author_id,tweet,nltk_outcome,bert_outcome
15785718, andface the challenge of securely moving passengers while providing a pleasant experience. @NEC's eGate can help make long security lines a thing of the past usingtechnology.,1,1
26352439,Will you be seeing facial recognition technology at major conferences andnext year? Facial recognition doesn't just improve event safety and security it also helps speed up registration processes.,1,1
1041785413097193473,@GB704_mjh TSA lays out plans to use facial recognition for domestic flightsTSA announced today that it is expecting to increase its use of facial recognition to try to reduce having to use physical documents.,1,0
3192476162,Man accused of murdering his father is identified through . ,0,0
283881466,Make sure our phone recognize us.@wsj ,1,0
1573612315,MikeQuindazzi: RT MikeQuindazzi: By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; tractica via MikeQuindazzi &gt;&gt;&gt;&gt; …,1,0
180034385,It is time to get a handle on who is monitoring us before it is too late. We need to pass my bill A11332 to prohibit the state from retaining or sharingimages with 3rd parties without legal authorization by a court @WSJ @DavidCarlucci ,1,0
83588783,Fish farmers in Norway are planning on implementingto check their salmon for health problems. @SmithsonianMag has more details here: ,0,0
707785476627824641,"Pure WOW.. 
In animals...

",1,1
202230875,"""@Microsoft has called for federal regulation ofsoftware arguing that suchabilities are too significant—and potentially dangerous—for its purveyors to police themselves."" - @bethromanik",0,0
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
3018841323,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
",1,0
831619001625276417,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
",1,0
3192476162,"Detect known cheats and advantage players in addition to providing better service to your top customers with Visual .
--&gt;",1,0
3166270918,If you choose environmentally bad mode of driving which I do sometimes what is the hardship in using a key or a fob? I don't want vehicle to recognize me.,0,0
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
862702317912686592,"Facial recognition technology is improving everything from business compliance to finding missing persons and helping the impaired. 

Great article in @Forbeson wheretech will take us next.

",1,1
463159914,Most webcams struggle and throttle fps in low light with our upcoming USB 3.0 motion sensor you will maintain true color 60 fps and emotion as you battle!,0,1
20243593,If you useyou need to read this. Learn about the technology and how you can properly protect yourself. ,1,1
1014429078026219520,"Man accused of murdering father identified withsystem
",0,0
967541386517020674,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @walmarthelp @BedBathBeyond @Gap @OldNavy @Apple @McDonalds @laMadeleine @panerabread @HiltonHotels @Staples @officedepot @MichaelsStores @riteaid @DollarTree @PetSmart @Walgreens @Sears @BurgerKing @marshalls @microcenter If any business deny usages ofsecurity or(whatever its call) related to my case I have to conclude store/business called police on me fororrelatedsince calls are made when I just entered to its buildings.,0,0
14381572,This is nice (not)(read the thread) ,1,1
394068576,Tracking yourfarm to table in .Protectingand- oh my!Protectingfrom poachers and anaylzingin .for animals even helps lostand !,1,0
781436153228566528,"End-to-Endand Unified Display of Flight Support Activities will Transform theIndustry: @businessinsider @Huawei
",1,1
1954706040,"[] Why banking customers are ready for biometrics



",1,0
979931,"Police are now being advised to avoid looking directly at suspects' Face ID-equipped devices to help prevent user lock outs



",0,0
1032301013221433346,Great work from @YorkPsychology 😄🧠Psychologists' face off reveals humans can recognise 5000 people@mikeburton47,1,1
31386921,"No more passwords! See how FaceTec's ZoOm with true liveness detection works.For more info contact us at: 

",1,1
815266430,"Here Are the 7 Top Tech Trends to Watch in 2018 According to @CES 
1.
2. 
3. 
4. Voice: The Fourth Sales Channel
5.on the Go
6. 
7.",1,1
2356982959,Ensuring fair gambling the latest application forat sporting events ,1,1
518238327,Ensuring fair gambling the latest application forat sporting events ,1,1
990899576734453760,"Happy Monday!
",1,1
3116811179,".@CodeInnovation:
“Our design processes are flawed”
- Law of amplification: tech making things worse for the vulnerable
-&amp;(eg in )
- Good processes based on core principles &amp; e.g.’s of orgs doing 
 @SUSouthAfrica ",0,0
64752558,@sureshpprabhu sir hope the LTA rules will also change with paperless boarding. Income tax department wants confirmation of travel with boarding card. @arunjaitley,1,0
304572237,Greater Manchester Police monitored every visitor tofor SIX MONTHS using controversial technology until they were told to stop| @SteveRobson04 | @surcamcom post|,0,0
62952341,"Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
747040693,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; tractica via MikeQuindazzi &gt;&gt;&gt;&gt; … ,1,0
913866413286281217,"Abundance Insider--Oct 12 Edition:
- Humanoid
- Safeapp
- Fiber-winding 
- Zinc-air 
-in the game Honour of Kings
- Paint that cuts air-conditioning costs
 via @PeterDiamandis",1,0
884022229,Your brain waves can help you reconstruct mental images &gt;&gt; @Vilynx @UTSC @DigitalTrends via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
1531785438,Allowsandto participate virtually juries and other parties connect by screens.,1,1
14883821," executive urgesto focus on ethical uses of 



",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

@AstridLaufan ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1104542611,I'm not sure I love this....what do you think?,0,0
1652772156,The amazing @Sifill_LDF attalking aboutas the “privatization” of the public forum as we “assume that when we step out into the public we will be recorded” - a great point for folks interested in the intersection ofand ...,1,1
994870729308073985,Never thought this would be one of its uses 🤔 Farmers are using facial recognition to keep farmed fish healthy,1,0
344430745,Fujitsu has now successfully cut processing size to one-tenth of that offered by convential technology by combiningauthentication withfor . Read more: ,1,1
344431826,Fujitsu has now successfully cut processing size to one-tenth of that offered by convential technology by combiningauthentication withfor . Read more: ,1,1
968828246128283648,Sen. Harris tells federal agencies to get serious about facial recognition risks,0,0
3341313183,"""Where are the Police"" the residents ask? 
 Perhaps they have no money for officers having spent it on asystem at theTrafford Centre?",0,0
2382629402,Beyond proud of our team @LoveKairos on this launch!! Even in the midst of turmoil they have delivered!!,1,1
184056927,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;mt: @Mik ,1,0
1044633302039232514,Less than 1/3 of Americans in this Brookings survey believe that facial recognition does not invade their privacy. So what is the underlying issue here? General techno-phobia or something more sinister? What are your thoughts?,0,0
2394498976,Powerful op-ed by an Amazon employee abt Rekognition: “If we want to lead we need to make a choice between people and profits. We can sell dangerous surveillance systems to police or we can stand up for what’s right. We can’t do both.”,1,1
2813213168,Gretchen Greene founder and CEO of Greene Strategy is demonstrating the technical feasibility ofadversarial attacks.,0,1
1974182246,"@VICE Like FRIGHTENING—TINYIndependent AI:can kill or destroyvery specific (personnel) targets with explosive shape-charges !!

— Uses 
— Avoids countermeasures
— Must not fall into the wrong hands !!

",0,1
83588783,Indian airports will soon useto clear up the congestion responsible for airline delays. Read more in this article from @neelammathews here: ,1,0
1974182246,"FRIGHTENING—TINYIndependent AIcan kill or destroyvery specific (personnel) targets with explosive shape-charges !!

— Uses 
— Avoids countermeasures
— Must not fall into the wrong hands !!


@DWDD",0,1
301794522,"The TSA just released its Biometrics Roadmap to tout usingthroughout travelers airport experience. This is a terrible idea. Roadmap: 
",0,0
91109381,We're on the road with FM Valenti in Fairport NY meeting solution integrators and clients interested in Aureus 3D-AI. Aureus 3D-AI delivers unparalleled speed pinpoint accuracy and full scalability facial recognition software.,1,1
968981132816478208,Turn off Facebook's facial recognition feature in 5 easy steps:|,1,0
77312459,. @appliedrecog'sstands to reach a range of new clients thanks to newly-announced integration into @VMware’s Technology Alliance Partner Program.,1,1
1018723811993112577,With new legislation such as the one being introduce to the NYC council this week we can continue to benefit fromtechnologies while still maintaining the line of privacy that we all seek.,1,1
100309266,We are at @EyeforTravel this week in Vegas. Stop by Boothto see our newdemo. Schedule a meeting here:,0,1
899783023813578753,"FaceTec's ZoOm is the most advanced 3D face bio solution on the market today. Find our more: 

",1,1
1011980601182773248," Market worth $7.76
Billion by 2022 - Report by MarketsandMarkets™ For More Info - ",1,0
899783023813578753,"Make a date to meet FaceTec @Money2020 next week. See how our ZoOm 3D Faceand our true liveness detection will blow away the competition.

",1,0
967541386517020674,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @walmarthelp @BedBathBeyond @Gap @OldNavy @Apple @McDonalds @laMadeleine @panerabread @HiltonHotels @Staples @officedepot @MichaelsStores @riteaid @DollarTree @PetSmart @Walgreens @Sears @BurgerKing @marshalls Just to clarify about my previous tweet. I'm ONLY askingto delete my negative info f/anyetc. related tosecurity since both companies stated in writing they had no issue w/me as customer.,0,0
1536562052,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
2356982959,VisionLabs tech helps cars identify owner from a distance,1,1
518238327,VisionLabs tech helps cars identify owner from a distance,1,1
2150377880,"No one should be surprised by this new""revolution"". Of course we need apps to be able to recognize pets. 😂 ",1,0
781436153228566528,"The @TSA Plans To Start TestingAt Security Checkpoints: @Forbes.
",1,0
563027028, @chaosupdates fundamentally criticizesexperiment byin/ not accurate enough not respectful of&amp;More: ,0,0
22549117,"Good morning:Releasing FaceFinder.A set oftools to identify faces in a video stream.



",1,0
988801387, is being rolled out as everyday tech. My iPhone is unlocked by Face ID prior to that my fingerprint unlocked it. Mysegment today looks at how TSA rolled out its' facial recognition roadmap + how it is using that tech to be more secure + faster.,1,0
3317217437,Great to have worked together with you on this project @OmegaSecurity1,1,1
1341462944,continuous growth and we are still only at the beginning,1,1
3122211,Amazon Is Now A ‘Cheap Mass Surveillance’ Dealer — It’s Selling Facial Recognition To U.S. Cops,1,0
1011980601182773248, Market worth $7.76 Billion by 2022 - Report by MarketsandMarkets™ For More Info - ,1,0
990899576734453760,"""It is better to fail in originality than to succeed in imitation.""- Herman Melville
happy Tuesday! 
",1,0
31386921,"Meet FaceTec @Money2020 in Las Vegas next week. See how ZoOm 3D Facewith true liveness detection works.

",1,1
1003107295427899400,China'stechnology has become part of life of millions. From retail to banking and insurance validation and clearance using facial recognition has improved because of the large population and centralized databases.via @scmp,1,1
747040693,RT MikeQuindazzi: By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; tractica via MikeQuindazzi &gt;&gt;… ,1,0
62952341,"Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
230403822,"RT:Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
2253116190,"Baffled by howworks? Here’s an infographic that helps. We will also be revealing common misconceptions of FR every Friday. Watch this space for more! 

",1,1
884022229,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,0
4374719908,"By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; 

@tractica MT @MikeQuindazzi &gt;&gt; 

&gt;&gt;",1,0
607826100,We are getting so excited! Less than two weeks to go. Come and seeat booth No101. See you there.,1,1
856695702071558146,"And soon passports are going to be obsolete?
",0,0
72665057,This is a very good thing I hope it has an impact. @amazon has been very derelict in their rush to selltech to LE agencies who are ill-prepared to use it in an ethical &amp; possibly legal manner. False positive IDs are devastating when no correction exists. ,1,0
827835024,"""I’m anEmployee. My Company shouldn’t sellTech to "" you read in this @Medium article. @JeffBezos you may want to take into acount this petition don't you think? ",1,0
245603051,7-25 wearing glasses 🤓 1% 🧢 close enough.@adobecreativecloud,0,0
174451720,‘450 Amazon employees tell Bezos to kick Palantir off AWS’via @thesociable @TimHinchliffe @Medium,1,0
515598001,If theis not corruptedis destined to become safe cities..,1,0
827552085470240769,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! ,1,1
145045845,@NeurozoInnovat1 @kashthefuturist @DrJDrooghaag @jdelacruz_IoT Passwords may not be more secure or as effective as some forms ofbut they are a lot easier and less costly to implement.is not completely accurate &amp; is highly vulnerable to attack which as yet has not been able to be mitigated by manufacturers.,0,0
770937720696868864,? Here are Gartner_inc's top strategic predictions for 2019 and beyond.Gartner_SYM ,1,0
12615582,? Here are @Gartner_inc's top strategic predictions for 2019 and beyond.@Gartner_SYM ,1,0
983669933111312384,"Isobsolete? Or worse... Are people tricked into thinking that password is more effective than other security measures (e.g. ) and thus make theirmore susceptible to 's attack?
@kashthefuturist @NexWebSites @DrJDrooghaag @jdelacruz_IoT ",0,0
3018841323,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
",1,0
831619001625276417,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
",1,0
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
77312459,. @TSA officially teams up with US Customs and Border Protection @CBPto expand use oftraveler screening technology.,1,1
913128578081947649,"""The TSA knows our phones have made us more comfortable with biometric tech.""",1,0
790896666828234752,"For those concerned about any privacy no data is shared and once the approval has gone through the image is permanently deleted.

Via @HuffPost

",1,0
913128578081947649,"""With the development of biometric technology TSA could add facial recognition technology or fingerprints to the airport security lanes.""",1,0
276913794,Anonymous employee calls onWeb Services to stop selling face-recognition technology to police departments@AnsonMcCade,0,0
256965214," 
Yesterday'snow . Today's numberyesterday's . Tomorrow's ???

Highly accurate algorithms are a commodity thanks to .

The moral? Focus on theand . 

Avoid . 

",1,0
284445764,A combination of AR &amp; Facial Recognition delivers a fiery end to Asda's campaign @Doritos,0,1
467571075,Find your perfect Axis solution:- whatever your need we have you covered&gt;,1,0
27326436,Canhelp protect borders? soumikroy,1,0
463659150,Canhelp protect borders? @soumikroy,1,0
21255790,"Gordon Wilson from WorldReach Software @worldreach_WRS speaking at @BiometricsInstion ""Trusted Remote ID Verification"" as delivered to UK Home Office 

",1,0
2814435995,"Momentum continues to build in USas @TSA TSA releases roadmap for expandingtechnology to improve the passenger experience. Coordinating with @CBP and developing infrastructure with airports
",1,1
1920091782,UK supermarkets set to trialsystem for age restricted items,0,0
1026646919035011072,"What Is Deep Learning AI ? 
Examples to sort out the confusion and clarify the actual use of deep learning. 

@BernardMarr ",0,0
92024210,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next:,1,1
990899576734453760,"Hey! Today is Wednesday 
Read more on how Artificial Intelligence can help in the financial space 
",1,1
1047515824163049472,The team are at @TheShowmansShow today and our stand is looking great so why not come and chat to Mike and Jake aboutand .Stop guessing and start validating,1,1
45852946,Wonder how effective this is since humans still ask me for my age at the till! Great use ofsoftware to reduce self check out intervention ,1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
27326436,Should airports trust ? soumikroy,1,0
463659150,Should airports trust ? @soumikroy,1,0
228023638,"’sclaims new tricks for finding and reading faces are more accurate than humans and the fastest way to verify who someone is.

Will newreplace humans??? ",0,0
1132795518,Facial recognition tech allows passengers to clear airport security in Shanghaivia @ZDNet,1,1
22057463,"Twitterverse need your help.These people robbed my friends house. 

Can you find them?They drove a white brand new Mercedes w black AutoNation paper plates
 


@TustinPolice ",1,0
2210844882,Get ready for a lot more facial recognition at the airportvia @PopSci,1,0
21779465,A pretty busy day at,1,0
92604357,Theis helping to hand deliverto the masses@Qualcomm via @MikeQuindazzi&gt;&gt;by @MikeQuindazzi ,1,1
2561884374,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;by @MikeQuind ,1,1
3242523302,AWESOME! FACIAL RECOGNITION IS THE FUTURE! YES! 😅@Apple ,1,1
2253116190,"We are at Facial Recognition Conference Fort Canning. Drop by and say hi if you’re here! 

",0,1
382680504,Want to understand howandare transforming the physicallandscape? Here’s a good read for everyone:@Forbes ,1,1
3527715379,"The problem with using 'super recognisers' to spot criminals in a crowd
",0,0
279572663,My new computer is epic... it knows my face and greet me when I look at it!@Microsoft,1,1
83588783,With the travel industry diving further into the use ofit is no surprise that this technology is now being used inside casinos on the Las Vegas Strip. @Toddprincetv via @reviewjournal shares more here: ,1,0
1029329505066868738,"mt: @mikequindazzi

By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;",1,0
1735172144,The newPro'sreally help it to stand out from the pack with @Huawei combining -basedsecurity with a 3Dsystem.@Goodix,1,1
968981132816478208,Turn off Facebook's facial recognition feature in 5 easy steps:|,1,0
83562234,"This is really interesting to see how @HeathrowAirport are adopting new- Is this a privacy concern?

You can view the article about this here:",1,1
724611831785000960, staffer urges firm to stop sellingto police.,0,0
809506349012938753,The technology does not identify a person rather gathers the raw data on age/gender so the casino can better market to clients. ,1,1
77312459,. @bioconnect's BioConnect ID designed to support a number ofmodalities for the .,1,0
16012926,.@Vantiq boardroom use case presentation onfor security and,1,0
857226071548329984,"Listen to the latest : 


🤳 Google could finally face serious competition for 
🍻tech to verify age for alcohol sales
🍎might launch Macs with proprietary chips by 2020",0,0
15139470,Life is so much better w/,1,1
22605691,Chinese internet giant Tencent trialling a facial recognition age-check system to limit the time kids spend playing Honor of Kings.,1,0
1018723811993112577,As the use ofexpands so should the conversation about privacy and regulation so we can continue to enjoy the benefits.,1,1
702249663454453762,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! ,1,1
296400642,"AIMy Knows Best:
 is applied to speed up check-in processes thanks to its capability to identify people from a digital image. Somone could love it others would defend their .

Will be facial-recognition your next ?
 ",1,1
64703161,"Teen creates 'Timeless' app which usesandto help people withvia @sallyeaves

",1,1
4876948522,Anonymous Microsoft and Amazon employees speak out on Medium,1,0
1018723811993112577, has amazing applications for managing animal populations protecting their ecosystems and ensuring the health of livestock.,1,1
15169751, technologies are no longer something out of science fiction — they are becoming part of our everyday lives. What doeshave to offer theindustry?… …,0,1
111422207,chase us to a new height or should I say low Beyond onwith.. 🤚totalof … ,0,1
803183866722795520,"Chenega Europe and Cognitech are advancing security with real time facial recognition.

To see thisin action stop by booth F 005 at @MilipolQatar October 29-31 at the Doha Exhibition and Convention Center.

 ",1,0
796694432720519169,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! ,1,1
1047515824163049472,We are looking forward to another busy day on our stand @TheShowmansShow discussing ourandsolutions. Come and say hello to the team 😀,1,1
990899576734453760,"Good Morning!
",1,1
990899576734453760,"Good Morning!
",1,1
971572536,"We love@Redwigwam
UK supermarkets set to trial facial recognition system for age restricted items ",0,0
3136566869,Prevent threats and wrongdoing on the roads of your city withthe all-in-one intelligent . Our solution features Automatic Number Plate Recognitionand . ,1,1
2826536509,For the last six months Greater Manchester Police have piggybacked onto CCTV system of a private security company to secretly roll out livetechnology - around 15 million people visiting Trafford Centre have had their faces scanned ,1,0
1688483731,"Privacy concerns? Heathrow promises ""biometrics revolution"" with roll-out of facial recognition tech

",1,1
31386921,"Meet FaceTec @Money2020 in Las Vegas next week. Take a closer look at the most advanced 3D Facesolution: 

",1,1
821765417765109760,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! ,1,1
177781178,So many things have happened over last week and we are so excited to tell you! Facial Recognition Check-in atanother leap further towards digitising event registration!@BESarawak @SarawakTravel @sma_kuching ,1,1
2192767608,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! ,1,1
15443069,"Rememberon @cbs? Well that type ofis alive and well inthanks toand . No oversight no controls. 
. RealTime⁦@NPR⁩",1,1
2253116190,"“Biometrics is the way to go” Helen Chua Senior Sales Director NEC APAC shares during her session ‘Defining who you say you are and usingin identifying the “real” you’ at Facial Recognition held at Fort Canning.

",1,1
179455653,The latest The Bannerbridge Security Gazette!Thanks to @NICE_CX @BiometricUpdate @_InsideTravel,1,1
296728882,Overstatement in the East Vs understatement in the West.is at the centre of an EastVsWest media messaging war centred on balancing public safety and individual privacy on one side and population control on the other.,0,0
20262506,How much privacy are we willing to give up in the name of safety?,1,0
3412763111,"The Growing Use ofTechnology in the . Check here:
",1,1
2491309992,RealNetworks Promotes Free Use of Facial Recognition in Schools,1,1
83588783, could help businesses in Chicago amp up their security to keep residents safe. Read more from @biometricupdate here: ,1,0
4141978993,Facial recognition software for purchasing alcohol: cool tech innovation or creepy big brother feature?,1,0
831619001625276417,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United Statesthis racial bias is negatively impacting people of color.
",1,0
3018841323,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
",1,0
1855804627, Police Department on Thursday launched a second trial period to test 's controversial.... ,0,0
1855804627," Police Department on Thursday launched a second trial period to test 's controversial.

 ",0,0
1018723811993112577,If we can remember an average of 5000 faces on our own how can this inform the development oftechnology? And what are the potentials for us to increase that number? ,1,0
241185642,"😑 Consumer Attitudes Toward Facial Recognition [CHART]

Some 46.1% of respondents said they were not likely to purchase a device withto help protect their privacy while 46.1% said they were at least somewhat likely to buy one. 👇
",1,0
77312459,. @jumio to add further momentum to its winning streak with its attendance at @money2020 where it will be demoing itssolution.@MobileIDWorld ,1,1
23328291,"3Dsolution bythat tries to solve the lobby security vetting process for visitors.
 Access Intelligence system. ",1,0
58575363,Facial Recognition Technology – Advanced Technological Solutions to Customer Service by David Martinez and Kaitlyn Johnson,1,1
900300126312333312,The @usta has started usingtechnology to clamp down on illicitand it’s willing to work with other sports organizations and even law enforcement bodies to extend the practice,1,0
722758250811105280,Surveilling humans comes with an assortment of ethical and moral dilemmas. But what about surveilling ? Here is a list of every animal humans currently monitor using,1,0
754363350,How consumer technology is driving smart cities.From @geekwire:,1,1
2250335215,"[ICYMI] TDS now integrate with StoneLock a leader in designing and manufacturing secure biometric solutions. 



 Read More: ",1,1
1018723811993112577,Age verification viaat the checkout counter means more accuracy for age restricted products and less time waiting in line. ,0,0
48616766,Whether for safety insurance or driver convenience cameras andtechnologies are proving valuable additions to today's driver's andcoming to market soon. @Auto_Futures ,1,1
2806431797,"📌 What 'sShows About GovernmentAnd 
▶",1,0
2191079366," in Unicorns 

Globally 250+ unicorns 
SenseTime of China valued at $4B for visual recognition- 9 others in list below - 


 @CBInsights @MikeQuindazzi",1,0
38625018,The future of shopping is different to what you might think. Introducing Amazon Go. No cashiers no waiting at checkouts just in and out. Soon you won't even need to go to the shops so this is just the beginning.,1,1
1035530388918214658,"Nimbuz can help you drive Digital Transformation. We see an increasing amount of customers leveragingto reinvent their business. Want to know more Let us know!

 ",1,1
77312459,. @NEC entrusts its renownedtechnology to @Arm's smart city platform.,1,1
1899542737,Facial recognition will soon be used in British shops for the first time to judge how old customers are at self-checkout machines when they buy age restricted items@Telegraph,0,0
2368621765,"It’ll soon be quicker to move through airports. @HeathrowAirport is rolling out asystem to let passengers check in drop bags get through&amp; board planes. Passports &amp; boarding cards won’t have to be removed from your pocket!!
 ",0,1
35711349,"It’ll soon be quicker to move through airports. @HeathrowAirport is rolling out asystem to let passengers check in drop bags get through&amp; board planes. Passports &amp; boarding cards won’t have to be removed from your pocket!!
 ",0,1
15863220,We'll soon be usingtech at Heathrow to help us get to our flight faster @WiredUK,1,0
224411573,1️⃣st @MocoSpace🗺 then came @tinychat🏩 and now @Skype➿. I can only wonder what's next?🤔💭🤷‍♂️😏. STAY TUNED📺,1,0
1205608057,"Facial recognition is being embraced by ⁦@swpolice⁩ although it has attracted some critics. If used properlyneed not breach people’s :⁦@FT⁩
⁦@commscrowd⁩",1,0
990899576734453760,"Happy Friday!
",1,1
22489531,Tencent usesto detect minors playing games to prevent increasing childrenvia @SCMPNews,1,0
2253116190,As alltechnologies work differently they will also be priced differently. Cheaper systems may face limitations in unfavorable circumstances such as low lighting. Eventually it may cost you more trouble when performance falls short in real-world situations. ,0,0
62952341,"Ronald_vanLoon: Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_ols… ",1,0
13584132," RT Ronald_vanLoonUnderstand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: rand…",1,0
3239978893," is proud to present a cutting edge solution withto bring out a disruptive solution that uses 
andbased UC story that can hugely transform the way you we use our personal workspaces. Certainly an . ",1,1
27323975,On @WFTV @OrlandoPolice begin 2nd phase ofsoftware testing with Amazon New leg of study of volunteer officers only (no civilians) to run 9 months instead of 6,1,0
1536562052,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_… ",1,0
555031989,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",1,0
1026299673126916096,The problem with using ‘super recognisers’ to spot criminals in a crowdvia @excelprotective,0,0
101067053,Which UK supermarkets and other retailers are also abusing the privacy of their customers by inflictingon their customers without prior informed consent ? @bbw1984@surcamcom @ICOnews,0,0
967541386517020674,@joejerome @EvanSelinger Yes so true. I have tried to educate people &amp; professionals in the field in USA but it seems nobody hasn’t taken my concerns serious enough. Many victims of falsely/wrongly accused of shoplifters who never confronted are in database connected tosecurity sys.,0,0
15664534, @Politicon Pay to seecon? Now ya know how we got !Show MUST GO!divertetviaet al @KathyGriffin @Alyssa_Milano,0,0
17393008,The Amazing Simulative Emotional Expression Robot (SEER) has,1,1
35203319,The Amazing Simulative Emotional Expression Robot (SEER) has,1,1
134850542,"Electricity
It's a wonderful thing!
It makes us fly
It makes us swing!
And now-
It gives our govmint .
 =Freedom",1,1
3192476162,"Will theofone day solve theissues surroundingvs criminal?

",0,0
50636347,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,1,0
72665057,Remember: Amazon has been aggressively sellingsoftware to law enforcement agencies - with NO training included for free. ,0,0
84873971,-gram : Digital IDs are more dangerous than you think@solomonbrett @accessnow @WIRED,0,0
819356413608591360,As the popularity of facial recognition continues to rise you can expect a slew of new rules and regulations along with it.,1,0
15664534,"?Oh rightdo anything to beCynthia Basinet include get us !is not talent.

See when ya grow up a redhead with... ",0,0
15664534,.Iffin’ your all so talented why ya have to be bullies?is not talent!divertingandto the samefor decades right... ,1,0
21499040,T.S A. Announces Plans To Subject Domestic Travelers Toand I'm never flying again. Good I didn't like flying anyway. ,0,0
143587792,"If we can usein allthis would be brilliant maybe a glimpse of a new

 ",1,0
21271900,‘New technologies are helping to tackle one of the great scourges of- airport queues. But at what cost to our ?’,1,0
73345921,"RT andi_staub:can’t fix societal problems - &amp; often amplify them 

sallyeaves SpirosMargaris jblefevre60 ipfconline1 YvesMulkers

… ",0,0
298704683," can’t fix societal problems - &amp; often amplify them 

@sallyeaves @SpirosMargaris @jblefevre60 @ipfconline1 @YvesMulkers

 ",0,0
103047245,These new uses forsoftware might surprise you:via @Forbes,1,1
