author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_gov
28207516,2019-02-09T14:40:26.000Z,Interesting article @FT about the use of Facial Recognition software in a retail environment that has cut crime,02/2019,0,1,0.2222222222222222,0.05555555555555555
2862367135,2019-02-09T06:35:28.000Z,"The Hyderabad Airport has once again proven to be the torch bearer of innovation.

Facial recognition currently under trials will soon be open to all the passengers. Paperless technology is not far away!

@MoCA_GoI @jayantsinha @sureshpprabhu ",02/2019,1,1,0.1111111111111111,0.027777777777777776
17099990,2019-02-10T21:59:16.000Z,Microsoft supports Washington state facial-recognition bill$MSFT $AMZN,02/2019,1,0,0.2857142857142857,0.14285714285714285
1735172144,2019-02-11T18:15:16.000Z,"Amazon asks government for clear facial recognition legislation. 



",02/2019,1,0,0.5,0.125
786579859464003588,2019-02-11T15:29:01.000Z,"Baidu has built an AI cat shelter to care for strays. ""The shelter which comes complete with toys regular dispatches of food and water and warm spaces to sleep features feline facial recognition to grant access."" 😻😻😻",02/2019,1,0,0.1081081081081081,0.02702702702702703
19901149,2019-02-11T15:09:49.000Z,Jeff Bezos Protests the Invasion of His Privacy as Amazon Builds a Sprawling Surveillance State for Everyone ElsePrivéeédiairesPrivésèglementationNécessaire,02/2019,0,0,0.1111111111111111,0.1111111111111111
855111428403023872,2019-02-11T07:42:28.000Z,"While the usage of  technology is growing across the world the absence of any data protection and data privacy law in  makes the country ill-prepared to deal with the misuse of the technology:

",02/2019,1,0,0.1515151515151515,0.030303030303030304
55373985,2019-02-12T18:25:01.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,02/2019,1,1,0.1481481481481481,0.037037037037037035
17509045,2019-02-12T16:16:35.000Z,"When does pervasive public surveillance start to infringe on our basic rights?

With Facial Recognition starting to be used for general surveillance it is important for all of us to agree on what level of monitoring we will allow. 

➤",02/2019,1,1,0.1,0.05
963101584422068225,2019-02-12T08:26:42.000Z,San Francisco proposal would ban government facial recognition use in the cityvia @Verge,02/2019,0,0,0.3076923076923077,0.07692307692307693
2833333983,2019-02-13T17:41:01.000Z,"£200k onand zero arrests: UK police slammed for wasting public money

 

 ",02/2019,0,0,0.1818181818181818,0.18181818181818182
904007123696328704,2019-02-13T15:45:23.000Z, proposal would ban the use ofby the government in the city:,02/2019,0,0,0.1818181818181818,0.18181818181818182
1080256214,2019-02-13T11:37:13.000Z, - Whyon body-wornwill now transform security for frontline policing:,02/2019,1,0,0.1111111111111111,0.1111111111111111
303640627,2019-02-13T11:18:10.000Z, - Whyon body-wornwill now transform security for frontline policing:,02/2019,1,0,0.1111111111111111,0.1111111111111111
1683220639,2019-02-13T09:18:08.000Z, - Whyon body-wornwill now transform security for frontline policing:,02/2019,1,0,0.1111111111111111,0.1111111111111111
842051543662755841,2019-02-14T21:00:00.000Z,"The Lockport City School District is exploring additions to its security policy that includes facial recognition software.
",02/2019,1,1,0.2941176470588235,0.058823529411764705
14440053,2019-02-14T15:03:06.000Z,"San Francisco proposal would ban government facial recognition use in the city. Would become first city in the nation to ban the tech.
",02/2019,0,0,0.217391304347826,0.13043478260869565
935212642972692480,2019-02-14T09:02:00.000Z,A lawsuit has alleged Alphabet Inc’s Google violated Illinois state law by collecting and storing biometric data from people’s photographs using facial recognition software without their permission through its Google Photos service.,02/2019,0,0,0.15625,0.03125
55373985,2019-02-15T19:25:02.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,02/2019,1,1,0.1481481481481481,0.037037037037037035
1603034772,2019-02-15T19:21:46.000Z,"Good story showing how surveillance technology is creeping into everyday settings.is the new normal - not only in China.
",02/2019,1,1,0.1052631578947368,0.05263157894736842
985884385382666240,2019-02-15T06:06:02.000Z,Wan Xi; A Computer Engineer Created An AI Shelter That Takes Care Of 174 CatsAnd Even Has A Facial Recognition System,02/2019,1,0,0.238095238095238,0.047619047619047616
2862367135,2019-02-16T04:03:04.000Z,"The Hyderabad Airport is all set to be the first in India to introduce facial recognition. Trials are showing promising results and the technology will be open to the public soon!
@MoCA_GoI @jayantsinha @sureshpprabhu ",02/2019,1,1,0.1176470588235294,0.029411764705882353
130806148,2019-02-17T19:22:12.000Z,Police use oftechnology must be governed by stronger legislationvia @ConversationUK,02/2019,1,0,0.1,0.1
3527715379,2019-02-17T17:51:45.000Z,Using Face Recognition Telangana Police Find Girl Missing Since 2 Years,02/2019,0,0,0.1818181818181818,0.09090909090909091
543880648,2019-02-17T06:46:26.000Z,"RT WeAreHyderabad ""RT RGIAHyd: The Hyderabad Airport is all set to be the first in India to introduce facial recognition. Trials are showing promising results and the technology will be open to the public soon!
… ",02/2019,1,1,0.1111111111111111,0.027777777777777776
15221598,2019-02-18T22:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),02/2019,1,0,0.2727272727272727,0.09090909090909091
55373985,2019-02-18T20:25:02.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,02/2019,1,1,0.1481481481481481,0.037037037037037035
1128389389,2019-02-18T19:02:00.000Z,"San Francisco considering a ban on the police &amp; city agencies usingtech saying its risks far outweigh its potential benefits.

",02/2019,0,0,0.1,0.1
17103069,2019-02-18T08:00:13.000Z," will be using our Cogent Automated Biometric Identification System (CABIS) to automatically match suspect data using&amp;leading to rapid identity match &amp; authentication:via @africanews

 ",02/2019,0,0,0.1304347826086956,0.08695652173913043
3332975518,2019-02-19T17:59:37.000Z,As part of theirprogramme thewant to integratetechnology into law enforcement and border security.,02/2019,1,0,0.2307692307692307,0.07692307692307693
18068926,2019-02-19T16:27:09.000Z,"Airport facial recognition software is catching people trying to use a fake passportvia @julez_norton
",02/2019,0,0,0.2142857142857142,0.07142857142857142
492677033,2019-02-19T09:24:16.000Z,"China Facial Recognition Database Leak Sparks Fears Over Mass Data Collection via @forbes 
",02/2019,0,0,0.2307692307692307,0.07692307692307693
718804592973053952,2019-02-20T22:43:39.000Z,Civil rights groups sue New Orleans for map of surveillance camera locations- Southern Poverty Law Centervia @splcenter,02/2019,0,0,0.1764705882352941,0.058823529411764705
2425836948,2019-02-20T12:59:06.000Z,"Exposed Chinese database shows depth of surveillance state

of

",02/2019,0,0,0.1111111111111111,0.2222222222222222
608873165,2019-02-20T12:45:01.000Z, - Whyon body-wornwill now transform security for frontline policing:,02/2019,1,0,0.1111111111111111,0.1111111111111111
55373985,2019-02-21T21:25:03.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,02/2019,1,1,0.1481481481481481,0.037037037037037035
542050805,2019-02-21T18:25:16.000Z,"How Taylor Swift showed us the scary future of facial recognition
Surveillance at concerts is just the beginning as fears grow around an unregulated billion-dollar industry",02/2019,0,0,0.1153846153846153,0.038461538461538464
291785111,2019-02-21T17:49:02.000Z,When surveillance meets incompetence,02/2019,0,0,0.25,0.25
77312459,2019-02-21T17:00:26.000Z,"For the first time Japan will be usingtechnology to enhance security during a government-sponsored event

",02/2019,1,1,0.1333333333333333,0.06666666666666667
900300126312333312,2019-02-21T15:30:14.000Z,@amazon is now calling for government regulation oftechnology even as it defends sales of its own such technology to law enforcement authorities,02/2019,1,0,0.2272727272727272,0.09090909090909091
998050001912643585,2019-02-21T14:58:53.000Z,"Facial Recognition…..The road to World War against terrorism. Read the full story.

",02/2019,0,1,0.25,0.08333333333333333
15861402,2019-02-22T16:26:18.000Z,"Surveillance Camera Commissioner @surcamcom in annual report in part says: ""a society cowed by ubiquitous surveillance technology monitoring our every movement ... is not an approach supported in this society.""",02/2019,0,0,0.1,0.06666666666666667
868645594327379968,2019-02-22T14:10:09.000Z,"San Fran could become the first US city to ban the use of facial recognition software by city departments. Could this point to a broader reaction against new surveillance tech?
",02/2019,0,0,0.2,0.06666666666666667
55373985,2019-02-24T21:25:01.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,02/2019,1,1,0.1481481481481481,0.037037037037037035
516642056,2019-02-25T15:23:30.000Z,"""China is using facial recognition technology to crack down on hospital scalpers in the country’s capital as authorities seek to eliminate the illegal sale of medical appointments at inflated prices.""",02/2019,0,0,0.1333333333333333,0.06666666666666667
105150346,2019-02-25T14:55:09.000Z,In this Year of the Pig Chinese companies are pushing facial and voice recognition and other advanced technologies as ways to protect the country’s swinevia @nytimes,02/2019,1,0,0.1153846153846153,0.038461538461538464
1375454288,2019-02-25T13:54:20.000Z,@PCAPPS3 @privacyint @libertyhq Yes! I hope facial recognition is installed in all @TfL stations! Reduce the Crime rate! What means privacy? If you are going on a public street then you are NOT in private territory! ,02/2019,1,0,0.1666666666666666,0.027777777777777776
790896666828234752,2019-02-26T15:37:00.000Z,"REPORT: Ethical principles to guide police facial recognition trials

Via Biometrics and Forensics Ethics Group

",02/2019,1,1,0.2666666666666666,0.06666666666666667
832479909532405761,2019-02-26T02:00:40.000Z,Great to read about the Singapore Government and Changi Prison working withandtechnology to optimise inmate surveillance and management.,02/2019,1,1,0.1111111111111111,0.1111111111111111
26478168,2019-02-28T19:48:09.000Z,Gun crime suppression efforts are also impacted byandalong with,02/2019,0,0,0.1111111111111111,0.1111111111111111
567614234,2019-02-28T12:56:04.000Z,"On the subject of Automatic Facial Recognition here's an very interesting interim report from the working group looking at experimental use of the technology by London's Met Police and South Wales Police


",02/2019,1,1,0.125,0.03125
224657541,2019-02-28T11:28:26.000Z,"Yes I did know Police are usingcameras.

So.... ",02/2019,1,0,0.125,0.125
250069039,2019-02-28T10:00:24.000Z,We are exhibiting along with @NEC_EMEA at the Security &amp; Policing 2019 event next week in London. Do visit our stand A1 to meet our colleagues and find more information on our innovative safety solutions. ,02/2019,1,1,0.1142857142857142,0.02857142857142857
511001249,2019-03-01T21:00:54.000Z,"There’s rising concern over the use ofsoftware by law enforcement border security the military and more. @Microsoft called for new legislation to governsoftware for recognizing faces.

 ",03/2019,1,0,0.1538461538461538,0.07692307692307693
868645594327379968,2019-03-01T19:00:46.000Z,"Amazon joins the ACLU’s call to regulate how police forces employ their facial recognition AI

",03/2019,1,0,0.2666666666666666,0.06666666666666667
30985855,2019-03-01T13:51:42.000Z,Gun crime suppression efforts are also impacted byandalong with,03/2019,0,0,0.1111111111111111,0.1111111111111111
2862367135,2019-03-03T13:12:53.000Z,"All passengers will soon enjoy paperless entry at the Hyderabad Airport thanks to Facial Recognition Technology which is soon going to be open to the public! 

@MoCA_GoI @jayantsinha @HiHyderabad @SINewsUpdates ",03/2019,1,1,0.1333333333333333,0.03333333333333333
314684314,2019-03-04T07:22:00.000Z,A report on the ethics of live facial recognition technology in policing has warned that more needs to be done to identify the scope for bias and errors,03/2019,0,0,0.1428571428571428,0.03571428571428571
957967846247673856,2019-03-05T15:47:41.000Z,Facial recognition technology experts cite concerns related to policing algorithmic bias and accuracy gaps by race and gender. Will these issues block adoption?,03/2019,0,0,0.217391304347826,0.043478260869565216
15756475,2019-03-05T15:11:01.000Z,San Francisco may be the first city in the U.S. to ban government . The Stop Secret Surveillance Ordinance bans city depts from using the technology &amp; requires board approval before new surveillance devices are purchased. Read more ,03/2019,0,0,0.1052631578947368,0.07894736842105263
1735172144,2019-03-06T19:15:12.000Z,".@Ipsidy's new biometric security app combineswith government IDs. 



",03/2019,1,0,0.25,0.125
4437229695,2019-03-06T12:45:42.000Z,@TelegraphTech For the Crime and Security Research Institute's full evaluation into automated facial recognition follow,03/2019,0,0,0.2666666666666666,0.06666666666666667
18760406,2019-03-07T19:31:05.000Z,'Adversarial Glasses' Fool Even State-Of-The-ArtTech | Digital Trends ,03/2019,0,0,0.125,0.125
3527715379,2019-03-07T17:18:07.000Z,Police cars in the future will have facial recognition tech to scan for criminals and suspects,03/2019,0,0,0.25,0.1875
22438378,2019-03-08T15:40:09.000Z,We are so pleased to have @nsnix87 moderate today’s @OpenTheGov'spanel discussion on the impact of private technology on policing surveillance &amp; immigration enforcement.; See our report: ,03/2019,1,1,0.1538461538461538,0.11538461538461539
913128578081947649,2019-03-08T15:36:09.000Z,Government to request Japan'suseto restrict admission of addicts ,03/2019,0,0,0.125,0.125
16476783,2019-03-08T15:06:03.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @SPMiles42 @enfein ,03/2019,1,1,0.1538461538461538,0.07692307692307693
16476783,2019-03-08T14:47:03.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @Antiwarcom ,03/2019,1,1,0.1666666666666666,0.08333333333333333
16476783,2019-03-08T14:17:28.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @digiphile ,03/2019,1,1,0.1666666666666666,0.08333333333333333
16476783,2019-03-08T14:15:42.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @POGOBlog @IntelOperator @TsarKastik @Vlahos_at_TAC ,03/2019,1,1,0.1333333333333333,0.06666666666666667
16476783,2019-03-08T14:14:44.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc Great work @JFranzblau @EmilyManna ! ,03/2019,1,1,0.125,0.0625
16476783,2019-03-08T14:13:54.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @MiekeEoyang,03/2019,1,1,0.1666666666666666,0.08333333333333333
16476783,2019-03-08T14:11:50.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @JasonDJolley ,03/2019,1,1,0.1666666666666666,0.08333333333333333
16476783,2019-03-08T14:11:22.000Z,. @OpenTheGov landmark report on thesecrecy surrounding private contractors and government security:andcc @natsecHeather ,03/2019,1,1,0.2307692307692307,0.07692307692307693
16476783,2019-03-08T14:09:50.000Z,. @OpenTheGov is excited to release our landmark report on thesecrecy surrounding private contractors and government security:andcc @SetonMotley,03/2019,1,1,0.1666666666666666,0.05555555555555555
22438378,2019-03-08T14:00:42.000Z,"Open the government is excited to release our landmark report on the secrecy surrounding private contractors and government security:
 and",03/2019,1,1,0.15,0.05
374155739,2019-03-08T10:58:46.000Z,"Top story: @TheFuturist007: 'This school in China utilizes facial recognition to monitor students' behaviors &amp; emotions! 🏫🤯

#…see more ",03/2019,1,1,0.1052631578947368,0.05263157894736842
19642373,2019-03-08T09:13:23.000Z,"Top story: @TheFuturist007: 'This school in China utilizes facial recognition to monitor students' behaviors &amp; emotions! 🏫🤯

#…see more ",03/2019,1,1,0.1052631578947368,0.05263157894736842
16116519,2019-03-11T16:26:03.000Z,"In our @ConPro's new report we dive deep into the risks ofsurveillance from a task force of current &amp; former law enforcement officials &amp; experts on privacy civil liberties and technology.

Read ""Facing the Future of Surveillance"": ",03/2019,1,0,0.1351351351351351,0.02702702702702703
252681721,2019-03-11T13:54:25.000Z,These Documents Detail The Government’s Plan To Use Facial Recognition On All International Passengers In Top 20 US,03/2019,1,1,0.1666666666666666,0.05555555555555555
46899643,2019-03-11T12:58:56.000Z,Never arrested? State Police still likely has your photo in its databasevia @freep ,03/2019,1,0,0.1538461538461538,0.15384615384615385
748444728828530689,2019-03-11T11:35:26.000Z,"TITAN AI Detect - Advanced Facial Recognition System Rewarded at Counter Terror Awards.
TITAN's Artificial Intelligence &amp; Neural Network based high perfromance AFR solutions was ""Commended"" at recent London Security Award event.",03/2019,1,1,0.25,0.03125
98687810,2019-03-11T10:48:10.000Z,Never arrested? State Police still likely has your photo in its databasevia @freep,03/2019,1,0,0.1538461538461538,0.15384615384615385
832479909532405761,2019-03-11T02:20:28.000Z,Surveillance systems powered bycontinue to be adopted in Australia helping to improve security and customer experience.,03/2019,1,1,0.125,0.0625
15221598,2019-03-11T01:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),03/2019,1,0,0.2727272727272727,0.09090909090909091
31020455,2019-03-12T22:25:04.000Z,The US government will usein top airports.,03/2019,1,0,0.1428571428571428,0.14285714285714285
220087854,2019-03-12T18:25:57.000Z,These Documents Reveal The Government’s Detailed Plan For Using Facial Recognition On All International Passengers In Top 20 US Airportsvia @daveyalba,03/2019,1,1,0.1428571428571428,0.047619047619047616
20961296,2019-03-12T17:30:18.000Z,Great start by my home state to pass legislation to protect privacy and regulate facial recognition.,03/2019,1,1,0.3125,0.0625
144367359,2019-03-12T17:24:56.000Z,The United States Government Will Be Installing Full Facial Recognition Scanning Machines In America's Top 20 Airports @DHSgov,03/2019,1,0,0.1666666666666666,0.05555555555555555
1430824584,2019-03-12T13:55:21.000Z,"The 🇺🇸 Government Will Use Facial Recognition In Top🛫 - “This is opening the door to an extraordinarily more intrusive and granular level of government ”

",03/2019,1,1,0.1153846153846153,0.038461538461538464
261997975,2019-03-12T09:47:15.000Z,"
 
The US Government Will Use Facial Recognition In Top Airports -",03/2019,1,1,0.2727272727272727,0.09090909090909091
946698641602961409,2019-03-13T21:54:01.000Z,A Chinese subway is experimenting with facial recognition to pay for fares,03/2019,0,0,0.1666666666666666,0.08333333333333333
396914008,2019-03-13T17:11:21.000Z,"What's your take?

“Government without consulting the public is using facial recognition to create a digital ID of millions of Americans.”

OR

“CBP is solving a security challenge by adding a convenience for travelers”


 via @daveyalba",03/2019,1,0,0.1944444444444444,0.027777777777777776
77312459,2019-03-14T17:00:22.000Z,". @Ipsidy's Access out-of-the-boxplatform allowing users to monitor building entry with tablets anddevices instead of expensive security cameras or hardware.

",03/2019,1,1,0.1,0.05
234516181,2019-03-14T17:00:16.000Z,A Chinese subway is experimenting with facial recognition to pay for fares - The Verge 📸,03/2019,0,0,0.125,0.0625
500895276,2019-03-14T13:39:38.000Z,A subway in China is testing facial recognition as a way to pay for fares.,03/2019,0,0,0.1333333333333333,0.06666666666666667
105082810,2019-03-15T19:25:56.000Z,"China: getting into the subway thanks to facial recognition... 


@Alipay @WechatPay @GlobalCenterfo1 @YuHelenYu
Via @verge @Shannon_Liao

",03/2019,1,0,0.125,0.0625
285289780,2019-03-15T19:01:02.000Z,Howtechnology helps public safety officials fight crime:,03/2019,0,1,0.4285714285714285,0.14285714285714285
386723934,2019-03-15T17:19:01.000Z,Safety and Security or Freedom.. perhaps both: “The US Government Will Use Facial Recognition In Top Airports”,03/2019,1,0,0.2941176470588235,0.058823529411764705
168701756,2019-03-15T16:27:34.000Z,"Notice how this doesn't even mention what local state and federal agencies can do with facial recognition data. That worries me more than what private companies do with it.
 ",03/2019,0,0,0.1379310344827586,0.034482758620689655
283215907,2019-03-15T03:37:32.000Z, +built into a police car rooftop light bar and connected to in car computer. Pro: helps fight crime. Con: Surveillance state kills privacy.,03/2019,0,0,0.217391304347826,0.17391304347826086
612134273,2019-03-15T02:19:37.000Z,A Chinese subway is experimenting with facial recognition to pay for fares - The Verge,03/2019,0,0,0.1333333333333333,0.06666666666666667
885088352386637824,2019-03-16T13:10:33.000Z,Theclaiming that the public support the rolling out of facial recognition is irrelevant the public do not decide policing policy that should be left up to politicians and the courts.,03/2019,1,0,0.1333333333333333,0.03333333333333333
968642814786465792,2019-03-16T07:58:22.000Z,The Government’s Detailed Plan For Using Facial Recognition On All International Passengers In Top 20 US Airports,03/2019,1,1,0.1764705882352941,0.058823529411764705
14669189,2019-03-17T12:14:03.000Z,Had a great pleasure sharing the AI Application and Building solution to the consultants on perimeter security access control and crowd management.,03/2019,1,1,0.1818181818181818,0.045454545454545456
563827127,2019-03-18T23:26:33.000Z,"Police have what they want stop pretending that Facial Recognition was ever about combating terrorism

 …
",03/2019,0,0,0.25,0.125
1055020896992280576,2019-03-18T21:34:44.000Z,Facial recognition: Apple Amazon Google and the race for your face. These issues will eventually find their way to impact policing/privacy concerns.,03/2019,1,1,0.1363636363636363,0.045454545454545456
897031697878978561,2019-03-18T21:07:14.000Z,The US government uses images of vulnerable people to testsoftware,03/2019,0,0,0.1,0.1
18595682,2019-03-18T14:47:08.000Z,"Oh 😶 ...""Gambling venues in Japan have been asked by government officials to implement facial recognition systems in order to restrict access to their facilities by those suffering from gambling dependency.""",03/2019,0,0,0.1290322580645161,0.03225806451612903
895230639737319425,2019-03-18T14:09:53.000Z,A Chinese subway is experimenting with facial recognition to pay for fares. Withprototype software available soon in our facility this type of story is interesting!,03/2019,1,1,0.12,0.04
1066392391987412995,2019-03-18T12:54:41.000Z,The Government Is using the most vulnerable people to testsoftware. ,03/2019,0,0,0.1,0.1
91109381,2019-03-18T12:45:06.000Z,U.S Customs And Border Protection has begun to implement facial-recognition technology in the nation's top 20 airports. For the full story read here:,03/2019,1,1,0.1739130434782608,0.08695652173913043
328318014,2019-03-18T11:00:00.000Z,"The National Soccer Hall of Fame and NEC partnered on a facial recognition-enabled guest experience.

",03/2019,1,1,0.1333333333333333,0.06666666666666667
111050337,2019-03-19T23:20:43.000Z,"The Government Is Using the Most Vulnerable People to Test Facial Recognition Software

",03/2019,0,0,0.3076923076923077,0.07692307692307693
1072508497,2019-03-19T19:16:12.000Z,"""The Government Is Using the Most Vulnerable People to Test"":",03/2019,0,0,0.1,0.1
77312459,2019-03-19T15:00:25.000Z,". @Atos to play an important role in implementing the 2020 Tokyo Olympics’access control system.

",03/2019,1,1,0.2,0.06666666666666667
91109381,2019-03-19T12:50:06.000Z,CyberExtruder has earned its reputation for having the best technology and utilizing a state-of-the-art AI facial recognition algorithm all while highly responsive to client needs. Find out more about here:,03/2019,1,1,0.1333333333333333,0.03333333333333333
608431030,2019-03-20T21:34:33.000Z,Before you take advantage of @MayorBowser's surveillance camera rebate read this and be sure you're willing to put your camera in service of law enforcement,03/2019,1,0,0.16,0.04
2990402052,2019-03-20T13:39:49.000Z,“People don’t have to be convicted of a crime to be placed on a private business’ watchlist. There aren’t any rules or standards governing how companies use facial recognition technology” @alfredwkng via @CNET |,03/2019,0,0,0.1470588235294117,0.029411764705882353
89785537,2019-03-20T13:11:15.000Z,"Research shows that the ""U.S. government researchers and corporations have used images of immigrants abused children and dead people to test their facial recognition systems all without consent.""",03/2019,0,0,0.1071428571428571,0.07142857142857142
304429929,2019-03-20T10:45:05.000Z,Regulatingis urgent. 'The U.S. government researchers and corporations have used images of immigrants abused children and dead people to test their facial recognition systems all without consent.'via @slate,03/2019,0,0,0.1071428571428571,0.07142857142857142
205758443,2019-03-21T16:54:24.000Z,Facial recognition takes off at airports. Privacy experts want it grounded. A growing Customs and Border Protection program pits convenience and security against privacy.,03/2019,1,0,0.2083333333333333,0.041666666666666664
1106174388628537347,2019-03-21T11:51:02.000Z,In the Face of Danger We’re Turning to Surveillance,03/2019,0,0,0.1111111111111111,0.1111111111111111
1735172144,2019-03-22T21:15:09.000Z,"FBI investigators tested the legal bounds of privacy and biometric authentication when they wanted to gain access to Michael Cohen's phone.



 ",03/2019,1,0,0.1428571428571428,0.047619047619047616
2595482646,2019-03-22T19:35:37.000Z,"Interactive gargoyle at Denver airport. A great work of AI and ML. Facialrecognition and more.
",03/2019,1,1,0.1333333333333333,0.06666666666666667
35203319,2019-03-22T12:54:01.000Z,Facial recognition can speed you through airport security but there's a cost,03/2019,1,0,0.25,0.08333333333333333
291831562,2019-03-22T12:07:00.000Z,Facial recognition can speed you through airport security but there's a cost,03/2019,1,0,0.25,0.08333333333333333
1090926215441969153,2019-03-22T01:02:04.000Z,"Foresee the future of AI Drone. It can be use for home surveillance to ensure better security for your property and your love one.
",03/2019,1,0,0.125,0.041666666666666664
992552080639430656,2019-03-23T07:01:47.000Z,RT Paula_Piccard: Facial recognition can speed you through airport security but there's a cost,03/2019,1,0,0.2142857142857142,0.07142857142857142
35043821,2019-03-24T20:04:07.000Z,China's state surveillance as its best,03/2019,1,1,0.1666666666666666,0.3333333333333333
50636347,2019-03-24T11:41:15.000Z, takes off at airports.experts want it grounded. A growing Customs and Border Protection program pitsandagainst privacy - @CNET,03/2019,1,0,0.1111111111111111,0.05555555555555555
328318014,2019-03-24T09:00:00.000Z,"The National Soccer Hall of Fame andprovide a unique facial recognition-enabled guest experience for visitors.

",03/2019,1,1,0.1333333333333333,0.06666666666666667
566810805,2019-03-25T21:29:39.000Z,"NEW!!FACIAL RECOGNITION AT AIRPORTS IS WARNING OF NEW WORLD ORDER SURVEILLANCE TO COME!

",03/2019,0,0,0.2307692307692307,0.07692307692307693
722773924124045313,2019-03-25T15:23:03.000Z,New York City students protest school surveillance cameras,03/2019,0,0,0.125,0.25
221759028,2019-03-25T03:10:03.000Z, technology used to discover emotional state of pigs,03/2019,1,1,0.125,0.125
835153966870605824,2019-03-26T17:22:08.000Z,"The Science and Technology Committee has heard from the information andcommissioners about the flawed use of livetechnology by UK police



ComputerWeekly",03/2019,0,1,0.1428571428571428,0.047619047619047616
8099262,2019-03-26T17:19:23.000Z,"The Science and Technology Committee has heard from the information andcommissioners about the flawed use of livetechnology by UK police



",03/2019,0,1,0.15,0.05
16974619,2019-03-26T12:53:00.000Z,"""While ever-watchingsurveillance may seem like science fiction the technology is very much part of today’s world.""

""However...there are practically no laws limiting facial recognition surveillance. It’s time for that to change."" ",03/2019,1,1,0.1290322580645161,0.03225806451612903
704754789406486528,2019-03-27T21:34:57.000Z,U.S. The Deptof Homeland Security has been testing facial recognition at airports for years &amp; Delta Airlines' systems in several airports scan travelers' faces for check-in,03/2019,1,0,0.1153846153846153,0.038461538461538464
1930146834,2019-03-27T16:37:55.000Z,We are demonstrating our Face Recognition technology for passenger facilitation today at . And we're proud to announce that IDEMIAalgorithm outperforms other U.S. Government Agency providers in recent NIST test,03/2019,1,1,0.1,0.03333333333333333
16974619,2019-03-27T15:07:01.000Z," surveillance is in wide use by police—with no rules limiting this dangerous tech.

Our Task Force of civil rights &amp; civil liberties advocates tech experts &amp; law enforcement came together w/ strong common-sense solutions we need now:",03/2019,1,1,0.1351351351351351,0.05405405405405406
22194235,2019-03-28T19:33:00.000Z, government controls public behavior with over 300 million surveillance cameras powered by artificial intelligence. This same creepywill be showing up at airports across the U.S. See how they will work.,03/2019,1,1,0.1666666666666666,0.06666666666666667
722773924124045313,2019-03-28T15:33:32.000Z,This state-backed AI unicorn has helped Chinese police arrest 10000criminals,03/2019,0,0,0.2,0.3
1103379897861459968,2019-03-28T10:49:33.000Z,Facial recognition at LAX: glimpsing the new face of airport security:,03/2019,1,0,0.2727272727272727,0.09090909090909091
1096400847636959232,2019-03-28T10:41:21.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,03/2019,0,0,0.1034482758620689,0.10344827586206896
50636347,2019-03-28T10:41:02.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,03/2019,0,0,0.1034482758620689,0.10344827586206896
608431030,2019-03-29T14:46:00.000Z," systems still have trouble with women's faces and dark skin. And according to @GeorgetownLaw 1 in 2 ""American adults is in a facial recognition network used by law enforcement."" What does this mean for a city that's 47% black? 
",03/2019,0,0,0.1025641025641025,0.02564102564102564
272087341,2019-03-29T12:46:07.000Z,"""Facial recognition technology is absolutely outstanding but you always need someone at the end to confirm it.""

Fascinating story by @katiecollins about how London police are pairingtech with people who have an uncanny ability to remember and recognize faces ",03/2019,1,1,0.1025641025641025,0.02564102564102564
1014429078026219520,2019-03-30T13:30:20.000Z,State-backedunicorn helps Chinese police arrest 10000 criminals,03/2019,0,0,0.1428571428571428,0.5714285714285714
