author_id,text,model,YM,gov_sentiment
25471555,Incorrect. Many privacy advocates often say they want a balanced approach but they've stated that facial surveillance is unique and particularly pernicious. Being anti- is not anti-tech. It's acknowledge tech neutrality isn't always appropriate. ,SAME,05/2019,0
1049058218284998656,If you're worried about government and law enforcement use oftake a look at the fun ways retailers can use it (as alluded to by @jovialjoy during House hearing happening now) including for anti-theft security purposes. ,SAME,05/2019,1
69009086,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. ",SAME,05/2019,0
771932239278010373,"The legal battle over the way police uses face recognition has officially begun whose side are you?
",SAME,05/2019,0
226020275,The motion called on Jeff Bezos' company to stop the sale of the technology until the company can put in place internal mechanisms to review the potential risks oftechnology when used by law enforcement and government agencies. ,SAME,05/2019,0
144184701,7500+ employees vote for a comprehensiveplanshareholders vote it down (as well as proposals to ban sale oftech to government customers) ,SAME,05/2019,0
69009086,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. 
",SAME,05/2019,0
2990402052,Police can’t fingerprint a crowd or demand that everyone produce a driver’s licence - but they can scan their faces remotely and secretly with facial recognition technology @dellcam via @Gizmodo |,SAME,05/2019,0
208489379,"“Most directly called for a moratorium on government use of facial recognition systems until Congress can pass legislation that adequately restricts and regulates the technology and establishes transparency standards.”

",SAME,05/2019,0
487558119,"Facial recognition tech prevents crime police tell UK privacy case



",SAME,05/2019,0
50636347, by police is choice betweenand preventing terror attacks says security expert - The Telegraph,SAME,05/2019,0
7443212,The UK has the right idea! First legal challenge against UK police trials ofto set precedent. Case says technology 'violates human rights and must end',SAME,05/2019,0
17542209,Willfollowin? Could facial recognition software lead viato a -esque state-of-affairs wherein people could be charged based on their predicted behavior?,SAME,05/2019,0
127303589," is used by our government to misidenitifyof color to fuel theindustrial . Watch Computer&amp;Joy Adowaa Buolamwini explain racial bias software to Congresswoman . 

@jovialjoy @AOC",SAME,05/2019,0
372487283, is demonstrably biased (race gender)—see @jovialjoy's research. Why is its use by government &amp; business expanding rapidly?by @lilyhnewman,SAME,05/2019,0
9804482,"Concerned that surveillance technologies may be too intrusive San Francisco became the first U.S. city to ban the use of facial recognition tools by its police. 
",SAME,05/2019,0
1598044369,Office worker launches UK's first police facial recognition legal action,SAME,05/2019,1
77187187,"Lack of a legal framework means police are using 'self restraint' to govern facial recognition technology - time for the law to catch up?



",SAME,05/2019,0
31020455,How police officers and @Amazon are teaming up ontechnology.,SAME,05/2019,1
33630023,San Francisco is making big changes by voting to ban the use ofby the city government. It will need six votes to become a law. ,SAME,05/2019,0
15221598,"Tech Hub San Francisco First US City to Ban .(Futurism)
",SAME,05/2019,0
787880096,How a facial recognition ban could come to your city soonvia @CNET,SAME,05/2019,0
16386816,"How a facial recognition ban could come to your city soon. 

You want lasting recognition @JustinTrudeau activate

Now not when",SAME,05/2019,0
15342691,"“The information commissioner has expressed concern over the lack of a formal legal framework for the use ofcameras by the police.”
",SAME,05/2019,0
2990402052,How a facial recognition ban could come to your city soon @alfredwkng via @CNET |,SAME,05/2019,0
15221598,"Tech Hub San Francisco First US City to Ban . (Futurism)
 ",SAME,05/2019,0
226020275,The motion called on Jeff Bezos' company to stop the sale of the technology until the company can put in place internal mechanisms to review the potential risks oftechnology when used by law enforcement and government agencies. ,SAME,05/2019,0
459849721,"An interesting challenge to the use of Facial Identity technology.
Man Takes Police to Court for Scanning His Face Without Consent 
",SAME,05/2019,1
69009086,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. ",SAME,05/2019,0
15221598,"Tech Hub San Francisco First US City to Ban . (Futurism)
 ",SAME,05/2019,0
50636347, tech prevents crime police tell UKcase. South Wales force defends use of technology after office worker claims rights breach - The @Guardian,SAME,05/2019,0
144494566,"Integration oftech could spell out a surveillance society in the near future. Facial recognition tech isn't the only form of tracking systems being used though so removing it doesn't assure escape from the government's surveillance.

",SAME,05/2019,0
54616396,"San Francisco is first US city to ban facial recognition 

 ",SAME,05/2019,0
714966067,"""San Francisco is the first major U.S. city to prohibittechnology to protect citizenbut the ban does not apply to private sector.""on @CPOmagazine ",SAME,05/2019,0
525739592,An office worker from Cardiff has launched UK's first police facial recognition legal action.,SAME,05/2019,1
15221598,Tech Hub San Francisco First US City to Ban . (Futurism),SAME,05/2019,0
65144656,San Francisco Considers Ban On Government's Use Of Facial Recognition Technology,SAME,05/2019,0
22243973," Bill from @peterlucido Would Place Total Ban on Police Use ofTechnology.



",SAME,05/2019,0
44358731,How a facial recognition ban could come to your city soonvia @CNET,SAME,05/2019,0
36497092,"A privacy bill designed to restrict the use of facial recognition technology &amp; provide info. to consumers has passed the WA State Senate​. Read more about this privacy act here: 
",SAME,05/2019,0
115754870,"San Francisco slams ‘security state’ with facial recognition ban – Ben Swann


@ManilaChan @BenSwann_ 

",SAME,05/2019,0
1096400847636959232,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,SAME,05/2019,0
50636347,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,SAME,05/2019,0
262632782, not safe enough yet to justify its use says London Police Ethics Panel () ,SAME,05/2019,0
16015091,: Professor @BuzzScherr discusses 's vote to approve a ban on police and other agencies on use ofsoftware.,SAME,05/2019,0
344623872,🤔 Report published by London Policing Ethics Panel follows extensive review of @metpoliceuk use oftech during trial. Concluded it can be used so long as it can be evidenced that using the tech will not generate gender or racial bias. ,SAME,05/2019,0
4870481297," round 2: the House Oversight Committee announced its second hearing on facial recognition technology on June 4 this time focused on ""ensuring transparency in government use."" ",SAME,05/2019,1
97043520,"Stay classy San Diego...

IBM Sells Face Recognition Surveillance to a Dictatorship: Reportvia @gizmodo",SAME,05/2019,1
2356982959,State law proposed inSenate to ban use ofby,SAME,05/2019,0
518238327,State law proposed inSenate to ban use ofby,SAME,05/2019,0
2895535734,Police Unlock AI's Potential to Monitor Surveil and Solve Crimes,SAME,05/2019,1
30463691,How a facial recognition ban could come to your city soonvia @CNET,SAME,05/2019,0
956592475,San Francisco was right to ban . Surveillance is a real danger | Veena Dubalwell done sf!,SAME,05/2019,0
1102075028, Technology Ban for Police Is Important but Not Enough ,SAME,05/2019,0
29726352,London's new conditions for use oftech by police emphasise importance of public safety and avoiding any gender or racial bias,SAME,05/2019,1
1112757496324767744,"We are delighted to announce that our CEO (Kenneth Long) will be a guest speaker at the Biometrics and Border Control Seminar this July talking about Facial Recognition Solutions and training @DigitalBarriers.



",SAME,05/2019,1
88697845,“There is no legal basis for the police to be usingand there are no limitations for using it” @silkiecarlo Director of @bbw1984 based at @WSChinaWorks shares her view on the use of facial recognition by @metpoliceuk via @BBCClick,SAME,05/2019,0
18068926,"San Francisco has become the first U.S. city to ban police use of facial recognition tech by @tictoc

""It's psychologically unhealthy"" says Supervisor @AaronPeskin


 ",SAME,06/2019,0
18843840,’s Many Controversies From Stadium Surveillance to Racist Software ,SAME,06/2019,0
20895618, Technology Ban for Police Is Important but Not Enoughvia @YouTube,SAME,06/2019,0
2990402052,Privacy advocates sound warning on Toronto police use of facial recognition technology @CBCPLS via @CBC |,SAME,06/2019,0
2367320131,"State Attempts to Nix Public School’s Facial Recognition Plans
But it might not have the authority to actually stop an upcoming trial.
",SAME,06/2019,0
805741436465512448, advocates sound warning on Toronto police use oftechnology ,SAME,06/2019,0
18676458,.@FT op ed arguing for predictive policing and facial recognition oversight and regulation. AI in Law Enforcement Needs Clear Oversight by The Financial Times,SAME,06/2019,0
1006917054652436480,State Education officials want schools to delaytesting| State Education officials want Lockport Schools to delay facial recognition testing,SAME,06/2019,0
847797493358358528,"A report published by UK watchdog LPEP could be the death knell for facial recognition technology: “Police have used [it] lawlessly misidentifying people over 90 per cent of the time""
",SAME,06/2019,0
3307044333,Using facial recognition technology to continuously monitor patient safety in the ICU,SAME,06/2019,1
3338829779,Usingtechnology to continuously monitor patient safety in the,SAME,06/2019,1
47361215,"It was revealed already in 2016 that half the adult population of the US has been captured on police facial recognition databases 🤨|

No matter whether they've committed a crime or not. 🙄 ",SAME,06/2019,0
786579859464003588,In the UK: Facial recognition must not introduce gender or racial bias police told,SAME,06/2019,0
382376904,We need a BAN on law enforcement use offor surveillance. It's dangerous. It's biased. It's invasive. And it's spreading fast. The time to stop it is now.,SAME,06/2019,0
1717309074,"Starting now: “Facial Recognition Technology: Ensuring Transparency in Government Use”
House Committee on Oversight and Reform (video)
 
",SAME,06/2019,1
1468111921,'Death knell' for facial recognition as watchdog finds technology must 'significantly' improve policing,SAME,06/2019,0
2722503240,Police unlock AI's potential to monitor surveil and solve crimesvia @WSJ ht @cfcmedialab 👁️🚔🤔,SAME,06/2019,1
65144656,San Francisco Considers Ban On Government's Use Of Facial Recognition Technology,SAME,06/2019,0
2722503240,Police unlock AI's potential to monitor surveil and solve crimesvia @WSJ ht @cfcmedialab 👁️🚔🤔,SAME,06/2019,1
2883907999,"Police Unlock AI's Potential to Monitor Surveil and Solve Crimes 
",SAME,06/2019,1
21184887,"Finnish authorities adopting- but tech infrastructure lags

",SAME,06/2019,0
2883907999,"Police Unlock AI's Potential to Monitor Surveil and Solve Crimes 
",SAME,06/2019,1
857597984942559233,"SHAME on you JetBlue. ""Opt-out"" means you must accept faulty facial recognition given to US Border Security.
28 congress members mismatched to mugshots. FBI says this tech isn't accurate.
Flyer Beware!
@JetBlue @JetBlueCheeps",SAME,06/2019,0
1436070643,"2/2 It's somewhat disturbing to find out that some police forces are sneakinginto service by mislabeling it ""Early warning system."" Hoodwinking the public is not ""to serve and protect.""",SAME,06/2019,0
76768792,Wonderful!😗 Seems the benefits ofskew to the negative.I don't see law enforcement and police state development as so desirable. ,SAME,06/2019,1
997713725904773120,"City of Perth rolls out new facial recognition CCTV cameras but is it surveillance by stealth?

via @abcnews",SAME,06/2019,0
2597208038,"San Francisco blocks nascent facial recognition industry with a new city ordinance that bans the technology from being used by law enforcement or other authorities.
francisco",SAME,06/2019,0
312149882,California Considering a Ban on Realtime Police Body Camera Facial Recognitionvia @reason ,SAME,06/2019,0
17816420,The government and tech companies are facing off abouttechnology. As the technology advances so must education about its capabilities to encourage more productive policy conversation. Learn about thepresented at@CES ,SAME,06/2019,1
961309400018440193,"Benedetta Catanzariti presenting her poster on ""Facial Recognition: An Intersectional Inquiry on Design Process and Social Dynamics of AI Surveillance Technology""
at the 2019 STIS PhD Days!

 
 
 ",SAME,06/2019,1
16964538,"Microsoft blames ex-employee for facial recognition database of 100000 people that was used by the military &amp; companies in China behind the repressive surveillance in Xinjiang province
",SAME,06/2019,0
274740543,"If cracking down on minor crime would be an abuse of the proposedsystem then the simple solution would be:

Change the law to make it an objective of the system.



",SAME,06/2019,0
1060415384,"Police facial recognition cameras pose a major risk to freedomvia 

The risk of misuse is too great....we live in the free west supposedly not China!",SAME,06/2019,0
2754800785,"""According to 's recently updated data protection act howevertech can only be used by law enforcement agencies to prevent detect or investigate crimes — or to reach wanted suspects.""

",SAME,06/2019,0
12964542,"Spying on Children Won’t Keep Them Safe: ""This week my daughter’s school became the first in the nation to pilot facial-recognition software. The technology’s potential is chilling."" - Jim Shultz(The New York Times)",SAME,06/2019,1
12964542,"Facial recognition tech is arsenic in the water of democracy says Liberty: ""Human rights group calls on England and Wales to ban police use of AFR in public spaces"" - Ian Sample @iansample (The Guardian)",SAME,06/2019,0
301491557,@Bidermann41 here's the @cognition_x discussion that will be live-streamed and on youtube after. We've got some great panellists and will explore the UK legal challenges to police use ofthe use of this tech by the private sector etc. Thank you! ,SAME,06/2019,1
16155166,"Surveillance by stealth: New CCTV cameras contain powerful facial recognition technology
",SAME,06/2019,1
2356982959,ICYMI : A strategic imperative for national security ,SAME,06/2019,1
518238327,ICYMI : A strategic imperative for national security ,SAME,06/2019,1
100597465,“The city ofhas already barred the use of automaticby law enforcement on similar grounds and Liberty argues that this shows the use and spread of the technology is not inevitable.”,SAME,06/2019,1
12843902,"""Don't Smile For Surveillance: Why Airport Face Scans Are a Privacy Trap"" -",SAME,06/2019,0
276567401,TUE:by @PhilTing gets a hearing in the Senate Public Safety Cmte. Bill would ban law enforcement agencies in California from using any “biometric surveillance system” — like— on police body cameras.via @SamAugustDean ,SAME,06/2019,0
872369206305718274,"Here's a look into what the state of artificial intelligence is today. 



",SAME,06/2019,1
37654728,"Surely we can compromise on facial recognition?

Use it in small zones i.e. venues under threat from terrorism shootings airports and when a child is likely to have been abducted.



 ",SAME,06/2019,0
718804592973053952,"'In this incident the only thing that's been proven is that law enforcement has the means and methods to arrest the wrong guy twice for the same crime.'
via @Techdirt 

",SAME,06/2019,0
69009086,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. ",SAME,06/2019,0
22117639, smart glasses could make public surveillance discreet and ubiquitous - ,SAME,06/2019,1
946908960992432128,"@_BrexitTory With the introduction of facial recognition technology how.would the wearing of a facial veil work in catching criminals?

 
",SAME,06/2019,0
805741436465512448,New York state may ban the use ofin schools ,SAME,06/2019,0
17816420,The government and tech companies are facing off abouttechnology. As the technology advances so must education about its capabilities to encourage more productive policy conversation. Learn about thepresented at@CES ,SAME,06/2019,1
1093565638306451456,New York May Be The First State To Ban Facial Recognition Software in Schools,SAME,06/2019,0
22052871," is the latest municipality to ban the use ofin the . ""The Michigan Senate is considering a bill which would ban the use of biometric facial recognition by law enforcement in the state."" via @BiometricUpdate ",SAME,06/2019,0
3960207674,FBI Using MoreTechnology to Fight Crime@securitymag ,SAME,06/2019,0
39981800,"@Lufthansa @Lufthansa_DE 
Facial recognition applied by U in USA and EU isn't convenient it is unsafe. Stop the invasive surveillance @lufthansa. End your biometric boarding program now. ",SAME,06/2019,0
705421634790932480,"German state to shut Facebook page over data privacy worries 

&gt;&gt; ⁦@Info_Data_Mgmt⁩",SAME,06/2019,0
17463660,"“Can you see me now?...” 👻

How to hide from the AI surveillance state with a color 🎨 printoutmt @MikeTamir",SAME,06/2019,0
1007017265311518720,California's Body Camera Accountability Act could be the nation's first law banning the use ofin police body cams.officials are not happy.,SAME,06/2019,0
17959771,It's like Big Brother but with far less accuracy: Inside the urgent battle to stop UK police using facial recognition,SAME,06/2019,0
301491557,Inside the urgent battle to stop UK police usingby @mattburgess1@WIRED,SAME,06/2019,0
369423428,Tony Porter the surveillance camera commissioner has said it is unacceptable that no law has yet been introduced to control how intrusive technologies such asare used following ‘explosion’ of spy technology use by police -,SAME,06/2019,0
301491557,"Tony Porter the UK surveillance camera commissioner said it was unacceptable that no law had been introduced to control how intrusive technologies such aswere used:
 cc: @cognition_x @surcamcom @normanlamb @darrenpjones",SAME,06/2019,0
2817285212,"""Machine learning algorithms improve from greater amounts of data which creates incentives to continually expand surveillance infrastructure."" @AnnaEveryday: "" is not a benign extension of existing surveillance — it’s rocket fuel."" ",SAME,06/2019,1
382376904,91% Massachusetts voters think the Commonwealth needs to regulate the government’s use of facial recognition technology. We agree and we're doing something about it. Read more here:,SAME,06/2019,1
171517197,Want to learn more abouttechnology? This @nytimes piece by the New York police commissioner highlights how the software can effectively identify crime suspects and the safeguards in place to protect . ,SAME,06/2019,1
18106298,"Would've loved to have seen this show: ""At the Venice Biennale Shu Lea Cheang Surveils the Surveillance System""",SAME,06/2019,1
14858889,Great article showcasing how @AnaheimPD leverages @veritoneinc facial recognition software to speed up suspect ID process,SAME,06/2019,1
1104480552323899399, is concerning in any setting butcameras in the classroom is anightmare. Read the latest piece from our @CahnLawNY &amp; @JamesLBlum discussing's facial surveillance and the need for a ban / ,SAME,06/2019,0
4904669765,"History Shows Why Police Use ofTech Can Threaten Rights:

",SAME,06/2019,0
546313843,Urgent battle to stop U.K. police using facial recognition 🧔🏻@sektorman 👉Gaetano did you see this post following your San Francisco post yesterday? @WiredUK ,SAME,06/2019,0
379793204,"AI for Road Safety combineswith video and datato monitor a driver’s behavior in real time. It leveragesto detect when a driver is feeling drowsy or distracted. 

It works like this:… ",SAME,06/2019,1
244216791,How to avoid facial recognition at the airport@washingtonpost,SAME,06/2019,0
158680425,"In case you missed this news: Malaysian state launches facial recognition to CCTV network


",SAME,06/2019,0
167062995,"Interesting comment from New York police commissioner ontechnology
 ",SAME,06/2019,1
91109381,"Face recognition is increasingly becoming part of the modern law enforcement biometrics arsenal.

For more about CyberExtruder's law enforcement &amp; safe city applications click here: 

",SAME,06/2019,1
172470842,@PSUCriminology Professor Kris Henning discusses whether facial recognition technologies used by law enforcement would actually influence crime prevention. 🔍 Spoiler alert: nope.@geekwire,SAME,06/2019,0
274862762,"Yes we did! Widespread use oftech is scary stuff -not accurate abuse-prone and unconstitutionally invasive- and yet being deployed and used by law enforcement around the country NOW. 

Let's explore the social impact of the AI tech before deploying plz!",SAME,06/2019,0
152348706,@DavidDavisMPInteresting article in today's Telegraph about Facial Recognition. We are a business providing a retail crime prevention solution using AFR technology and would be pleased to show you how this tech is a force for good,SAME,06/2019,1
15693683,Is a Facial Recognition ban in Portland next? The city will addresssoon as it deliberates policies based on its just-passedresolution. Progressive stuff happening here - this is my story ,SAME,06/2019,0
722773924124045313,Hacked documents reveal sensitive details of expanding border surveillance,SAME,06/2019,0
189208138,Now this is a scary abuse of power. Metropolitan Police fines man £90 after refusing to be scanned by facial recognition camerasvia @computing_news,SAME,06/2019,0
44501428,Unintended consequence: these truckers worried about their job may now - due to automated facial recognition algorithms - also be labeled as militia members in some government databases.,SAME,06/2019,0
171517197,Want to learn more abouttechnology? This @nytimes piece by the New York police commissioner highlights how the software can effectively identify crime suspects and the safeguards in place to protect . ,SAME,06/2019,1
256965214,"Police trials oftechnology should be banned immediately -

Agree?",SAME,06/2019,0
19663365,"Facial Recognition: The Ugly Truth
AI is making automated facial recognition for mass surveillance a reality - but at what cost? @eetimes

",SAME,06/2019,0
146536061,"""Ban AI-enabled mass-scale scoring of individuals"" - 1 of 33 recommendations from European Union’s topexperts who warn against an EU version of the China-style high-tech surveillance state.

 

",SAME,06/2019,0
2617645478,"Aggression Detectors:The Unproven Invasive Surveillance Technology Schools And Hospitals Are Using to Monitor Students/Patients



",SAME,06/2019,0
984536788596379649,"securitymag:andto ban police facial recognition use... Do you agree?Or should police be allowed to useto help solve crimes? 
",SAME,06/2019,0
33622690," andto ban police facial recognition use... Do you agree?Or should police be allowed to useto help solve crimes? 
",SAME,06/2019,0
152348706,"Crime falls at Budgens store after installing Facewatch technology

A family-run Budgens store in Buckinghamshire has seen a 25% reduction in crime since installing new Facewatch facial recognition...



",SAME,06/2019,0
717717854800494592,EU should ban AI-powered citizen scoring and mass surveillance say expertsvia @Verge,SAME,06/2019,0
608431030, on steroids? @FutureTenseNow talks to @JayCStanley about surveillance cameras + AI = emotion recognition a scary new possibility that will be just as error-prone as facial recognition. ,SAME,06/2019,0
138526255,"@TechGeekRebel Iran: Police UsingCameras Against Illegal Currency Dealers
 via eurasiareview ",SAME,06/2019,0
1132795518,Police body-cam maker Axon says no to facial recognition for nowvia @TechCrunch,SAME,06/2019,0
1124659172870696961,Police body-cam maker Axon says no to facial recognition for now,SAME,06/2019,0
436851822,A Major Police Body Cam Company Just Banned Facial Recognition | Read more in today's 'Top Industry News' sponsored by @FaceFirstInc:,SAME,06/2019,0
999399426857848832,"Facial recognition tech from CVPR 2019 
ArcFace can obtain more discriminative deep features and shows state-of-art performance in the MegaFace Challenge in a reproducible way


@cvpr2019 @Montreal_AI ",SAME,06/2019,1
151612528,“The company that supplies 47 of the 69 largest police agencies in the US with body cameras and softwaresaid it will ban the use of facial recognition systems on its devices. “ technology is not currently reliable enough to ethically justify its use”,SAME,06/2019,0
17662020,Major body camera maker in the US @axon_us rejects puttingon police .passingis now a no brainer. ,SAME,06/2019,0
24181624,"1/2Interesting self-regulation move: Axon's ethics board suggests integration ofin police-worn bodycams is unethical. Caveat 1: law enforcement could use 3rd party tech to pair footage w facial recognition.
",SAME,06/2019,0
1350363212,"A Major Police Body Cam Company Just Banned

 ",SAME,06/2019,0
101067053,Watchdog criticises 'chaotic' police use of,SAME,06/2019,0
1420660507,Second U.S. city passes ban on,SAME,06/2019,0
3372621711,Second U.S. city passes ban on facial recognition tech,SAME,06/2019,0
50736755,"Second US city bans the use of . Somerville MA joins San Francisco. 
Forbids any “department agency bureau and/or subordinate division of the City of Somerville” from using facial recognition software in public spaces
 @vice",SAME,06/2019,0
3064594997,"On the same topic:
Somerville Massachusetts just became the second U.S. city to ban the use of facial recognition in public space.",SAME,06/2019,0
291831562,Police body-cam maker Axon says no tofor now@TechCrunch,SAME,06/2019,0
947495822,"Police body-cam maker Axon says no to facial recognition for now



",SAME,06/2019,0
18671044,10am-1pm Live fromRiddle@Random @910Superstation-does in Joe Presidential debate Wayne State lawsuit turmoil Mayor Pete gay &amp; racist?police useanyway ,SAME,06/2019,0
27757086,Should Police Body Cameras Have Facial Recognition The Most Extreme US Maker Of Devices Says No,SAME,06/2019,0
1142971761056600064,A Major Police Body Cam Company Just Banned,SAME,06/2019,0
2990402052,A major supplier of body cameras and software to U.S. police agencies will ban facial recognition technology on its devices because it is “not currently reliable enough to ethically justify its use” @cwarzel via @nytimes |,SAME,06/2019,0
1052678462786363398,HOW OUR STATE OF THE ART FACIAL RECOGNITION SOFTWARE CAN BENEFIT YOUR BUSINESS..,SAME,06/2019,1
83714696,There are some real challenges with Facial Recognition technology that are causing these city-wide bans. It’s the right move for now,SAME,06/2019,1
31020455,"Washington Post: A maker of police body cameras won’t useyet for two reasons: Bias and inaccuracy. 
",SAME,06/2019,0
31020455," surveillance banned by second American city.
",SAME,06/2019,0
34423941,Weak regulation is worse than none as it gives the illusion of protection while in actuality leaving human rights vulnerable to extreme violation. That’s why I believe we must banuse by local law enforcement in every city in the nation. ,SAME,06/2019,0
14352556,"Before you pick up a loaf of bread a high-tech system may compare your face to images of crime suspects.
 ",SAME,07/2019,0
1086170471811481600,Second US City Passes Ban on Facial-Recognition Tech@pcmag,SAME,07/2019,0
125436708,"Before you pick up a loaf of bread a high-tech system may compare your face to images of crime suspects.
 ",SAME,07/2019,0
16228337,"""Somerville Mass. on Thursday became 2nd US city to ban its local gov from using ... Law enforcement will not be allowed to use data...as evidence in any proceeding &amp; city residents [can] take action if officials violate the order:""

",SAME,07/2019,0
800735177815179265,Face-Reading AI Will Tell Police When Suspects Are Hiding Truth:,SAME,07/2019,0
43266236,"UK startup's AI may tell police when a suspect hides truth 

-via ⁦@inshorts⁩ 

",SAME,07/2019,0
171517197,Want to learn more abouttechnology? This @nytimes piece by the New York police commissioner highlights how the software can effectively identify crime suspects and the safeguards in place to protect . ,SAME,07/2019,1
724611831785000960,Could a face-readingtell police when suspects are lying?,SAME,07/2019,0
127173268,@INTERPOLWorld No privacy in 🇸🇬. SinghealthP&amp;C data shared via 3rd party apps accidental emails bad practices surveillance cameras everywhere!@ our homes public areas transport. Singpass usage IDs IU mobile tracking thumb / fingerprint access etc. etc.,SAME,07/2019,0
77312459,". @marketsmarkets forecasts growth for the globalmarket points to demand in governmentlaw enforcement and border control. 



 ",SAME,07/2019,1
4876165497,"Quote from the ""Face Surveillance Full Ban Ordinance"" which was recently passed by the City of Somerville. 

Read more!



 ",SAME,07/2019,0
19809884,"Imprtant report not just for crime control implications but also use ofto locate vulnerable orpeople
 ",SAME,07/2019,0
928569715617910784,"Very interesting report by @PeteFussey on @metpoliceuk use oftechnology. Well done Pete! 

Police face calls to end use of facial recognition software

",SAME,07/2019,1
2653249400,"'Police face calls to end use of facial recognition software'

'Deputy assistant commissioner Duncan Ball said the [MPS] was “extremely disappointed with the negative and unbalanced tone of this report”.'

",SAME,07/2019,0
897031697878978561,US: Met Police'stech has 81% error rate independent report says | Science &amp; Tech News | Sky News ,SAME,07/2019,0
351525375,"Met Police's facial recognition tech has 81% error rate independent report says 
 ",SAME,07/2019,0
3081529131,"I Opted Out of Facial Recognition at the Airport—It Wasn't Easy - 
",SAME,07/2019,0
868031833,"Facial recognition will soon be everywhere but are we prepared? 😳 Some companies are already testing thisbut it raises questions about how surveillance can be abused. | 

| via @guardian ",SAME,07/2019,0
111050337,"London Police Facial Recognition ‘Fails 80% Of The Time And Must Stop Now’

",SAME,07/2019,0
14322288,This week's Top Ten in Tech Law newsletter includes: when to pay hacker ransom another facial recognition banrelay crime loot box mechanics Subscribe here:… …,SAME,07/2019,0
138526255,"@thebloorgroup Police'ssystem is wrong four out of 
 via dailymail ",SAME,07/2019,0
776571259966500864,London police’ssystem is wrong 81% of the time ,SAME,07/2019,0
370062141,"""The research emphasizing the risks of face recognition surveillance includes anstudy showing the technology fails on faces ofand people of color."" 
- via @Gizmodo


",SAME,07/2019,0
291785111,Met Police's facial recognition tech has 81% error rate independent report says,SAME,07/2019,0
2895535734,London Police Facial Recognition ‘Fails 80% Of The Time And Must Stop Now’@JimMarous @psb_dc @Xbond49 @BarkowConsult @DavidBundiRisk @jblefevre60 @FintechCH @efipm @helene_wpli @UrsBolt @TheRudinGroup ,SAME,07/2019,0
31020455,London police’ssystem gets it wrong 81% of the time.,SAME,07/2019,0
1120027023609671686,FACIAL RECOGNITION: Continuing coverage of the 1st independently-funded report into Liveuse by a UK Police Force. Great work by @Daragh_Murray @PeteFussey @HRBDTNewsdrawing on expertise across @EssexHRC @EssexLawSchool@EssexSocSci ,SAME,07/2019,1
1024921304988704768,"The ""Face Surveillance Full Ban Ordinance"" led Somerville MA a suburb ofBoston to the ban the use ofby the city’s gov &amp; police force.
",SAME,07/2019,0
189208138,Now this is a scary abuse of power. Metropolitan Police fines man £90 after refusing to be scanned by facial recognition camerasvia @computing_news,SAME,07/2019,0
1132549280,"The“We need high tech Chinese style facial recognition to fight crime”

Also the police “We are unwilling to get out of our cars leave the station answer the phone or turn up to fight crime.” ",SAME,07/2019,0
2645915318,Interesting article on the use of facial recognition in law enforcement/homeland security applications...,SAME,07/2019,1
718804592973053952,"Somerville a Boston suburb is the first East Coast city to prohibit govt use of facial recognition technology and joins San Francisco first in the nation to ban the tech.
via @SecurityWeek @AP",SAME,07/2019,0
17870656,London police’s face recognition system gets it wrong 81% of the time - via @techreview,SAME,07/2019,0
522167902,"NEWS: Facial recognition technology trialled by the Metropolitan Police is ""highly inaccurate"" and ""likely to be found unlawful if challenged in court"". @TheRegister reports",SAME,07/2019,0
291831562,London police’s face recognition system gets it wrong 81% of the time@techreview,SAME,07/2019,0
17405435,"Damning report questions accuracy and lawfulness of Met Police facial recognition trials. The force expresses disappointment in ‘negative and unbalanced’ tone of report it commissioned

Full story 👉 
",SAME,07/2019,0
50565224,"Watch this to know how facial recognition technology is making schools safer for children.

Source: @itsmeaidil 

",SAME,07/2019,1
3007936268,"Watch this to know how facial recognition technology is making schools safer for children.

Source: @itsmeaidil 

",SAME,07/2019,1
17405435,"Daming report questions lawfulness and accuracy of facial recognition tech trialled by the Met Police. The force - which commissioned the report itself - has said it has a 'negative and unbalanced tone'


",SAME,07/2019,0
859091760416477185,As police face calls to end the use of facial recognition software look out for our SPOTLIGHT series this coming week which will focus on technology - the good and the bad!,SAME,07/2019,0
54182296,Biased and wrong?tech in the dock. Police and security forces around the world are testing out automatedfacial recognition systems as a way of identifying criminals andterrorists. But how accurate is it?,SAME,07/2019,0
64044525,FBI ICE using state driver's license photos without consent for facial recognition searches: report,SAME,07/2019,0
1075804135524585473,"using state driver's license photos without consent for facial recognition searches 

 
",SAME,07/2019,0
130933506,Multiple organizations are using facial recognition on driver's license photos to catch criminals. That's a maj...... by Richi Jennings @RiCHi,SAME,07/2019,0
