author_id,created_at,text
77312459,2019-03-26T17:00:31.000Z,". @BioCatchteams up with South Africa-based FinTech specialist @Entersektintegrating its behavioral biometrics technology into its Entersekt Secure Platform.
 

"
774707355359391745,2019-03-26T17:00:01.000Z, Coming to a gadget near you
821811698,2019-03-26T16:55:37.000Z,"New technologies likekeep emerging in the fight against fraud! Read more below
"
2356982959,2019-03-26T16:35:24.000Z,Face Forensics developstechnology for closed eyes and dead people 
518238327,2019-03-26T16:31:17.000Z,Face Forensics developstechnology for closed eyes and dead people 
250657839,2019-03-26T16:26:50.000Z," expressions control thisvia @Seeker

"
55655935,2019-03-26T16:25:07.000Z,Bill Introduced in Congress@proskauer
2153053644,2019-03-26T16:13:02.000Z,"Facial expressions control this wheelchair 

via @Seeker 

"
1735172144,2019-03-26T16:10:13.000Z,".@FaceTecInc explains how it used masks 3D printing and even wax figures to improve its liveness detection algorithm. 



 "
15785718,2019-03-26T16:08:59.000Z,Offering modern solutions tochallenges @NEC combines ourtechnology with intrusion detection video surveillanceand otherapplications to aid in @CBP’s core mission. Visit us duringBoothto learn more. 
77312459,2019-03-26T16:00:30.000Z,"PreShow will use Apple’s FaceBiometrics technology to verify that it’s a givenmember watching ads on their iPhone.

"
15664534,2019-03-26T15:49:42.000Z,?!tacticsdivertAND@SAGAFTRANY @THR @RollingStone @ASCAP 
3408725232,2019-03-26T15:45:07.000Z,"Facial recognition: Apple Amazon Google and the race for your face
"
15664534,2019-03-26T15:42:50.000Z,tacticsnomBasinet to divertandto the .01%@sagaftra @ASCAP @bmi 
25471555,2019-03-26T15:11:17.000Z,"“There’s signage at every gate but we don’t know how effective it is.” 

And that’s the state of informed consent toat airports."
2862367135,2019-03-26T14:36:48.000Z,"Trials for facial recognition technology for faster and seamless check-in are underway at @RGIAHyd Checking in will soon be easier than ever before.

@MoCA_GoI @sureshpprabhu @jayantsinha @HiHyderabad "
807880205331300352,2019-03-26T14:27:05.000Z,"If you're in Cleveland be sure to see BrendaKLeong and otherexperts speak at CMLAWSchool's ""Facial Recognition and Privacy"" workshop on Friday! "
374428089,2019-03-26T14:25:26.000Z,In Londonbattle over the proper use and scope ofis playing out on the streets.
851410313580761090,2019-03-26T14:24:54.000Z,In Londonbattle over the proper use and scope ofis playing out on the streets. 
541136693,2019-03-26T14:23:03.000Z,"If you're in Cleveland be sure to see @BrendaKLeong and otherexperts speak at @CMLAWSchool's ""Facial Recognition and Privacy"" workshop on Friday! "
968028680,2019-03-26T14:08:57.000Z,"This 31-Year-Old Built A Billion-Dollar Business By Developing AI-Powered Facial Recognition Tech via @forbes
"
276126480,2019-03-26T13:56:34.000Z,"How toYour FACE to Dodge the Rise ofTech
 
"
91109381,2019-03-26T13:15:07.000Z,CyberExtruder's Aureus 3D is the best high-performance facial recognition software. Aureus 3D is Fast Accurate and Scalable. Read more about Aureus 3D here:
3759342614,2019-03-26T13:01:49.000Z,31-year-old-built-a-billion-dollar-business-by-developing--powered
16974619,2019-03-26T12:53:00.000Z,"""While ever-watchingsurveillance may seem like science fiction the technology is very much part of today’s world.""

""However...there are practically no laws limiting facial recognition surveillance. It’s time for that to change."" "
205117304,2019-03-26T12:23:21.000Z,"RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |

…"
1536562052,2019-03-26T12:20:10.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |

… "
1062269443101855745,2019-03-26T12:19:59.000Z,"Your Facial movements and expressions reveal your aging secrets.
 Don't believe?
Read this:
"
1037511840652189696,2019-03-26T12:10:08.000Z,"A new PCN article has been published! ""Altered upright face recognition and presence of face inversion effect in temporal lobe epilepsy: An event‐related potential study"" by Mogi et al. 
"
724611831785000960,2019-03-26T12:07:02.000Z,This 31-Year-Old Built A Billion-Dollar Business By Developing-Poweredtech.
1978871635,2019-03-26T11:49:42.000Z, and other non-key access to apartment buildings —installed by NYC—result inandrights pushback
33893402,2019-03-26T11:03:57.000Z,"Facial Recognition in the Military – Current Applications



"
1088575425742295042,2019-03-26T10:33:54.000Z,"🎉 Episode 3 is live! 🎉
This week we talk aboutonline😃😂😫😴🥰🥺😤😱🤢 Our guest is @luke_stark. He’s a postdoctoral researcher @MSRMontreal. We ask him aboutand we talk aboutor as he calls it “the plutonium of .”"
1102873161056555008,2019-03-26T10:30:00.000Z," is being trialed across London. But is it safe? 

"
1536103471,2019-03-26T10:08:11.000Z," could make yourcommute much easier
…but will undermine your


@mashable via @wswmuc 
CC @archonsec @akwyz @cloudpreacher @kaigrunwitz @kashthefuturist 
"
1536103471,2019-03-26T10:03:21.000Z," 

How you can get your flight info with just your face at anin China — thanks for the demonstration @mbrennanchina

Facial recognition tech has landed in U.S. airports too


"
374966809,2019-03-26T09:50:23.000Z,"We are enjoying the ! Stop by booth 19 to know how we usetechniques forat
@milestonesys "
19526913,2019-03-26T09:48:05.000Z,Panasonic is demonstrating its ‘One ID’ solution @PTExpo. Your face is your passport. Tech is incredibly fast.
14327341,2019-03-26T09:45:35.000Z,"Amazing.... or slightly unnecessary and a bit of tech 'show off'? Or maybe a stepping stone to something more useful? Can't work out which.



 

shared via @JonnyGrum "
1105076086348701696,2019-03-26T09:43:00.000Z,"@camatica1 in the news! 
"
1347255096,2019-03-26T09:16:30.000Z,"Your face can become a credit card.

via @mashable
 


🎥 "
205109688,2019-03-26T09:00:53.000Z,ChineseKiosk Scans Your Face Updates You w/ Relevant Travel Information
1409726425,2019-03-26T08:20:06.000Z,"Your face can become a 
via @mashable
 

@alvinfoo @TopCyberNews @psb_dc @FinMKTG @robvank @chboursin @YuHelenYu @mvollmer1 @vg_fco @albertogaruccio @mvollmer1 @enricomolinari @JoannMoretti @KaiGrunwitz @YuHelenYu "
1095277664384897026,2019-03-26T07:13:34.000Z,"To keep your face looking young and cleanyou need to take care of your face to the outside elements.
Quote here: 
"
992552080639430656,2019-03-26T07:02:09.000Z,"RT rajat_shrimal: Canmake conference calls easier ?

via rajat_shrimal cc MikeQuindazzi Paula_Piccard SpirosMargaris kashthefuturist diioannid HaroldSinnott chboursin jblefevre60
"
947536120899813376,2019-03-26T06:41:53.000Z," leverages social scores to both reward and or punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;
"
131607428,2019-03-26T06:40:05.000Z,Anyone else find this scary? Any one else seen ?
907246640,2019-03-26T05:55:56.000Z,@RamcoSystems had a great day 1 at! Drop by our booth to explore how ourandenabledsoftware can enhance your ! 
263803845,2019-03-26T04:31:27.000Z,Wants To InstallTech At Rent-Stabilized Complex: Gothamist(Yay or Nay) 
126053449,2019-03-26T04:28:10.000Z,"I wear sunglasses and my phone doesn't recognise my face. I guess it watches a lot of daily soaps...

 "
161980775,2019-03-26T03:48:44.000Z,"It's basically like ""A Clockwork Orange.""


via @futurism"
89801607,2019-03-26T02:57:12.000Z, planned for Brooklyn apartment building outrages tenants
25471555,2019-03-26T02:54:25.000Z,I'll be there talking about the proliferation ofandlegislative proposals! 
164416840,2019-03-26T01:51:29.000Z,post is impressive on
851460667,2019-03-26T01:10:02.000Z,:has deployedsystems at someairports. Hear more on the Podcast.
480676356,2019-03-26T01:03:36.000Z," in real life : ""To make that work he said the new service calledis bringing a of couple innovations to the table. First there’stechnology that ensures you’re actually present and watching the ad."" "
2906419549,2019-03-27T23:24:00.000Z,Podcast |in
486902154,2019-03-27T23:23:51.000Z,@Majbritt_Kjaer Yes usingbut as we experience recently not widely deployed ;) yet especially for international travel. Here what will be 
702729818866061312,2019-03-27T22:52:34.000Z,While we commit to only using images obtained with consent to train our artificial intelligence to recognize faces of all skin tones theboom has started a conversation about the role of consent in the future oftraining. 
299459497,2019-03-27T22:28:02.000Z,As told from the inside there seem to be some issues and concerns with theboom
131234688,2019-03-27T22:27:21.000Z," ! - Well - will someone PLEASE bail me out when I end up in ? 
 @amazon@google 
@CNET"
993520367720263685,2019-03-27T22:27:01.000Z,Avoid… With a :
993520367720263685,2019-03-27T22:26:15.000Z,.@OrCam’susesto remember everyone you meet:via @techcrunch
704754789406486528,2019-03-27T21:34:57.000Z,U.S. The Deptof Homeland Security has been testing facial recognition at airports for years &amp; Delta Airlines' systems in several airports scan travelers' faces for check-in
28643230,2019-03-27T21:34:53.000Z,SEMI Blog -Ready for Prime Time. @IHSMarkit's Manuel Tagliavini looks at the next wave of end products enhanced by 3D optical sensing and which suppliers stand to gain the most. @Apple @Huawei
225049823,2019-03-27T21:00:04.000Z,The Business Of Your Face @FortuneMagazine:
390284285,2019-03-27T20:46:49.000Z,5 Q's for @BharatKrish CEO of @RefineAIapp
68773883,2019-03-27T19:41:46.000Z,Please share! Interesting and concerning at the same time.@ACLU_SoCal @GITLosAngeles
2382629402,2019-03-27T18:48:43.000Z,Please check out my guest post on @BiometricUpdate re: the criticism surrounding face rec &amp; ethical considerations to deploy it @LoveKairos
3340586713,2019-03-27T18:31:03.000Z,The future ofand audience analysis is getting even more technical with the help offeatures and emotion analyses. 
2356982959,2019-03-27T18:28:38.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby MelissaDoval LoveKairos
518238327,2019-03-27T18:27:05.000Z,Is criticism againstjustified?considerations for deploying commercial face recognitionby @MelissaDoval @LoveKairos
480771906,2019-03-27T18:00:38.000Z,"Check out PassFace Akvelon's new security system that uses facial recognition to grant building access to employees by simply scanning their faces.
 "
992039645025357824,2019-03-27T17:32:45.000Z, companies want to normalize letting them collect pictures of all of us. We really really shouldn't let them. 
42535456,2019-03-27T17:11:31.000Z,Why'sproblem is so hard to crack 
14385329,2019-03-27T17:10:00.000Z,".@DublinAirport passengers travelling to @BristolAirport will have the option to be boarded using US facial recognition technology.
"
486902154,2019-03-27T17:08:10.000Z,One single touch. How U.S. Customs and Border Protection is creating amazing arrival experience with biometrics. This morning atThxs Colleen Manaher
172545314,2019-03-27T17:03:25.000Z,"Why 2019 Will ProveAren’t A“Silver Bullet” -@SecAdept via @SCMagazine 
➡️










 "
1491554588,2019-03-27T17:02:14.000Z,"My friend sends me this 👇
🤣💀
"
1930146834,2019-03-27T16:37:55.000Z,We are demonstrating our Face Recognition technology for passenger facilitation today at . And we're proud to announce that IDEMIAalgorithm outperforms other U.S. Government Agency providers in recent NIST test
179538557,2019-03-27T16:34:31.000Z,"RT@Paula_Piccard
Canmake conference calls easier ?



via @rajat_shrimal

"
15255621,2019-03-27T16:33:28.000Z,In their latest video the @BrownUniversity student and faculty creators of @Sci_Toons explain howhappens through the processes ofreinforcement learning and . (full video:
291831562,2019-03-27T16:32:48.000Z,"Canmake conference calls easier ?



via @rajat_shrimal

"
1064351487877414915,2019-03-27T16:25:08.000Z,"While you weren't looking tech companies helped themselves to your photos to power a facial recognition boom. Here's how. 

"
1096107317584691200,2019-03-27T16:16:57.000Z,Computer Generated Alternatives. Impressive
2356982959,2019-03-27T16:08:19.000Z,IDEMIA’s latestalgorithm with strongtest results now availableIdemiaGroup
518238327,2019-03-27T16:07:54.000Z,IDEMIA’s latestalgorithm with strongtest results now available@IdemiaGroup
167425934,2019-03-27T16:07:34.000Z,Hello&amp;Twitter! I'm looking for a researcher interested in providing guidance\support in testing efficacy ofsystems outside of current biased training datasets. I need help developing ethical clinical protocols. Thanks!!!
30985855,2019-03-27T15:39:44.000Z,Vigilant Solutions visited WestSheriff's Office to host a lunch and learn and to talk to attendees about usingandanalysis in investigations. Thank you to all those who attended! 
77312459,2019-03-27T15:30:11.000Z,"Noftek joins @IpsidyPartner Network focussing sales efforts on the British Virgin Islands. 

"
1436070643,2019-03-27T15:24:50.000Z,In lieu of gun control Americans are turning toandto provide safety. Merely security theater or even worse due to racial bias in configuration of these systems asks @roseveleth?via @WIRED
3419973993,2019-03-27T15:17:00.000Z, :has announced the formation of an external advisory group tasked with 'consider[ing] some of the most complex challenges [in]' includingand fairness in
1735172144,2019-03-27T15:15:13.000Z,".@FaceTecInc'stech will improve @getyoti's anti-spoofing capabilities. 


 
 "
16974619,2019-03-27T15:07:01.000Z," surveillance is in wide use by police—with no rules limiting this dangerous tech.

Our Task Force of civil rights &amp; civil liberties advocates tech experts &amp; law enforcement came together w/ strong common-sense solutions we need now:"
3815139737,2019-03-27T15:03:48.000Z,Pop by &amp; see us atto discover more about the worlds only live-streamingwith real-time . See events live as they happen &amp; make better-informed decisions with our game-changing . Join us on the UK Pavilion with @ADSgroupUK - BoothA126 
900300126312333312,2019-03-27T15:00:19.000Z,Livetechnology should not be deployed by UKunder current circumstances and the retention of millions of custody images would not hold up under another legal challenge MPs have been told
432157279,2019-03-27T14:36:08.000Z,"A rather interesting failure mode for facial recognition software - race. An interesting read if maybe not ""politically correct"".

"
913128578081947649,2019-03-27T14:21:09.000Z,""" technology is here.uses it to find you in photos.uses it to power those cute filters on your friends’ stories. You may even use it to unlock your iPhone.
Beyond these seemingly innocuous u… "
33510689,2019-03-27T14:07:40.000Z,⁦@drsapin⁩ kicking things off @pwC
15221598,2019-03-27T14:07:00.000Z,@Amazonsoftware used by law enforcement has racial bias per report.(Newsweek)
21271900,2019-03-27T13:57:15.000Z,While you weren't lookinghelped themselves to yourto power aboom. Here's how.@ACLU 
15664534,2019-03-27T13:49:50.000Z,Fight forin ‘99 they send inrightdivertingand ssolutions via. They would never do this to a man .@sagaftra @vogueaustralia 
1080667003,2019-03-27T13:47:55.000Z,Why 'sproblem is so hard to crackvia @CNET
838769906514604034,2019-03-27T13:44:07.000Z,Our AdvancedSystem reinforcesat@Tokyo2020 withID process in order to ensure that the entry of around 300000 people involved in the Tokyo's Olympic Games runs smoothly@iocmedia 
1034129490421665793,2019-03-27T13:30:31.000Z,Bill Introduced in Congress 
152977510,2019-03-27T13:18:20.000Z," will help us live longer! 



 via @MikeQuindazzi "
89513532,2019-03-27T13:00:34.000Z,A bipartisan pair of senators on have introduced a bill that would regulate the commercial use oftechnology. Read more at
1088575425742295042,2019-03-27T12:52:56.000Z,💡 Want to learn more aboutand how ourare tracked online?💡Subscribe to our newsletter atbefore we send it tomorrow! And if you missed the first ones read them on @cornell_tech’s website: 
1357334300,2019-03-27T12:44:05.000Z,An external advisory council was established byto provide insights on itstechnology includingandand the ethics behind it
2353469436,2019-03-27T12:03:00.000Z,[BLOG] Whiletechnology has come a long way many argue it still has a way to go before it can be used widely in areas as critical as criminal justice and security. &gt;&gt;
50636347,2019-03-27T12:01:46.000Z,BipartisanBill Introduced in Congress - @JDSupra
808967640496611329,2019-03-27T11:48:02.000Z,Thesystem in Shenzhen China is testingfor passengers to pay for rides. After creating an account connected to a payment method passengers will briefly have their faces scanned upon entering a station.@verge @Shannon_Liao 
549302311,2019-03-27T11:26:10.000Z,"Been in the Rideau Center lately?Check out the mall directories.There is a small circle to the left of the display.Wonder what it is for... 


"
28600571,2019-03-27T11:00:40.000Z,"This 31-Year-Old Built A Billion-Dollar Business By Developing AI-Powered Facial Recognition Tech
 @Forbes"
4636138093,2019-03-27T09:59:34.000Z,"Your most trusted partner for camera module solutions



 "
871067546807672832,2019-03-27T09:30:36.000Z,"""'Consumers are increasingly concerned about how their data is beingcollected and used including data collected through facial recognitiontechnology' Senator Blunt said of the bill.""
"
722837076547407872,2019-03-27T09:19:01.000Z,"We need more pastafarians! RT: @tictoc Here's how you can get your flight info with just your face at an airport in China. Now U.S. airports are using facial recognition technology too 

"
3419973993,2019-03-27T09:07:33.000Z, :is launching a global advisory council to considerissues aroundand other emergingin areas such assoftware 
22194235,2019-03-27T09:03:17.000Z, get 50 security fixes with update. Hacked software infects a millionlaptops with .planssystem at nation's largest airports.closes thousands of accounts pages and groups.  
600285139,2019-03-27T08:56:10.000Z,Brooklyn landlord intends to installtech at entrance of 700-unit complex. Egregious form of digital surveillance indeed.@EPICprivacyvm
774707355359391745,2019-03-27T08:45:00.000Z, Coming to a gadget near you
90370714,2019-03-27T07:50:43.000Z,6 ways technology is revolutionising the hotel industry globally
205109688,2019-03-27T07:00:42.000Z, Co-Founder Is Usingto Get You ‘Free’ Movie Tickets — With a Catch
1008259824247713792,2019-03-27T07:00:18.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-27T06:59:21.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-27T06:58:08.000Z,"Your most trusted partner for camera module solutions

"
963443347003146240,2019-03-27T06:27:36.000Z," Social Media platform 🇨🇳

A video about TicTalk and thefeature 👀


$TIC is their ticker and it`s only tradable
Build on the top of bc

$vet $vtho 
$btc $eth $eos $neo
$ltc $trx $bch $bnb $xlm "
1029392984842719233,2019-03-27T05:53:06.000Z,"mt @MikeQuindazzi
copy @Antgrasso @Fisher85m

 is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;"
1089838744054779904,2019-03-27T05:51:14.000Z,"Largest ChineseStartup 'SenseTime' Begins Global Expansion with Plans to Leap into the World of


via @tictoc "
59697591,2019-03-27T04:24:14.000Z, andtechnologies can reduce Customer Service Agents's time spent on standard processes by 30%. Member-Patient ID byin .cc: Venkatesh Govindarajan Ganesh Banda Prashanth Venkataswamy 
4447920627,2019-03-27T03:26:37.000Z,"Facial expressions control this wheelchair.
Via @InsightBrief @Julez_Norton
@Paula_Piccard @Fabriziobustama @HeinzVHoenen 
@HaroldSinnott
via @Seeker 

 "
2906419549,2019-03-27T02:47:00.000Z, Brings Opportunity ... andConcerns
2975408375,2019-03-27T02:18:50.000Z, cameras at . @ACLU what’s being done about this ? Foreigners or Americans - people have a right to not have their faces stolen and every step tracked.
3060539594,2019-03-27T02:00:02.000Z,"Google has established an external advisory council to guide its development of— will advise on topics like&amp; fairness in .

"
756815930,2019-03-27T01:58:27.000Z,"You can get your flight info with just your face at an airport in China

via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kashthefuturist @diioannid @HaroldSinnott @chboursin @jblefevre60
"
322920398,2019-03-28T23:37:39.000Z,"I've been seeing theposts aboutand- I felt it pertinent to share my last article withand others looking into the subject.

"
2307675307,2019-03-28T23:11:19.000Z,Huge leaps inhave madesmarter than your brainvia @CNET
1019916306160799745,2019-03-28T23:01:19.000Z,"Canmake conference calls easier ?via @rajat_shrimal
@mclynd @mikequindazzi @diioannid @grattonboy @dinisguarda @Paula_Piccard @gvalan @rtehrani @debashis_dutta "
123763904,2019-03-28T22:42:29.000Z,RT Parcinc To work wellsystems need images with well-illuminated clear faces that give a neural network detailed accurate data. PARCinc's rzminhas details in CNET article by stshankBrian Ruiz TheBri…
16841687,2019-03-28T22:38:23.000Z,To work wellsystems need images with well-illuminated clear faces that give a neural network detailed accurate data. @PARCinc's @rzminhas details in @CNET article by @stshank
111050337,2019-03-28T22:35:39.000Z,"Does Facial Recognition technology see too much?

"
884821196222509058,2019-03-28T22:30:06.000Z,"Huge leaps in AI have made facial recognition smarter than your brain:

"
481160640,2019-03-28T22:23:52.000Z,Ping @ACLU @USSC @DrMoniqueMann @kim_weatherall @BradSmi @MicrosoftAU @microsoft
892214142672683008,2019-03-28T22:20:46.000Z,"🦉Artificial Intelligence Image Recognition Market: Global Growth Trends and Forecasts (2019-2024) 

CC @AudreyDesisto @Fabriziobustama @NeurozoInnovat1 @JohnMaynardCPA @Xbond49

"
19212974,2019-03-28T22:05:02.000Z,Now on Ch 604: @BradSmi @Microsoft speaking aboutandlast night at @USSC 
113667535,2019-03-28T22:04:45.000Z,Extreme usecase@ddmenon 
293089981,2019-03-28T21:30:00.000Z,Our Patrick Hunter speaks to theissues happening with Samsung’s Galaxy S10 and how that translates into thelandscape. Access to your work email means that thecan be extracted and. @EdwardsCLM @TheSun 
16666454,2019-03-28T21:27:05.000Z,Can analytics detect objects such as masks guns and other weapons on video feeds?@DefendryART and @deepScience_ai think they can - they avoid theissue by concentrating on distinct objects. MT @dustinhaisler
1549021573,2019-03-28T21:10:17.000Z,"Ubuntu 18.04 works pretty darn well on the Surface Pro -- and with the a software package called ""howdy"" -- you can easily login via facial recognition! It's this kind of thing that makes me love the OSS community!"
23409102,2019-03-28T21:06:42.000Z, President @BradSmi has called for a global conversation on@NEC_Safetyvia @SBSNews
860526340235083777,2019-03-28T21:04:42.000Z,Huge leaps inhave madesmarter than your
77312459,2019-03-28T21:00:21.000Z,"Don't miss our exclusive interview with leading provider ofauthentication technology @Onfido where we speak to CEO and Co-Founder @HusaynKassai 

"
44115700,2019-03-28T20:43:01.000Z,Meet Robbie the Robot he binge watchesandto learnand detect your emotional state to help tackle
628681556,2019-03-28T20:29:24.000Z,I love how Minority Report is no longer dystopian sci-fi and just a sign of market maturity. What’s the next start-up opportunity if “done right?” Ex Machina? Blade Runner? @jeffjohnroberts’story is amazing and alarming@FortuneMagazine 
295906021,2019-03-28T20:14:00.000Z, endorses the Commercial Facial Recognition Privacy Act.need to be aware of the privacy issues oftechnology and how this legislation could affect their applications: 
90704864,2019-03-28T20:01:04.000Z,Huge leaps in AI have made facial recognition smarter than your brain
326229600,2019-03-28T19:57:04.000Z,"Canmake conference calls easier?

By @tictoc





Cc: @3BodyProblem @NeiraOsci @HaroldSinnott @gerald_bader @mclynd @gvalan @DrJDrooghaag @mvollmer1 @JolaBurnett @fogle_shane"
795369458898378752,2019-03-28T19:47:09.000Z,"CNET: Huge leaps inhave madesmarter than your brain.


via @GoogleNews"
22194235,2019-03-28T19:33:00.000Z, government controls public behavior with over 300 million surveillance cameras powered by artificial intelligence. This same creepywill be showing up at airports across the U.S. See how they will work.
15452231,2019-03-28T19:30:32.000Z,Howsoftware follows you everywhere:
516642056,2019-03-28T19:24:27.000Z,"""In emergencies like car accidents the system would be able to identify an unconscious patient so that nurses and doctors could find medical histories and family contacts."""
1072508497,2019-03-28T19:17:04.000Z,Podcast with @luke_stark onemotions andas “the plutonium of ”:
836537864049545216,2019-03-28T19:03:03.000Z,Boosted byeases our path through an increasingly digital world
187804926,2019-03-28T18:55:19.000Z,.@CollinsAero Launches SelfPassSolution at @BristolAirport and @DublinAirport &gt;&gt;&gt;
2356982959,2019-03-28T18:53:16.000Z,Is criticism againstjustified? Ethical considerations for deploying commercial face recognitionby MelissaDoval LoveKairos 
518238327,2019-03-28T18:51:59.000Z,Is criticism againstjustified? Ethical considerations for deploying commercial face recognitionby @MelissaDoval @LoveKairos 
516642056,2019-03-28T18:20:35.000Z,For my award-winningnovel OPEN SOURCE I researched post 9-11 health surveillance covering treatment/tracking of major disaster victims. What I found was frightening but nothing compared to capabilities ofcombined withand . 
1735172144,2019-03-28T18:15:16.000Z,".@Ipsidy and @noftek_ team up to bringto the British Virgin Islands. 



 "
483096073,2019-03-28T18:13:00.000Z,A growing Customs andprogram pits convenience and security against privacy.takes off at airports.experts want it grounded 
2356982959,2019-03-28T17:57:53.000Z,Remote systems formonitoring and doctor consultations leveragingdeveloped 
518238327,2019-03-28T17:54:46.000Z,Remote systems formonitoring and doctor consultations leveragingdeveloped 
851545110537945088,2019-03-28T17:52:42.000Z,"@AerendirMobile's CEO Martin Zizi wrote a piece for @SecurToday. Follow the link to read the full article!
"
118362674,2019-03-28T17:52:20.000Z,"Day 24: 
Finally got the bounding-box going detecting faces in any image.
Sign In form and routing using tachyons.

"
29927662,2019-03-28T17:30:27.000Z,Tech-Over: KFC is Using Robot Arms to Serve Ice-Cream Facial Recognition to Predict Orders in China | Turing Tribe
774707355359391745,2019-03-28T17:30:00.000Z, Coming to a gadget near you
60155066,2019-03-28T17:15:24.000Z,“Mom we have discussed this” the teen commented on Gwyneth’s Instagram post. “You may not post anything without my consent.”
1735172144,2019-03-28T17:10:15.000Z,"PreShow will give you movie tickets in exchange for watching ads - but it wants to useto make sure you're playing by the rules. 

 

 "
1054727988636536833,2019-03-28T17:00:39.000Z,Here it is! The second episode of 'The Advisory View Podcast'. In this episode we are joined by @KamiKS01 who helps us discusstechnology being trialled in threearound the . Find it here: 
291785111,2019-03-28T16:58:02.000Z,The Business of Your Face
483096073,2019-03-28T16:54:00.000Z,There are hundreds of stores using-- none that have any rules or standards to prevent abuse.
9547482,2019-03-28T16:51:36.000Z,Huge leaps inhave madesmarter than your brain(@stshank/@CNET)
2956613329,2019-03-28T16:40:12.000Z,Forget QR codes pay with a smile |NEXT
797488485053693956,2019-03-28T16:37:32.000Z,Forandsystems to work reliably they need training datasets of real-world conditions. The cameras' scope and angle make it difficult for law enforcement to track or re-identify people from security camera footage... 
987386169687076864,2019-03-28T16:18:35.000Z,.@bournscollege professor Amit Roy Chowdhury helps @stshank explaintechnology in this informative @cnet article.
257890578,2019-03-28T16:07:16.000Z,Top pick from @ATEConference is the @OrCam allowing those with Low vision and no vision read and see the world around them
1109002530527330309,2019-03-28T16:06:52.000Z,Come see @trevorpaglen at@VieBiennale in May
2722829917,2019-03-28T15:51:23.000Z, set foot in Scandinavia! Vanderbilt today in Copenhagen showing the interoperability betweenand Vanderbilt'ssystem&amp; . NEXT STOP: Aarhus Denmark 1 April. Don't miss the roadshow truck! 
828785413,2019-03-28T15:49:02.000Z,"The pros and cons ofIt raises privacy concerns but smooths our way through the digital world:
"
543631487,2019-03-28T15:36:32.000Z,"This is something we all should be concerned about. It identifies a problem that needs immediate attention. If the developers have known and unknown biases how can we expect the AI technology not to have them.



"
722773924124045313,2019-03-28T15:33:32.000Z,This state-backed AI unicorn has helped Chinese police arrest 10000criminals
2532715417,2019-03-28T15:05:05.000Z,              
998050001912643585,2019-03-28T15:03:44.000Z,"Learn more about our school packages to ease the attendance of your staff and students. 
 
"
3907113266,2019-03-28T14:36:01.000Z,Facial Recognition Bill to Require Explicit Consent by Individuals | JD SupraI'm not opposed to explicit consent before a company can use mydata. Will this be written consent? Can I revoke consent at any time? @McGuireWoodsLLP 
908230076,2019-03-28T14:30:11.000Z,"In a very first initiative from India facial recognition will be adopted in Hyderabad airport to scan through travellers providing them with a facility of paperless travel and avoiding identity checks at multiple points in an airport. 
"
144580227,2019-03-28T14:13:01.000Z,"Move over...introducingwhich analyses one’s walk body and has 96% lab accuracy as per China’s ...
Great use cases for Police Elderly care &amp; Sports

Chinese police test cutting-edge gait recognition tech
"
1105076086348701696,2019-03-28T14:11:48.000Z,Find out more about our product and what we have to offer! Get in touch with our amazing team to book a demo and see how it works.
18460854,2019-03-28T14:03:01.000Z,AI security company SenseNets left its facial recognition database unprotected exposing personal data of some 2.5 million Chinese.
25471555,2019-03-28T13:44:11.000Z,Just because we can doesn’t mean we should.will reshape society and children shouldn’t be the guinea pigs.
807352295897776128,2019-03-28T13:10:06.000Z,Forget QR codes pay with a smile |NEXT
458517173,2019-03-28T13:02:17.000Z,The Godfather of deep learning is concerned about the technology he helped create. Interesting article onfrom 's . @jeremyakahn @business
19001298,2019-03-28T12:56:41.000Z,"The latest on theinvestigation usingat airportssafety and more with @PeterSGreenberg at 9:21am 

LISTEN LIVE"
1081580271298842627,2019-03-28T12:45:13.000Z,"For tailored identity management solutions that match your unique business needs speak to us about the art of the possible.
"
790896666828234752,2019-03-28T12:24:00.000Z,"Are we sleepwalking into anpolice state?

Via @raconteur
 
 "
2295592225,2019-03-28T12:03:06.000Z,"Hyderabad Airport Experiments With Facial Recognition Technology 
"
15224038,2019-03-28T12:00:03.000Z,"iPhone 11 'could scan the veins in your face to unlock' with revolutionary tech

"
933324953033822208,2019-03-28T11:39:51.000Z,"We always love reading about the exciting research done utilizing ourtechnology! Check out the attached article out of @mcgovernmit about the brain and

"
32236924,2019-03-28T11:32:18.000Z,"Retrieving your parcel down your building in these lockers with facial recognition 👍🏻
Registration process takes 30 seconds.

#菜鸟 #深圳 "
1035946859666321409,2019-03-28T11:25:32.000Z,Great story about the therisks of uncheckedtechnologyvia @seattletimes
