author_id,tweet,nltk_outcome,bert_outcome
17624993,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
8063712,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2275380164,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
266945066,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
122954917,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
227057112,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
11877322,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
364300424,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
737341488,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
4923680225,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1279701,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
63829966,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
5299452,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1537872073,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
17111216,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3740957293,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
39035803,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2565426714,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
14509962,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3329834459,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
46743752,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
290104446,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
41499285,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1280075785,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
844265251461840897,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
248273988,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2803462661,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2544549949,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
537837123,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
16179855,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1278665942,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
14958817,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
73609422,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
66159398,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
327022004,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
16932760,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
14209248,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
388393155,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
946908960992432128,"@_BrexitTory With the introduction of facial recognition technology how.would the wearing of a facial veil work in catching criminals?

 
",0,0
124531391,With federalregulation stalled local legislators start to step in,0,0
1072508497,"Thewas “neither collected nor made available to the public consistent with the terms of the study that had been approved by the Institutional Review Board"":h/t @undersequoias cc @EvanSelinger",1,0
220087854,Is bias inmodel inevitable? AI is worse at identifying household items from lower-income countries@Verge,0,0
16556796,"One of the best panels atoncurrent state and the danger it poses to our fundamental human rights.
Well done @hare_brain for all your work in raising awareness. Now is time for us to get to action 
Cc@KayFButterfield @SadiqKhan @darrenpjones ",1,1
14304930,this @DukeChronicle piece on Duke MMTCdata set reveals that a Duke VP has confirmed that the researchers deliberately lied to their IRB will @DukeU be disciplining the researchers? or have they?ht @SpeakToni @hypervisible,0,0
1112744824845881347,In trials the algorithm successfully pinpointed speakers’ gender race and age@SmithsonianMag,1,1
2205639907, is worse at identifying household items from lower-income countries-via @verge,0,0
2565971588,Let's take a trip down memory lane: fromin @TIME discussing one of the first unauthorized uses oftechnology on unsuspectingattendees courtesy of the @NFL ,1,0
41272609, Teams withCompany to Provide Law Enforcement Solution - @palladinot via @NextReality $VUZI $KOPN,1,0
992027556693053441," : @swanlork musicairlinewomen in trades @passthewrench pairing socksengineering fallaciesused car price prediction &amp; Good Omens!



",1,1
301491557,"London wants to be one of the leading tech cities in the world + the United Kingdom wants to be one of the leading countries in the world for technology. Let's lead on being responsible. 
cc: @SadiqKhan @ICOnews @normanlamb @darrenpjones @Marthalanefox",1,1
805741436465512448,New York state may ban the use ofin schools ,0,0
987600932,A growing number of states are looking into laws to limit use oftechnology but some want federal regulation,1,0
77312459,"New York City Police Commissioner James O’Neill argues use of- when used properly - makes you safer. 

@NYPDONeill 

 ",1,0
608431030,The threat ofbeing added to @amazon Ring doorbell cameras:and ,0,0
4374719908," &amp;get banking licenses ! U.S.Are Terrified of ChineseApps !

via @business

@JimMarous @psb_dc @leimer @helene_wpli @Xbond49 @SimonCocking @ipfconline1 @sallyeaves @SpirosMargaris @jerome_joffre @labordeolivier ",0,0
106426946,We had an AMAZING session that we literally stayed until they told us to abandon the room. We shared a lot of concerns information cases positions!! The conversation onis clearly not over.@rightscon,1,1
301491557,Today in mykeynote I ask the @UKParliament to consider a moratorium on the use oftechnology in the United Kingdom until we decide if we want to use it and if so with what safeguards (from 1:12:45 panel discussion follows),1,0
12137172,"The head of Amazon Web Services says he wants the federal government to regulate facial recognition technology. 

",1,0
245888498,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
855804662,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
722395229073108992,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2370876531,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2848709133,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
154270083,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
275079041,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
33484044,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
23819095,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1910353982,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
26555642,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3113333890,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1348616305,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2358889813,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
59233991,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
67199358,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
187801419,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
4116861855,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
4056534508,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2182917212,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1272312835,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
81298620,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
91512239,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
19299691,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2899891747,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1323832519,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2942438510,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
251483001,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
524976074,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1511600300,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2203306053,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
33334978,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
289049409,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2931280308,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
545578960,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
175489128,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
562026136,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3158131046,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
143205880,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
22047997,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
265726775,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
426844948,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
408267852,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2231363866,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
989780882,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
331905401,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
27466556,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1319085128,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
18469325,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
737128872,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
60758568,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2892535205,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
197505559,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
50129828,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
723070191714754560,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
32275477,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
780510143368794112,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
752456915511156736,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
29800068,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2357402726,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
200211002,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
862762231490117633,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
854057766,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
73916404,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1356249686,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1936098732,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
100181207,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
20388490,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
38273070,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1378073784,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
20868515,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
207724444,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
515679723,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
459723788,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
453596669,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
24217062,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
93828649,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
855597899400568832,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2862953331,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
497529722,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3278203884,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
16927547,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
813073185306509313,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
884768128487612416,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
725897990720745473,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
576904095,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
823195024112361472,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1429618310,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
269612409,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
18447885,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3500621545,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
70450631,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
100053572,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
21120988,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1172221616,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
95297135,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
11995432,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
17391980,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
955747752,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
456213616,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2879389441,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
308371905,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
62550595,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
533667713,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
84447623,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
331272091,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
23556391,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2646796174,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
768641973020401664,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
741794128032305152,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
602280158,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
186087412,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3159163177,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2163884275,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
121431559,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
15828922,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
701984180,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
722986752315674624,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
64106718,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1040020051,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1161889500,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2245726135,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2282930406,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
18792347,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
96491452,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
28298547,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1544047290,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1360312772,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
735309435795574787,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
41846961,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
398331096,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
31636214,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
342252925,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1260759366,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
389163706,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
428343013,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2882188398,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
