author_id,created_at,text,model,YM,comp_sentiment
15221598,2019-02-16T14:17:14.000Z,@Amazon calls for regulation of its own.(Futurism),BERT,02/2019,0
28286822,2019-02-17T15:48:33.000Z,"Trustworthy tech company?Not when they don't bother to do something as basic as using a password to protect millions of personal records
",BERT,02/2019,0
15221598,2019-02-17T02:15:00.000Z,Amazon calls for regulation of its own.(Futurism),BERT,02/2019,0
15221598,2019-02-18T22:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,02/2019,0
2356982959,2019-02-18T20:26:05.000Z, company SenseNets silent following data leak ,BERT,02/2019,0
518238327,2019-02-18T20:24:20.000Z, company SenseNets silent following data leak ,BERT,02/2019,0
407850830,2019-02-18T18:01:05.000Z,Not just tracked - also exposed! “The user data wasn’t just benign usernames but highly detailed and highly sensitive information that someone would usually find on an ID card.”Via @RonDeibert ,BERT,02/2019,1
747206688,2019-02-18T15:33:26.000Z,Amazon Joins Microsoft's Call for Rules on Facial Recognitionvia @WIRED,BERT,02/2019,0
2967635205,2019-02-18T10:57:00.000Z,Amazon Joins Microsoft's Call for Rules on Facial Recognition,BERT,02/2019,0
349123327,2019-02-19T23:41:17.000Z,China has taken facial recognition — in ways that would raise alarm about privacy concerns in many countries — serves as a reminder of how easily tech companies can leave supposedly private records exposed.,BERT,02/2019,0
1300750226,2019-02-19T18:09:00.000Z, inwas a hot topic atlast week. Experts weighed in on regulation oftechnology AI testing expectations blind spots and bias in the models and commercial use ofinformation. ,BERT,02/2019,1
105082810,2019-02-19T17:22:56.000Z,"A company that operates facial recognition systems in China has exposed the personal information of 2.5 million people after leaving a database unprotected...


By @EpochTimes @annieeenyc

",BERT,02/2019,0
727497599184429056,2019-02-19T10:05:04.000Z,"A company operating a facial recognition system in China has exposed millions of residents’ personal information online 
",BERT,02/2019,0
158474961,2019-02-20T16:23:50.000Z, afirm was founded in Shenzhen in '15 &amp; is majority-owned by BJ-baseda tech firm specializing in . SenseNets has partnerships w/the Ministry of Public Security () in cities across China. ,BERT,02/2019,1
2990402052,2019-02-20T14:13:19.000Z,SenseNets a company that operates facial recognition systems in China “has exposed the personal information of 2.5 million people after leaving a database unprotected” @KateOflaherty via @Forbes |,BERT,02/2019,0
542050805,2019-02-21T18:25:16.000Z,"How Taylor Swift showed us the scary future of facial recognition
Surveillance at concerts is just the beginning as fears grow around an unregulated billion-dollar industry",BERT,02/2019,0
900300126312333312,2019-02-21T15:30:14.000Z,@amazon is now calling for government regulation oftechnology even as it defends sales of its own such technology to law enforcement authorities,BERT,02/2019,0
21647500,2019-02-22T17:07:13.000Z,Tech company hopes to integrate its “data metric smart cameras” into “smart cities”,BERT,02/2019,0
105150346,2019-02-25T14:55:09.000Z,In this Year of the Pig Chinese companies are pushing facial and voice recognition and other advanced technologies as ways to protect the country’s swinevia @nytimes,BERT,02/2019,0
165206167,2019-02-26T14:07:38.000Z,A “today” problem with user supplied photo submissions for travel authorizations. You have to look like the “real” you...,BERT,02/2019,0
169093983,2019-02-27T16:21:39.000Z,So Malls don't need consumer consent for using facial recognition detecting age gender of shoppers? Are Malls at least inform their shoppers?,BERT,02/2019,0
328318014,2019-02-28T06:00:00.000Z,"Information helps drive marketing content and analyze purchase patterns.

",BERT,02/2019,1
511001249,2019-03-01T21:00:54.000Z,"There’s rising concern over the use ofsoftware by law enforcement border security the military and more. @Microsoft called for new legislation to governsoftware for recognizing faces.

 ",BERT,03/2019,0
868645594327379968,2019-03-01T19:00:46.000Z,"Amazon joins the ACLU’s call to regulate how police forces employ their facial recognition AI

",BERT,03/2019,0
23634044,2019-03-05T14:22:24.000Z,".@Apple acquire AI home security patents from failed company Lighthouse

 ",BERT,03/2019,0
234878161,2019-03-06T17:03:31.000Z,"Italian company Volta is developing a pet-feeder that uses a smartphone app with facial recognition software to ensure that only specific pets have access to their intended treats. 

... ",BERT,03/2019,0
234878161,2019-03-06T17:03:19.000Z,"Italian company Volta is developing a pet-feeder that uses a smartphone app with facial recognition software to ensure that only specific pets have access to their intended treats. 

",BERT,03/2019,0
15221598,2019-03-06T11:10:00.000Z,Amazon calls for regulation of its own.(Futurism),BERT,03/2019,0
25738505,2019-03-07T18:05:04.000Z,@PaulBorisAR4I @cgartenberg @verge Interesting.Wondering if Apple is building ininto their?According to @nickstatt the facial recognition on Light House is superb.,BERT,03/2019,1
1122502634,2019-03-08T21:31:51.000Z,Washington Senate approves consumer-privacy bill to place restrictions on facial recognition,BERT,03/2019,1
1051222879348641792,2019-03-08T16:42:04.000Z,"""Pedestrians with darker skin tones are at risk of not being picked up by the AI recognition systems in self-driving cars. That’s the conclusion—and the safety implication—from a recent study conducted by Georgia Tech.""",BERT,03/2019,0
118334382,2019-03-08T13:27:01.000Z,Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso,BERT,03/2019,1
2155614090,2019-03-11T23:00:16.000Z,Samsung Galaxy S10 facial recognition fooled by a video of the phone owner,BERT,03/2019,0
2218647636,2019-03-11T23:00:10.000Z,"Retail companies are increasingly turning to facial detection andsoftware to attract and engage a distracted audience

 ",BERT,03/2019,0
741337202,2019-03-11T22:12:02.000Z,"HT: @antgrasso

Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso",BERT,03/2019,1
832479909532405761,2019-03-11T02:20:28.000Z,Surveillance systems powered bycontinue to be adopted in Australia helping to improve security and customer experience.,BERT,03/2019,1
15221598,2019-03-11T01:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,03/2019,0
111050337,2019-03-12T23:16:31.000Z,"Is Facial Recognition A Friend Or Foe For Your Business?

",BERT,03/2019,0
8176352,2019-03-12T18:07:00.000Z,"US setting up 😁 facial recognition at 20 top major ✈️ airports

@cnet",BERT,03/2019,1
77312459,2019-03-12T18:00:24.000Z,"Industry leader @FaceTecInclays out the importance of getting certifieddetection technology right in today’s current digital landscape in latest white paper. 

",BERT,03/2019,1
830184831803731969,2019-03-12T17:30:37.000Z,A new @IBM paper and dataset seek new solutions for mitigating racial and gender biases inAI technologies:,BERT,03/2019,0
20961296,2019-03-12T17:30:18.000Z,Great start by my home state to pass legislation to protect privacy and regulate facial recognition.,BERT,03/2019,1
198027308,2019-03-12T16:21:46.000Z,I’ve never felt more like Clark Kent than when I put on my glasses and my iPhone’s facial recognition software doesn’t recognize me.,BERT,03/2019,0
2224401,2019-03-12T15:43:31.000Z,Is Facial Recognition A Friend Or Foe For Your Business?.,BERT,03/2019,0
105082810,2019-03-12T13:34:10.000Z,"US setting up facial recognition at major airports with.... no limits. 


Via @BuzzFeed @BuzzFeedNews
@daveyalba
cc @nt_wendy @randizuckerberg
@ethicistforhire @techUK 

",BERT,03/2019,0
2259106711,2019-03-12T11:03:23.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent⁦@BKCHarvard⁩ ⁦@yaleisp⁩,BERT,03/2019,0
15940845,2019-03-12T03:44:57.000Z,"Facial recognition technology which is designed to scan faces up to 50 to 100 feet away has established a foothold in the retail industry. 
 is lost when going to store and concerts with 

Do we need better data protection laws?
",BERT,03/2019,0
1064351487877414915,2019-03-13T18:55:38.000Z,"Is Facial Recognition A Friend Or Foe For Your Business?
 ",BERT,03/2019,0
3303713149,2019-03-13T17:00:29.000Z,"People’s online photos are being used without consent to train face recognition AI 

",BERT,03/2019,0
32823557,2019-03-13T15:33:25.000Z,Just Pinned to STYLISH FASHION: Facial recognition's 'dirty little secret': Millions of online photos scraped without consent -- In theby,BERT,03/2019,0
2990402052,2019-03-13T14:20:44.000Z,IBM stirs controversy by sharing photos for AI facial recognition @stshank via @CNET |,BERT,03/2019,0
847110935324086272,2019-03-13T13:19:02.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent,BERT,03/2019,0
245788011,2019-03-13T09:37:27.000Z,"Facial recognition's 'dirty little secret': Millions of online photos scraped without consent
",BERT,03/2019,0
216172921,2019-03-14T19:45:00.000Z,"The company claims to leverage facial recognition 3D sensing and machine learning to enable highly secure and multiperson frictionless access control.
",BERT,03/2019,0
77312459,2019-03-14T17:00:22.000Z,". @Ipsidy's Access out-of-the-boxplatform allowing users to monitor building entry with tablets anddevices instead of expensive security cameras or hardware.

",BERT,03/2019,1
41527770,2019-03-14T11:32:30.000Z,Do customers like it whenuse new and innovative technologies? soumikroy,BERT,03/2019,0
27326436,2019-03-14T11:31:18.000Z,Do customers like it whenuse new and innovative technologies? soumikroy,BERT,03/2019,0
463659150,2019-03-14T11:30:21.000Z,Do customers like it whenuse new and innovative technologies? @soumikroy,BERT,03/2019,1
291785111,2019-03-14T09:54:00.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent,BERT,03/2019,0
784412401705820160,2019-03-14T04:59:36.000Z,"IBM have been accused of using Flickr photos for facial recognition projects unbeknownst to the people in the photos causing concerns over privacy.

Read Here: 

",BERT,03/2019,0
820845151,2019-03-15T20:41:34.000Z, Bill Would Ban Companies From Sharing Your Face Without Consent ,BERT,03/2019,0
892400398778216448,2019-03-15T19:57:01.000Z,"Creative Commons says copyright can’t protect your photos from ending up in a facial recognition database

 ",BERT,03/2019,0
4141511834,2019-03-15T17:38:29.000Z,"Increasing school security through technology 

WAKE UP!!

 IN THE RIGHT HANDS 
Liberals Breed Mentally Ill",BERT,03/2019,0
996785311286898688,2019-03-15T17:13:15.000Z,ACMLarry: RT acmTechNews: Facial Recognition's 'Dirty Little Secret': Millions of Online Photos Scraped Without Consent,BERT,03/2019,0
245953506,2019-03-15T17:03:37.000Z,Facial Recognition's 'Dirty Little Secret': Millions of Online Photos Scraped Without Consent,BERT,03/2019,0
168701756,2019-03-15T16:27:34.000Z,"Notice how this doesn't even mention what local state and federal agencies can do with facial recognition data. That worries me more than what private companies do with it.
 ",BERT,03/2019,0
36712770,2019-03-15T15:32:24.000Z,Legislation is in Congress to ban companies from sharing your face from facial recognition systems,BERT,03/2019,0
1008259824247713792,2019-03-15T13:49:09.000Z,"lowest cost HD 720P camera module in the market

",BERT,03/2019,0
1008259824247713792,2019-03-15T13:48:28.000Z,"lowest cost HD 720P camera module in the market

",BERT,03/2019,0
1081580271298842627,2019-03-15T12:50:09.000Z,"Protect your staff and reduce shoplifting with automated real-time biometric security. Get in touch to find out more
 ",BERT,03/2019,1
795913618604728320,2019-03-15T02:10:02.000Z,Creative Commons says copyright can’t protect your photos from ending up in a facial recognition database,BERT,03/2019,0
18068926,2019-03-16T17:57:53.000Z,"People’s online photos are being used without consent to train face recognition AI

 @techreview 

",BERT,03/2019,0
19831976,2019-03-16T15:11:33.000Z,Senators Introduce Bill to Stop Firms from Using Facial Recognition to T...via @YouTube,BERT,03/2019,0
885088352386637824,2019-03-16T13:10:33.000Z,Theclaiming that the public support the rolling out of facial recognition is irrelevant the public do not decide policing policy that should be left up to politicians and the courts.,BERT,03/2019,0
15221598,2019-03-16T12:55:00.000Z,@Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,03/2019,0
3060539594,2019-03-16T04:07:16.000Z,"Lawmakers introduced bipartisan legislation aimed at prohibiting commercial users offrom collecting &amp; re-sharing suchwithout the public’s consent.

",BERT,03/2019,0
832780549488046080,2019-03-16T03:01:00.000Z,Facial Recognition Bill Would Ban Companies From Sharing Your Face Without Consent,BERT,03/2019,0
768418570938093568,2019-03-17T20:54:00.000Z,Is Facial Recognition A Friend Or Foe For Your Business?,BERT,03/2019,0
14186181,2019-03-17T15:55:05.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent.v/ @NewsNeus,BERT,03/2019,0
68204430,2019-03-17T15:49:41.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent.,BERT,03/2019,0
2566880976,2019-03-17T15:03:01.000Z,In other news from around the world -A Bill in the US Senate would prohibit commercial companies using facial recognition technology from collecting or sharing people’s data without their explicit consent.via @TheVerge,BERT,03/2019,0
1055020896992280576,2019-03-18T21:34:44.000Z,Facial recognition: Apple Amazon Google and the race for your face. These issues will eventually find their way to impact policing/privacy concerns.,BERT,03/2019,1
2470761883,2019-03-18T16:03:00.000Z,Emotion detection grow from a research project into a $20bn industry. Affectiva sold their emotion detection technology as a market research product and Amazon Microsoft and IBM added it to their facial recognition products.,BERT,03/2019,0
146375796,2019-03-18T14:23:11.000Z,Yet to go through the Commercial Facial Recognition Privacy Bill but good to see that the legislators are initiating discussions on the importance offor use ofinrelating totechnology!,BERT,03/2019,1
15223369,2019-03-18T12:03:25.000Z,NEWS IBM used Flickr photos without consent for facial-recognition project,BERT,03/2019,0
246623740,2019-03-18T10:13:10.000Z,One week to go untilConference– amazing discussion @Microsoft @DHSgov @FTC,BERT,03/2019,1
1014429078026219520,2019-03-19T23:26:11.000Z,"Howare changing the security business in Asia
",BERT,03/2019,1
77312459,2019-03-19T20:00:27.000Z,"Patent to improve Apple's renowned 3D facial recognition system.

",BERT,03/2019,1
77312459,2019-03-19T19:00:31.000Z,"Financial Software and Systems announces new secure payments solution that leverages behavioral analytics andfor user . 

",BERT,03/2019,1
295906021,2019-03-19T16:39:02.000Z, endorses the Commercial Facial Recognition Privacy Act.need to be aware of the privacy issues oftechnology and how this legislation could affect their applications: ,BERT,03/2019,0
91109381,2019-03-19T12:50:06.000Z,CyberExtruder has earned its reputation for having the best technology and utilizing a state-of-the-art AI facial recognition algorithm all while highly responsive to client needs. Find out more about here:,BERT,03/2019,1
1027948241445421056,2019-03-19T11:30:50.000Z,Facial recognition: Apple Amazon Google and the race for your facevia @CNET,BERT,03/2019,0
109066179,2019-03-19T09:00:32.000Z,Facial Recognition Bill Would Ban Companies From Sharing Your Face Without Consent - Nextgovvia @Nextgov,BERT,03/2019,0
1060144454831689734,2019-03-19T03:53:29.000Z,How good is facial recognition for your startup? Learn from the big companies,BERT,03/2019,1
410219569,2019-03-19T03:45:55.000Z,"Facial recognition: @Apple @Amazon @Google and the race for your face
 technology is both innovative and worrisome. @CNET
",BERT,03/2019,0
2990402052,2019-03-20T13:39:49.000Z,“People don’t have to be convicted of a crime to be placed on a private business’ watchlist. There aren’t any rules or standards governing how companies use facial recognition technology” @alfredwkng via @CNET |,BERT,03/2019,0
923797284,2019-03-20T12:41:31.000Z,Travel companies are adopting artificial intelligence and other new technologies to look more deeply into what customers want,BERT,03/2019,0
8427182,2019-03-20T08:35:37.000Z,Facial recognition: Apple Amazon Google and the race for your face via @berniemahon,BERT,03/2019,0
215795742,2019-03-21T07:29:12.000Z,"Challanges of designing AI Systems - How AI decision engine avoids facial recognition errors.
Alfred Ongere Founder of AI Kenya.
.
… ",BERT,03/2019,1
128342455,2019-03-22T21:25:01.000Z,As technology continues to innovate how we market products and services and the overall customer experience evolves what are your thoughts on facial recognition?,BERT,03/2019,1
18460854,2019-03-22T18:27:01.000Z,An artificial intelligence company operating asystem in China recently left its database exposed online leaving the personal information of some 2.5 million Chinese citizens vulnerable. Here's what you need to know.,BERT,03/2019,0
132864096,2019-03-24T19:22:25.000Z,Rental companies could see an increase in security and efficiency with facial recognition.,BERT,03/2019,0
4524451,2019-03-24T11:30:51.000Z,Facial recognition can invade privacy or be put to good use: China’s Tech Firms are Mapping Pig Faces to track swine population and react faster in case of disease spread via @TheNewYorkTimes,BERT,03/2019,0
1735172144,2019-03-25T19:55:08.000Z,".@cognitec's facial recognition tech receives @Frost_Sullivan award for bringing value to its customers. 



 ",BERT,03/2019,1
77312459,2019-03-25T13:51:17.000Z,"Liveness detection security in the Internet of Things and the fingerprint biometrics market took centre stage. 

@FaceTecInc @IDEXBiometrics @SensibleVision ",BERT,03/2019,0
48616766,2019-03-25T13:30:21.000Z, technology is a powerful tool for making life more convenient but it can't be used indiscriminately. We're happy to see movement towards regulation to protect public interests and help businesses start using new tech. @BiometricUpdate ,BERT,03/2019,1
756190052837888000,2019-03-26T17:30:24.000Z,An artificial intelligence company operating a facial recognition system in China recently left its database exposed online leaving the personal information of some 2.5 million Chinese citizens vulnerable.,BERT,03/2019,0
77312459,2019-03-26T17:00:31.000Z,". @BioCatchteams up with South Africa-based FinTech specialist @Entersektintegrating its behavioral biometrics technology into its Entersekt Secure Platform.
 

",BERT,03/2019,0
3408725232,2019-03-26T15:45:07.000Z,"Facial recognition: Apple Amazon Google and the race for your face
",BERT,03/2019,0
480771906,2019-03-27T18:00:38.000Z,"Check out PassFace Akvelon's new security system that uses facial recognition to grant building access to employees by simply scanning their faces.
 ",BERT,03/2019,0
892214142672683008,2019-03-28T22:20:46.000Z,"🦉Artificial Intelligence Image Recognition Market: Global Growth Trends and Forecasts (2019-2024) 

CC @AudreyDesisto @Fabriziobustama @NeurozoInnovat1 @JohnMaynardCPA @Xbond49

",BERT,03/2019,1
295906021,2019-03-28T20:14:00.000Z, endorses the Commercial Facial Recognition Privacy Act.need to be aware of the privacy issues oftechnology and how this legislation could affect their applications: ,BERT,03/2019,0
22194235,2019-03-28T19:33:00.000Z, government controls public behavior with over 300 million surveillance cameras powered by artificial intelligence. This same creepywill be showing up at airports across the U.S. See how they will work.,BERT,03/2019,1
18460854,2019-03-28T14:03:01.000Z,AI security company SenseNets left its facial recognition database unprotected exposing personal data of some 2.5 million Chinese.,BERT,03/2019,0
458517173,2019-03-28T13:02:17.000Z,The Godfather of deep learning is concerned about the technology he helped create. Interesting article onfrom 's . @jeremyakahn @business,BERT,03/2019,1
54516534,2019-03-28T09:19:03.000Z,Microsoft calls for laws to prevent bias in👮 🤖🏦,BERT,03/2019,0
15086810,2019-03-29T17:00:44.000Z,Facial recognition is one of the fastest growing technologies being used in mobile apps today. It can boost security provide better ecommerce experiences and more.,BERT,03/2019,1
15221598,2019-03-29T15:10:00.000Z,Amazon calls for regulation of its own.(Futurism),BERT,03/2019,0
978219373470109696,2019-03-30T06:30:12.000Z,"Google Forms an External Council to Foster 'Responsible' AI

",BERT,03/2019,1
893786970933129216,2019-03-30T04:30:08.000Z,"By fusing ourwith the best user verification tech we provide frictionlesssolutions which don't inconvenience the user 
",BERT,03/2019,1
754660251090116608,2019-04-01T15:14:46.000Z, User Case: Facial Recognition with @awscloud Rekognition &amp; feature comparison w/@Azure Cognitive Services@GCPcloud Vision @IBMWatson@LoveKairos@clarifai@IoFacex . The bestservices available on the web,BERT,04/2019,1
4834928417,2019-04-01T10:20:11.000Z,"While you weren't looking tech companies helped themselves to your photos to power a facial recognition boom😇👍👩

",BERT,04/2019,0
2218647636,2019-04-02T23:00:01.000Z,"Microsoft's chief legal officer reveals strategy to bring minimal viable software product principles to regulating
",BERT,04/2019,0
161588737,2019-04-02T18:38:19.000Z,“Facial Recognition Tech Now Capable Of Getting You Kicked Out Of The Mall” - by @techdirt (brings up concerns of false positives fromrun amok becoming recurring false accusations),BERT,04/2019,0
75344103,2019-04-02T18:28:19.000Z,"We leverage facial detection technology to give our clients a fuller story about their experiential marketing campaign and the audience it attracted. 
 
",BERT,04/2019,1
3028045026,2019-04-02T18:00:36.000Z,"Highlights from DSE 2019 Las Vegas

This year brought some exciting technological advancements in digital signage. Samsung along with other brands featured facial recognition engines. 
",BERT,04/2019,1
16666454,2019-04-03T22:16:06.000Z,AI researchers ask Amazon to stop sellingto law enforcement. This is wrong-headed in my opinion. The tech should be available to cities. It is up to elected officials to decide whether or not to allow their police to use it.,BERT,04/2019,0
282716700,2019-04-03T19:55:46.000Z,"""Face recognition researcher fights Amazon over biased AI""",BERT,04/2019,0
1109746297911816192,2019-04-03T19:19:22.000Z,"US Senators Push Privacy Act to Protect Against Facial Recognition Data Harms

Do British citizens know which MPs brought about parallel protections in UK?

And which companies collect data like eye tracking in Tesco?

",BERT,04/2019,0
89785537,2019-04-03T16:51:27.000Z,1/3 There are urgentconcerns with the use of -powered tech in our societies as evidenced by the ongoing effort to stop @Amazon from selling itstools to law enforcement agencies.n,BERT,04/2019,0
14778540,2019-04-03T15:22:00.000Z,The Business of Your Face: Facial recognition software is a powerful technology that poses serious threats to civil liberties. It’s also a booming business.,BERT,04/2019,1
42628597,2019-04-03T15:19:01.000Z,The Business of Your Face: Facial recognition software is a powerful technology that poses serious threats to civil liberties. It’s also a booming business.,BERT,04/2019,1
15221598,2019-04-03T11:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,04/2019,0
827333143438974976,2019-04-04T21:04:32.000Z,Experts from Facebook Google and Microsoft Ask Amazon to Stop Selling Its Facial Recognition Software to Police - L7 Today's Tech Journal,BERT,04/2019,0
16145086,2019-04-04T21:00:26.000Z," Security Stock VSBLTY (CSE: $VSBY.C) JOINS MULLER GROUP INTERNATIONAL’S PORTFOLIO OF TECHNOLOGY COMPANIES PROVIDINGAND WEAPON DETECTION SOFTWARE; @vsbltyco
",BERT,04/2019,1
18676458,2019-04-04T20:04:30.000Z,"Amazon's odd manliness test.Its ""Recoknition"" AI mistakes dark skinned women for men...A.I. Experts Question Amazon’s Facial-Recognition Technology",BERT,04/2019,0
16145086,2019-04-04T18:00:32.000Z," &amp; Security Stock News: VSBLTY (CSE: $VSBY.C) JOINS MULLER GROUP INTERNATIONAL’S PORTFOLIO OF TECHNOLOGY COMPANIES PROVIDINGAND WEAPON DETECTION SOFTWARE; @vsbltyco
 ",BERT,04/2019,1
77312459,2019-04-04T16:00:24.000Z,". @MovistarChile takeS advantage of @IdemiaGroup’s renownedtechnology as well as digital signature technology to enroll new customer in retail stores.

",BERT,04/2019,1
16145086,2019-04-04T15:00:23.000Z," Security News: VSBLTY (CSE: $VSBY.C) JOINS MULLER GROUP INTERNATIONAL’S PORTFOLIO OF TECHNOLOGY COMPANIES PROVIDINGAND WEAPON DETECTION SOFTWARE; @vsbltyco
 ",BERT,04/2019,1
34688577,2019-04-04T13:37:00.000Z,"Isreliable enough to help law enforcement catch sex traffickers? A North Side startup thinks so reports @LinderPG
@PittsburghPG

 ",BERT,04/2019,0
2305221824,2019-04-04T11:50:03.000Z, researchers ask @Amazon to stop sellingto law enforcementvia @techreview,BERT,04/2019,0
469919231,2019-04-04T09:53:27.000Z,"Face recognition researcher fights Amazon over biased AI.

Tests uncovered much higher error rates in classifying gender of darker-skinned women than for lighter-skinned men.

",BERT,04/2019,0
4876948522,2019-04-04T08:00:09.000Z,"AI researchers tell Amazon to stop selling ""flawed"" facial recognition to the police",BERT,04/2019,0
117214508,2019-04-04T07:36:09.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police



",BERT,04/2019,0
2244552900,2019-04-04T06:05:45.000Z,"Prominent AI researchers call on Amazon to stop selling Rekognition facial analysis to law enforcementvia @VentureBeat 
Some regulation guidance or legislative framework to frameuse forare clearly needed🤔",BERT,04/2019,0
739164545306918912,2019-04-05T19:43:29.000Z,Artificial intelligence experts from Facebook Google and Microsoft called on Amazon not to sell its facial recognition software to police - Business Insider,BERT,04/2019,0
567614234,2019-04-05T18:10:59.000Z,"@Av_Security Perhaps a starting point for a debate on privacy impacts is whereis mandatory and not optional
A conventional screening channel without Facial Recognition gives customers a privacy choice whereas the tech enabled route becomes a fast track 🤔",BERT,04/2019,0
245953506,2019-04-05T16:47:59.000Z,Amazon Schooled on AI Facial Technology by Turing Award Winner,BERT,04/2019,0
11276612,2019-04-05T15:37:03.000Z,"The limitations of facial recognition technology have been widely reported and that’s what makes it all the more confusing that Amazon would sell its tech to police.

",BERT,04/2019,0
75344103,2019-04-05T15:15:03.000Z,Facial detection technology provides a better story for our experiential marketing reports.,BERT,04/2019,0
3063629509,2019-04-05T15:14:05.000Z,AI researchers tell @amazon to stop selling “flawed”system to the police -- biased against,BERT,04/2019,0
4362796456,2019-04-05T14:39:22.000Z,"This is irresponsible and the software is biased.
Amazon Criticized for Selling Faulty Facial-Recognition Tech to Police ",BERT,04/2019,0
1074737849906446338,2019-04-05T14:34:36.000Z,"Do not miss our new blog 👉 ""3 Benefits of Facial ID Verification for Your Growing Business”#",BERT,04/2019,1
1049307746691047425,2019-04-05T11:36:19.000Z,"Why are they worried about the police having facial recognition?

 experts from @facebook @Google &amp; @Microsoft called on @amazon not to sell itssoftware to police

",BERT,04/2019,0
827145700911624192,2019-04-05T10:49:31.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police.

Click here to know more -

@amazon",BERT,04/2019,0
937962626222497793,2019-04-05T10:32:38.000Z,"RPT-U.S. blocks Amazon efforts to stop shareholder votes on facial recognition 
@amazon",BERT,04/2019,0
16145086,2019-04-06T23:50:03.000Z," Security News: VSBLTY (CSE: $VSBY.C) JOINS MULLER GROUP INTERNATIONAL’S PORTFOLIO OF TECHNOLOGY COMPANIES PROVIDINGAND WEAPON DETECTION SOFTWARE; @vsbltyco
",BERT,04/2019,1
17379607,2019-04-06T16:02:05.000Z,"Easily manage large photo collections with our AI facial recognition engine in the new version of PhotoDirector 365.
",BERT,04/2019,0
742810597675413504,2019-04-08T15:11:56.000Z,ZKTeco is bringing its Facial Recognition Kiosk to ISC West! The FRK1043V quickly &amp; accurately identifies large numbers of people by simultaneously recognizing up to 5 people has its own embedded camera and powerful self-learning facial recognition engine.,BERT,04/2019,1
282134662,2019-04-09T21:08:02.000Z,AI facilitates improved user experience for shoppers.@thesociable,BERT,04/2019,1
138337137,2019-04-09T07:01:26.000Z,AI researchers tell Amazon to stop selling “flawed” facial recognition to the policevia @Verge,BERT,04/2019,0
842051543662755841,2019-04-10T16:00:00.000Z,"The West Platte School District recently installed facial recognition cameras on their campuses to improve safety and security for their students and staff.
",BERT,04/2019,0
718804592973053952,2019-04-10T15:48:02.000Z,"The state of innovation in Latin America:
Lessons from innovative companies across the region



via @Visa",BERT,04/2019,1
718804592973053952,2019-04-10T15:48:00.000Z,"The most innovative issuers are compiling user databases
for facial recognition effectively “teaching” their artificial intelligence platforms to read faces.

via @Visa",BERT,04/2019,1
4447920627,2019-04-10T13:38:53.000Z,"A great use case of computer vision recognizing and pricing the food and facial recognition for payment. Discover AI companies in your industry Welcome AI 
 

Via @welcomeai ",BERT,04/2019,1
915280097745166336,2019-04-10T10:55:02.000Z,merge your online and Offline shopping and enhance offline shopping experience using Giscle Facial Recognition.,BERT,04/2019,1
31386921,2019-04-10T08:14:54.000Z,"This is why robust liveness detection has become critical to the digital identity industry: Chinese Thieves Exploit Facial Recognition. 

Read our white paper: 

",BERT,04/2019,0
2207344274,2019-04-10T08:10:11.000Z," Experts Question Amazon’s Facial-Recognition Technology
Letter calls on Amazon to stop selling itstechnology to law enforcement agencies because it is biased against women and people of color - via New York Times:",BERT,04/2019,0
20748873,2019-04-10T07:30:14.000Z,"7 Amazing Examples Of Computer And Machine Vision In Practice 

1.
2. @google translate
3.
4.
5. Real-timetracking
6.
7.

 ",BERT,04/2019,1
2476619394,2019-04-10T06:44:22.000Z,"Malls and retailers are installing facial recognition technology not just to stop thieves but to track shoppers and learn about customer demographics. 



 ",BERT,04/2019,0
169981928,2019-04-11T14:04:31.000Z,"Caixabank is the first bank to offer facial recognition for ATMs. How secure is it though? Check it out here.


",BERT,04/2019,0
73149927,2019-04-11T11:40:34.000Z,@Amazon facesproposal to ban sale oftechnology to law enforcement.,BERT,04/2019,0
718804592973053952,2019-04-12T21:35:45.000Z,"Even worse the study discovered that the facial recognition tech suffered from racial bias.
Amazon must let shareholders have a say in selling of controversial facial recognition techvia @mashable",BERT,04/2019,0
185893940,2019-04-12T21:05:27.000Z,US lawmakers have introduced a bill that would require large companies to audit machine learning-powered systems — likeoralgorithms — for bias. Its called the Algorithmic Accountability Act.,BERT,04/2019,0
1229675046,2019-04-12T15:14:03.000Z,"“ 'Ethical AI' .. new corporate buzz phrase slapped on internal review committees fancy job titles research projects &amp; philanthropic initiatives .. meant to address concerns over racial &amp; gender bias emerging in&amp; othersystems."" ",BERT,04/2019,0
