author_id,sentiment,YM
15071408,0,11/2019
970815546,0,11/2019
129318317,0,11/2019
970815546,0,11/2019
128494703,0,11/2019
970815546,1,11/2019
970815546,1,11/2019
1003916401499926533,0,11/2019
383616562,0,11/2019
3429955204,0,11/2019
959155193584799744,1,11/2019
76052772,0,11/2019
16556796,1,11/2019
2617325143,0,11/2019
1137171696,1,11/2019
235153539,0,11/2019
8066052,0,11/2019
1436070643,0,11/2019
136938329,0,11/2019
141732537,0,11/2019
1181147553712283648,0,11/2019
1131948239979208704,1,11/2019
15664534,0,11/2019
18068926,0,11/2019
552368040,0,11/2019
167804770,1,11/2019
1018276519,1,11/2019
946226966075604992,0,11/2019
711968514303729665,0,11/2019
108286674,0,11/2019
3052594327,0,11/2019
716348353915686912,0,11/2019
980017062369210368,1,11/2019
55373985,1,11/2019
820876722811715585,1,11/2019
69136365,0,11/2019
934749505,1,11/2019
953170077892751372,1,11/2019
928395814208180224,1,11/2019
892214142672683008,0,11/2019
934749505,0,11/2019
953170077892751372,0,11/2019
990679517827084288,0,11/2019
37944282,1,11/2019
2778394970,1,11/2019
2204792262,1,11/2019
1171647512119271424,0,11/2019
15221598,0,11/2019
75673231,0,11/2019
17786239,0,11/2019
148696764,1,11/2019
788898706586275840,0,11/2019
1371597162,1,11/2019
26603208,0,11/2019
17819933,0,11/2019
93614452,0,11/2019
75673231,1,11/2019
1011170203957432320,0,11/2019
2982269822,0,11/2019
953700979916058624,0,11/2019
236719509,0,11/2019
1195898616285663237,1,11/2019
859154934159245313,0,11/2019
12754162,0,11/2019
2353469436,1,11/2019
3232879200,0,11/2019
2356982959,0,11/2019
518238327,0,11/2019
96089691,0,11/2019
2356982959,1,11/2019
518238327,1,11/2019
787958415972761600,0,11/2019
16901001,0,11/2019
3064266184,0,11/2019
2990402052,0,11/2019
810562219905871873,0,11/2019
2906580072,1,11/2019
15664534,0,11/2019
15221598,0,11/2019
15664534,1,11/2019
928395814208180224,1,11/2019
114255047,1,11/2019
608079104,1,11/2019
95218114,0,11/2019
1001122775124381696,1,11/2019
975154585261301760,0,11/2019
16645388,0,11/2019
36911205,0,11/2019
75673231,0,11/2019
19397439,0,11/2019
805741436465512448,1,11/2019
309638145,0,11/2019
22168349,1,11/2019
2401117104,0,11/2019
164958779,0,11/2019
4457141,0,11/2019
72681076,0,11/2019
1137634826,0,11/2019
3232879200,0,11/2019
1358971315,0,11/2019
19062108,0,11/2019
141358465,0,11/2019
2356982959,0,11/2019
518238327,0,11/2019
782953053234266112,1,11/2019
732234071389184000,1,11/2019
301112997,1,11/2019
908759836401299456,1,11/2019
584049345,1,11/2019
163931059,0,11/2019
77312459,1,11/2019
442583715,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,0,11/2019
1196167165713485824,1,11/2019
240473635,0,11/2019
775943411064987648,0,11/2019
1073264661368315904,0,11/2019
1066768093,0,11/2019
2361497389,0,11/2019
787150986313801728,1,11/2019
2356982959,1,11/2019
518238327,1,11/2019
67591615,0,11/2019
833810493789839361,1,11/2019
969173723457695744,1,11/2019
382376904,0,11/2019
2784108076,1,11/2019
1930890500,1,11/2019
519779864,0,11/2019
382376904,1,11/2019
17569853,0,11/2019
15715367,0,11/2019
2990402052,0,11/2019
204623129,1,11/2019
377403988,0,11/2019
442583715,1,11/2019
34777976,1,11/2019
1149069317557895169,0,11/2019
468413676,0,11/2019
22937213,1,11/2019
1598390342,0,11/2019
900300126312333312,0,11/2019
135583056,1,11/2019
787958415972761600,1,11/2019
771488794478542848,1,11/2019
43354450,1,11/2019
890667740448641025,1,11/2019
753665337837686784,0,11/2019
2361497389,1,11/2019
826206706506092548,0,11/2019
928395814208180224,0,11/2019
1300698560,0,11/2019
1186286940,0,11/2019
805741436465512448,0,11/2019
15718600,0,11/2019
605972153,0,11/2019
1026333338,0,11/2019
851410313580761090,0,11/2019
154525770,0,11/2019
1100738363873742848,0,11/2019
756040164149977089,0,11/2019
1172397478890504192,0,11/2019
928395814208180224,0,11/2019
28883136,0,11/2019
25046596,1,11/2019
717029858698772480,1,11/2019
1195971046534287360,0,11/2019
75673231,0,11/2019
1195971046534287360,0,11/2019
816253996507820033,0,11/2019
93614452,0,11/2019
1195971046534287360,0,11/2019
1191290711867457536,1,11/2019
1018803258456985601,0,11/2019
939060292008468480,1,11/2019
25612531,0,11/2019
194318202,0,11/2019
1011754766,0,11/2019
19227069,0,11/2019
1735172144,1,11/2019
1154381411614416906,0,11/2019
77312459,0,11/2019
3064266184,0,11/2019
19819463,0,11/2019
742810597675413504,1,11/2019
1109024471178977281,1,11/2019
77312459,1,11/2019
30789592,0,11/2019
1962516367,0,11/2019
20748873,0,11/2019
15221598,0,11/2019
3341313183,0,11/2019
45744578,0,11/2019
990899576734453760,1,11/2019
25471555,0,11/2019
2797602696,0,11/2019
1731041041,1,11/2019
30789592,0,11/2019
2352042428,0,11/2019
53500136,1,11/2019
1962516367,0,11/2019
52184373,0,11/2019
312755256,0,11/2019
805741436465512448,0,11/2019
2709707268,0,11/2019
20865847,0,11/2019
833810493789839361,0,11/2019
1382793386,0,11/2019
1154381411614416906,1,11/2019
3064266184,0,11/2019
515608769,0,11/2019
3248463512,0,11/2019
106786514,0,11/2019
1001122775124381696,1,11/2019
1536103471,0,11/2019
19544781,0,11/2019
1001122775124381696,1,11/2019
140814713,0,11/2019
1808431,1,11/2019
130535328,1,11/2019
41993171,1,11/2019
1001122775124381696,1,11/2019
442583715,1,11/2019
771488794478542848,0,11/2019
152725709,1,11/2019
706521650,1,11/2019
622259155,0,11/2019
21499040,0,11/2019
91109381,1,11/2019
1003916401499926533,0,11/2019
1940581,0,11/2019
1001122775124381696,1,11/2019
496753476,0,11/2019
928395814208180224,0,11/2019
250722404,0,11/2019
742691174713036800,1,11/2019
19397439,1,11/2019
2596807742,0,11/2019
966284854559215616,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,0,11/2019
25520229,0,11/2019
3815139737,1,11/2019
175858380,1,11/2019
140989286,1,11/2019
976125537570705416,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,0,11/2019
419935245,0,11/2019
113055050,0,11/2019
1001122775124381696,1,11/2019
1001122775124381696,1,11/2019
443800576,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,1,11/2019
1001122775124381696,1,11/2019
1546164530,0,11/2019
392622770,1,11/2019
1008259824247713792,1,11/2019
1008259824247713792,1,11/2019
1008259824247713792,1,11/2019
1008259824247713792,1,11/2019
34777976,0,11/2019
799829435147055104,1,11/2019
1001122775124381696,0,11/2019
1896220640,0,11/2019
983633330,0,11/2019
163029889,1,11/2019
863855947281833984,0,11/2019
1001122775124381696,0,11/2019
1195971046534287360,1,11/2019
15221598,0,11/2019
605972153,1,11/2019
93614452,0,11/2019
3527715379,0,11/2019
1108105433082941440,0,11/2019
3097187167,0,11/2019
1195971046534287360,1,11/2019
861942444,0,11/2019
45744578,0,11/2019
17662020,0,11/2019
1182395132072448001,0,11/2019
1894796731,0,11/2019
99674560,0,11/2019
21497416,1,11/2019
46241234,1,11/2019
705424458,0,11/2019
809476434645368834,0,11/2019
101067053,0,11/2019
1122673389540450310,1,11/2019
2356982959,0,11/2019
1561232988,0,11/2019
833810493789839361,1,11/2019
518238327,1,11/2019
1095983634773815296,1,11/2019
833810493789839361,1,11/2019
897952618659446784,0,11/2019
1170111458023288832,0,11/2019
2305554183,0,11/2019
30886468,0,11/2019
269856565,1,11/2019
833810493789839361,1,11/2019
1278156252,0,11/2019
1216019334,0,11/2019
1119802907015221250,0,11/2019
45744578,0,11/2019
702729818866061312,1,11/2019
984517019025502208,0,11/2019
323920783,0,11/2019
833810493789839361,1,11/2019
808051518242979841,1,11/2019
972362321078169601,0,11/2019
833810493789839361,1,11/2019
57945768,0,11/2019
2292603024,1,11/2019
833810493789839361,1,11/2019
173244056,0,11/2019
1735172144,0,11/2019
26690318,0,11/2019
185487679,0,11/2019
833810493789839361,1,11/2019
865219569518088192,1,11/2019
40011093,1,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
1001122775124381696,1,11/2019
55373985,1,11/2019
166202252,0,11/2019
937749486855688192,0,11/2019
1001122775124381696,0,11/2019
826829632385196035,0,11/2019
1001122775124381696,1,11/2019
3590470456,1,11/2019
1114845475,1,11/2019
2797602696,0,11/2019
833810493789839361,1,11/2019
82041240,0,11/2019
20526166,0,11/2019
833810493789839361,1,11/2019
1006280003514982402,1,11/2019
1001122775124381696,0,11/2019
1001122775124381696,0,11/2019
289240879,1,11/2019
150605289,1,11/2019
19397439,0,11/2019
3345194367,0,11/2019
1001122775124381696,0,11/2019
1001122775124381696,0,11/2019
1162328250447781889,0,11/2019
833810493789839361,1,11/2019
833810493789839361,1,11/2019
1131948239979208704,0,11/2019
2394498976,1,11/2019
21812410,1,11/2019
833810493789839361,1,11/2019
549587666,0,11/2019
2356982959,0,11/2019
518238327,0,11/2019
22092152,0,11/2019
1001929386,1,11/2019
45744578,0,11/2019
833810493789839361,0,11/2019
442583715,1,11/2019
24812725,1,11/2019
833810493789839361,0,11/2019
759903343,0,11/2019
9091712,1,11/2019
4165242802,0,11/2019
2163485683,0,11/2019
939899987315617792,1,11/2019
838025154060038144,0,11/2019
1713833694,0,11/2019
2353469436,1,11/2019
900300126312333312,1,11/2019
833810493789839361,1,11/2019
3317217437,1,11/2019
23632432,0,11/2019
771488794478542848,1,11/2019
148103797,0,11/2019
7880532,0,11/2019
32747555,0,11/2019
969173723457695744,1,11/2019
3232879200,0,11/2019
43968854,0,11/2019
16228337,0,11/2019
24777840,0,11/2019
4876948522,0,11/2019
2974409321,0,11/2019
826829632385196035,0,11/2019
1706432341,0,11/2019
203994332,0,11/2019
2974409321,0,11/2019
54713849,0,11/2019
2974409321,0,11/2019
99807930,0,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
23579360,0,11/2019
851410313580761090,0,11/2019
47068668,0,11/2019
123281671,0,11/2019
1116654629729656833,0,11/2019
42374574,0,11/2019
3074916952,1,11/2019
969173723457695744,1,11/2019
1019916306160799745,0,11/2019
16476911,1,11/2019
1020215326875766784,0,11/2019
104822013,1,11/2019
21562988,0,11/2019
2991281,1,11/2019
306126928,0,11/2019
897031697878978561,0,11/2019
18406870,0,11/2019
27901826,1,11/2019
17392332,0,11/2019
407760876,0,11/2019
2817285212,1,11/2019
51276630,0,11/2019
105197819,1,11/2019
68999682,1,11/2019
16228337,1,11/2019
16404216,0,11/2019
787150986313801728,0,11/2019
372487283,1,11/2019
3294836466,0,11/2019
2356982959,0,11/2019
518238327,0,11/2019
77312459,0,11/2019
420812893,0,11/2019
4165242802,0,11/2019
27842990,0,11/2019
983843032540721152,0,11/2019
1108434555013230592,0,11/2019
91109381,1,11/2019
2229802292,0,11/2019
811296326197579782,0,11/2019
851410313580761090,0,11/2019
235153539,0,11/2019
900300126312333312,0,11/2019
1269972008,1,11/2019
77312459,0,11/2019
2400558365,1,11/2019
133769431,1,11/2019
636501965,0,11/2019
442583715,1,11/2019
16228337,0,11/2019
805741436465512448,1,11/2019
18068926,1,11/2019
273578096,1,11/2019
88391288,0,11/2019
407244244,0,11/2019
762489362332340226,0,11/2019
1109837245,0,11/2019
89785537,0,11/2019
24982403,0,11/2019
2814306918,1,11/2019
851410313580761090,0,11/2019
152977510,1,11/2019
106786514,0,11/2019
3035377582,0,11/2019
908230076,0,11/2019
1565624064,0,11/2019
1099990383742791680,1,11/2019
1503390156,0,11/2019
2826536509,1,11/2019
605972153,0,11/2019
1195971046534287360,1,11/2019
99807930,1,11/2019
128494703,0,11/2019
1016985936637386752,0,11/2019
57903417,1,11/2019
1070208455531618304,0,11/2019
26159038,1,11/2019
1171647512119271424,0,11/2019
905773949333651456,0,11/2019
1099133154835787777,1,11/2019
67334855,0,11/2019
851410313580761090,0,11/2019
21855179,0,11/2019
55373985,1,11/2019
1073623728,0,11/2019
969662629756178432,0,11/2019
15634664,0,11/2019
2898714775,0,11/2019
2898714775,0,11/2019
99674560,1,11/2019
91349543,0,11/2019
381504847,1,11/2019
716348353915686912,0,11/2019
851410313580761090,0,11/2019
57903417,1,11/2019
3070462765,1,11/2019
76052772,0,11/2019
753665337837686784,0,11/2019
91255530,0,11/2019
753665337837686784,0,11/2019
105082810,0,11/2019
981856898247831557,1,11/2019
836919320567562240,1,11/2019
202590356,1,11/2019
26603208,0,11/2019
1605204661,0,11/2019
268309261,0,11/2019
851410313580761090,0,11/2019
415883818,0,11/2019
1954706040,0,11/2019
47068668,0,11/2019
1176494723785248768,0,11/2019
1514386873,0,11/2019
1154381411614416906,0,11/2019
1019916306160799745,1,11/2019
2398087470,0,11/2019
310805588,0,11/2019
783314485092216833,0,11/2019
1536103471,0,11/2019
30423511,0,11/2019
16556796,1,11/2019
859357874056822784,0,11/2019
223142118,0,11/2019
4374719908,1,11/2019
317062274,1,11/2019
131074139,0,11/2019
3097187167,1,11/2019
14224510,0,11/2019
2040211,0,11/2019
909069089095766017,0,11/2019
905032656697475075,1,11/2019
369635506,0,11/2019
20526166,0,11/2019
3371930115,0,11/2019
2396224388,1,11/2019
72064773,0,11/2019
18068926,1,11/2019
864704845847986177,1,11/2019
269856565,1,11/2019
348675944,0,11/2019
1158620117174870018,0,11/2019
1195971046534287360,1,11/2019
4126617261,0,11/2019
2154528678,0,11/2019
1918926036,0,11/2019
189208138,0,11/2019
3234776460,1,11/2019
59303321,0,11/2019
1688187541,0,11/2019
99807930,1,11/2019
115150003,0,11/2019
18560045,0,11/2019
49789186,0,11/2019
282716700,0,11/2019
12843902,0,11/2019
520860243,1,11/2019
1164950165746311170,1,11/2019
608431030,0,11/2019
537949139,0,11/2019
809476434645368834,0,11/2019
35933309,1,11/2019
17214557,1,11/2019
155487693,0,11/2019
608431030,0,11/2019
225965335,0,11/2019
26541437,0,11/2019
801207,1,11/2019
296728882,1,11/2019
18021621,0,11/2019
50791051,0,11/2019
1051535943881121794,0,11/2019
2356982959,0,11/2019
518238327,0,11/2019
15285372,1,11/2019
66226341,0,11/2019
742810597675413504,1,11/2019
372487283,0,11/2019
2163485683,0,11/2019
1099133154835787777,0,11/2019
16367169,0,11/2019
753665337837686784,0,11/2019
202270774,0,11/2019
1357334300,0,11/2019
1134499768921497601,0,11/2019
3312541032,1,11/2019
442583715,1,11/2019
77312459,0,11/2019
3391720966,0,11/2019
19332944,1,11/2019
705424458,1,11/2019
66226341,0,11/2019
2356982959,1,11/2019
1067142716323057666,1,11/2019
57376328,0,11/2019
60017224,0,11/2019
49691647,1,11/2019
518238327,1,11/2019
864704845847986177,0,11/2019
915232209019265024,0,11/2019
4164480447,1,11/2019
1121333366249463810,0,11/2019
875367070212530176,0,11/2019
93393633,1,11/2019
77312459,1,11/2019
22011557,0,11/2019
382376904,0,11/2019
2353469436,1,11/2019
39491102,0,11/2019
753665337837686784,0,11/2019
1191698485105610753,0,11/2019
156568938,0,11/2019
715854881798668293,0,11/2019
1067833807334707200,0,11/2019
781219514520309760,0,11/2019
84156655,0,11/2019
119340574,1,11/2019
128494703,0,11/2019
864704845847986177,1,11/2019
2653249400,0,11/2019
50636347,1,11/2019
3635837595,1,11/2019
7950992,0,11/2019
827145700911624192,0,11/2019
854863828135424000,0,11/2019
22045769,0,11/2019
1116761950040526853,0,11/2019
1154381411614416906,1,11/2019
21278302,1,11/2019
1037219893752545280,0,11/2019
45744578,0,11/2019
19375950,0,11/2019
61214134,0,11/2019
240771760,0,11/2019
15664534,0,11/2019
705424458,1,11/2019
55373985,1,11/2019
2356982959,1,11/2019
518238327,1,11/2019
1154381411614416906,0,11/2019
1561232988,0,11/2019
1727424794,0,11/2019
1104480552323899399,0,11/2019
77312459,1,11/2019
915028593318735872,0,11/2019
867285055680503809,1,11/2019
442583715,0,11/2019
326229600,0,11/2019
30886468,1,11/2019
18804417,1,11/2019
16228337,0,11/2019
77312459,1,11/2019
4114041023,0,11/2019
1121344596959797248,1,11/2019
495032753,0,11/2019
208489379,0,11/2019
1154381411614416906,1,11/2019
30048811,0,11/2019
374966809,1,11/2019
1170111458023288832,0,11/2019
159120978,0,11/2019
30193111,1,11/2019
21124751,1,11/2019
1121381643694948353,0,11/2019
1116437030,0,11/2019
4026785193,0,11/2019
3730779976,1,11/2019
442583715,0,11/2019
18804417,1,11/2019
91349543,0,11/2019
1008259824247713792,0,11/2019
2826536509,0,11/2019
50636347,0,11/2019
1454687180,1,11/2019
19203268,1,11/2019
1142971761056600064,0,11/2019
1029659846067539968,0,11/2019
864704845847986177,0,11/2019
3159047692,1,11/2019
156568938,0,11/2019
884022229,1,11/2019
258797044,0,11/2019
89785537,0,11/2019
1157291404248387585,0,11/2019
943269104642863106,0,11/2019
605972153,1,11/2019
1080424955957850117,1,11/2019
43855487,1,11/2019
723419325428731905,0,11/2019
297826942,0,11/2019
864518310167068672,1,11/2019
905434592999464960,1,11/2019
1149696624492457986,1,11/2019
1131948239979208704,1,11/2019
1195971046534287360,0,11/2019
1119194293586092032,0,11/2019
351645788,1,11/2019
954135844553555970,1,11/2019
420812893,0,11/2019
111050337,0,11/2019
787150986313801728,1,11/2019
2548372826,0,11/2019
2548372826,0,11/2019
1149309861534081026,0,11/2019
43317911,0,11/2019
256965214,0,11/2019
185207310,1,11/2019
2356982959,1,11/2019
518238327,1,11/2019
3131125744,0,11/2019
3248463512,0,11/2019
533628149,0,11/2019
1735172144,1,11/2019
351645788,0,11/2019
336831150,0,11/2019
2155556012,0,11/2019
757444920,1,11/2019
77312459,1,11/2019
89785537,1,11/2019
33893402,0,11/2019
1105830438,0,11/2019
77312459,0,11/2019
164544796,0,11/2019
137902540,0,11/2019
576622761,0,11/2019
404951655,1,11/2019
2174171568,0,11/2019
77312459,0,11/2019
335564286,1,11/2019
1102490844412567552,0,11/2019
3594295522,1,11/2019
828471835406786560,0,11/2019
186858905,1,11/2019
186858905,1,11/2019
442583715,0,11/2019
2409211033,1,11/2019
43317911,1,11/2019
1195971046534287360,0,11/2019
1347255096,0,11/2019
15470415,0,11/2019
248355449,1,11/2019
1186242322096361472,1,11/2019
256965214,0,11/2019
735449704436228096,0,11/2019
57903417,1,11/2019
1109441086097899520,1,11/2019
1113446683,1,11/2019
804200245,1,11/2019
309238854,0,11/2019
84873971,1,11/2019
90266180,0,11/2019
2338086271,0,11/2019
256563453,1,11/2019
865219569518088192,1,11/2019
1060264448,0,11/2019
1060264448,0,11/2019
1142971761056600064,1,11/2019
1149309861534081026,1,11/2019
217422465,0,11/2019
742164428628459520,1,11/2019
3367379843,0,11/2019
555031989,0,11/2019
1680954786,0,11/2019
1896220640,1,11/2019
864704845847986177,0,11/2019
26603208,1,11/2019
1053708548343947264,0,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
1008259824247713792,0,11/2019
520111275,0,11/2019
429876136,1,11/2019
294129976,0,11/2019
905032656697475075,1,11/2019
29733324,1,11/2019
47787440,0,11/2019
246855939,0,11/2019
414186251,0,11/2019
120675100,0,11/2019
2655070166,0,11/2019
2362482211,0,11/2019
67760476,0,11/2019
890667740448641025,1,11/2019
787150986313801728,0,11/2019
117214508,1,11/2019
77312459,0,11/2019
1682839982,0,11/2019
347191988,0,11/2019
732413749,1,11/2019
4166755647,1,11/2019
1784151,1,11/2019
833810493789839361,1,11/2019
266639381,0,11/2019
20433338,0,11/2019
17392332,0,11/2019
913055558,0,11/2019
731479958699249664,0,11/2019
291342526,0,11/2019
235882097,0,11/2019
17056335,0,11/2019
723724794,0,11/2019
2370711181,0,11/2019
902295852240306176,0,11/2019
2523642948,0,11/2019
1158620117174870018,1,11/2019
304796642,0,11/2019
75673231,1,11/2019
130933506,1,11/2019
28458306,0,11/2019
3026529243,0,11/2019
58093760,0,11/2019
1195971046534287360,1,11/2019
99807930,0,11/2019
123408841,0,11/2019
189195724,1,11/2019
1195971046534287360,0,11/2019
728186370,0,11/2019
19895837,0,11/2019
123408841,0,11/2019
847010558901563392,0,11/2019
317629632,1,11/2019
605972153,1,11/2019
756806292,0,11/2019
2879868168,0,11/2019
516034301,0,11/2019
77312459,0,11/2019
31020455,0,11/2019
1134034759850442752,0,11/2019
103578232,0,11/2019
2856938044,0,11/2019
1191516372443918336,0,11/2019
16648808,0,11/2019
138526255,0,11/2019
1265273983,0,11/2019
1170111458023288832,0,11/2019
267113991,1,11/2019
28170108,0,11/2019
787150986313801728,0,11/2019
231145497,1,11/2019
231145497,0,11/2019
1154381411614416906,0,11/2019
71111514,1,11/2019
1242570896,0,11/2019
442583715,1,11/2019
55373985,1,11/2019
240771760,0,11/2019
49607083,1,11/2019
880659457453297664,1,11/2019
1580202338,0,11/2019
1200330399102197761,1,11/2019
1175607138,0,11/2019
108422416,1,11/2019
2485499768,0,11/2019
210220381,1,11/2019
733892198,1,11/2019
1347255096,0,11/2019
758747329767714819,1,11/2019
101491030,1,11/2019
3955636037,0,11/2019
2174171568,0,11/2019
535805913,0,11/2019
1121348552897073159,1,11/2019
938103231774887936,0,11/2019
1573612315,1,11/2019
2344530218,1,11/2019
51276630,0,11/2019
17392332,0,11/2019
4337144594,0,11/2019
52748391,0,11/2019
1195971046534287360,0,11/2019
879639885178699776,1,11/2019
70430243,1,11/2019
16648808,0,11/2019
1080224822091829248,0,11/2019
1195971046534287360,0,11/2019
400419867,1,11/2019
119506292,0,11/2019
407850830,0,11/2019
15563350,0,11/2019
43317911,0,11/2019
2769642503,0,11/2019
75673231,1,11/2019
25260372,1,11/2019
60580448,0,11/2019
16476911,0,11/2019
2253477378,1,11/2019
937806764774277120,1,11/2019
1076722839133347840,0,11/2019
202270774,0,11/2019
144494566,0,11/2019
934749505,1,11/2019
347191988,1,11/2019
833810493789839361,0,11/2019
10502062,0,11/2019
1001122775124381696,0,11/2019
627776153,0,11/2019
4126617261,0,11/2019
2711212681,1,11/2019
368920797,0,11/2019
623615343,0,11/2019
920792082,0,11/2019
156568938,1,11/2019
515228826,0,11/2019
747040693,1,11/2019
468245445,1,11/2019
2646233443,0,11/2019
16369236,1,11/2019
1191377968087498752,0,11/2019
3064266184,0,11/2019
1194184670553882624,1,11/2019
15734962,0,11/2019
294932830,0,11/2019
385837039,1,11/2019
1735172144,0,11/2019
516034301,0,12/2019
1119194293586092032,0,12/2019
1154381411614416906,0,12/2019
15223252,1,12/2019
49616273,0,12/2019
897031697878978561,0,12/2019
875122621,0,12/2019
418028983,0,12/2019
851410313580761090,0,12/2019
969173723457695744,0,12/2019
2313247615,1,12/2019
902283255264759808,0,12/2019
2204214774,0,12/2019
4921227707,0,12/2019
1004617910747312130,0,12/2019
4921227707,0,12/2019
1688334104,0,12/2019
808767477769506820,0,12/2019
731794914401456128,1,12/2019
28883136,0,12/2019
808767477769506820,1,12/2019
619170180,0,12/2019
1162687116960129024,0,12/2019
1180368102170583041,0,12/2019
928395814208180224,0,12/2019
1178281474715291648,0,12/2019
1179796409681399808,0,12/2019
84628167,0,12/2019
418028983,0,12/2019
113563110,0,12/2019
1154402778623684608,1,12/2019
851410313580761090,0,12/2019
112904723,0,12/2019
1001122775124381696,0,12/2019
966263603576889345,0,12/2019
1368100356,0,12/2019
19410118,0,12/2019
1142971761056600064,0,12/2019
41092712,1,12/2019
881604271,0,12/2019
3060539594,0,12/2019
177307659,0,12/2019
146375796,1,12/2019
14159947,0,12/2019
1200330399102197761,0,12/2019
26498461,1,12/2019
1200007940905799680,1,12/2019
2350960578,0,12/2019
96593908,0,12/2019
26498461,0,12/2019
1154381411614416906,0,12/2019
2859441170,0,12/2019
342957470,1,12/2019
894562802093916160,1,12/2019
131074139,0,12/2019
152725709,0,12/2019
16306503,0,12/2019
1735172144,1,12/2019
418028983,0,12/2019
111050337,1,12/2019
99807930,0,12/2019
420812893,1,12/2019
245953506,0,12/2019
122076001,0,12/2019
10082932,1,12/2019
1154381411614416906,0,12/2019
80645440,1,12/2019
1072508497,0,12/2019
925689070860296197,1,12/2019
146404350,0,12/2019
146404350,0,12/2019
787150986313801728,1,12/2019
90647980,0,12/2019
99807930,1,12/2019
1436070643,0,12/2019
127674014,0,12/2019
298669227,1,12/2019
261997975,1,12/2019
442583715,0,12/2019
779803793277919232,1,12/2019
543666938,0,12/2019
117780256,0,12/2019
28971254,0,12/2019
34905665,1,12/2019
10082932,0,12/2019
1066768093,0,12/2019
68679309,0,12/2019
124720878,0,12/2019
758341474119520256,0,12/2019
1336585537,1,12/2019
631207703,0,12/2019
804681512,1,12/2019
76052772,0,12/2019
226828258,1,12/2019
2356982959,1,12/2019
518238327,1,12/2019
1133472993571684354,1,12/2019
776810253467942912,0,12/2019
905852279500263424,1,12/2019
3371067981,0,12/2019
29771070,1,12/2019
16373185,0,12/2019
14611891,0,12/2019
4439113349,0,12/2019
15211266,0,12/2019
188295677,0,12/2019
864704845847986177,0,12/2019
885239407112007680,1,12/2019
1023588122104352768,0,12/2019
1282553808,0,12/2019
22194854,0,12/2019
29702361,0,12/2019
1196045795935473664,1,12/2019
277115268,0,12/2019
123973643,0,12/2019
1112757496324767744,0,12/2019
787150986313801728,1,12/2019
3242347347,0,12/2019
124531391,1,12/2019
1357334300,0,12/2019
16556796,1,12/2019
976128939377782785,1,12/2019
124468712,0,12/2019
150935219,1,12/2019
2573068338,1,12/2019
10635462,0,12/2019
266601281,0,12/2019
14342204,0,12/2019
15157971,0,12/2019
2990402052,1,12/2019
102966683,1,12/2019
816253996507820033,0,12/2019
728186370,1,12/2019
2744644956,1,12/2019
1018871726938185728,0,12/2019
3061902593,1,12/2019
4877671203,0,12/2019
3391720966,0,12/2019
15221598,0,12/2019
123408841,0,12/2019
15940845,0,12/2019
26791368,0,12/2019
111050337,1,12/2019
14230160,1,12/2019
418028983,0,12/2019
38277518,0,12/2019
2906580072,0,12/2019
1048934975943442433,1,12/2019
115754870,0,12/2019
267113991,0,12/2019
10082932,0,12/2019
1131948239979208704,0,12/2019
851545110537945088,0,12/2019
2495636527,0,12/2019
1299374618,0,12/2019
2181137299,0,12/2019
15693683,0,12/2019
77312459,1,12/2019
2174598680,0,12/2019
397903619,0,12/2019
3261776403,0,12/2019
47361215,0,12/2019
2356982959,1,12/2019
320881201,0,12/2019
518238327,1,12/2019
35203319,0,12/2019
117780256,1,12/2019
1382793386,0,12/2019
17065446,0,12/2019
993792060548435968,0,12/2019
35203319,1,12/2019
45744578,0,12/2019
2573068338,0,12/2019
2205639907,0,12/2019
1133102893131862018,1,12/2019
15616705,1,12/2019
285806706,0,12/2019
285806706,0,12/2019
277115268,0,12/2019
1078250240,0,12/2019
93509250,0,12/2019
52965606,1,12/2019
900300126312333312,1,12/2019
72665057,1,12/2019
836919320567562240,0,12/2019
144494566,1,12/2019
836919320567562240,0,12/2019
193208808,1,12/2019
216834539,0,12/2019
719472337,1,12/2019
608079104,0,12/2019
2814435995,1,12/2019
14709795,0,12/2019
2407749319,0,12/2019
326811204,1,12/2019
894562802093916160,1,12/2019
17569853,1,12/2019
16228337,1,12/2019
24777840,0,12/2019
26498461,1,12/2019
2709707268,0,12/2019
2492474353,0,12/2019
1012681374438973440,1,12/2019
2573068338,1,12/2019
565011859,1,12/2019
193208808,1,12/2019
1355656939,1,12/2019
908230076,0,12/2019
851410313580761090,0,12/2019
1165288707458363392,0,12/2019
304429929,0,12/2019
91109381,1,12/2019
54882986,1,12/2019
325430154,1,12/2019
102966683,0,12/2019
784383263414640640,1,12/2019
784383263414640640,0,12/2019
26603208,0,12/2019
228825216,1,12/2019
124468712,1,12/2019
179455653,0,12/2019
52748391,0,12/2019
2294570425,0,12/2019
1015038770,0,12/2019
3198935319,0,12/2019
1015038770,0,12/2019
18074064,0,12/2019
1015038770,1,12/2019
291785111,0,12/2019
1036881596287209473,1,12/2019
