author_id,created_at,text,score,bert
19797985,2018-08-16T18:37:08.000Z, wants regulation oftechnology to limit 'abuse' ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9358335733413696}]"
26478168,2018-08-16T18:28:56.000Z,Vigilant Solutions believes it is vital to armwith the best technology at hand to help our officers keep communities safe. Greg Skelly was inas part of our FL tour to talk to attendees about howandanalysis can help them. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997471809387207}]"
377867202,2018-08-16T18:04:45.000Z,The Key to Transacting with Trust In theGeneration,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988417029380798}]"
968981132816478208,2018-08-16T17:00:31.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9945843815803528}]"
77312459,2018-08-16T17:00:24.000Z,New executive appointment could help @FaceTecInc to promote itssystem inEast andmarkets. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8305067420005798}]"
783606185895145472,2018-08-16T17:00:02.000Z," AI robot instantly defeats where's waldo using facial recognition🤖

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987483024597168}]"
1045511690,2018-08-16T15:45:18.000Z,"This powerful new “face search” engine could be a privacy nightmare. What is YOUR standpoint on privacy issues? 

Via @FastCompany@Trustwave 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9900425672531128}]"
40325507,2018-08-16T15:19:18.000Z,One fact that didn't make the op-edsystems often fail to identify dark-skinned women as female *at all*. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9927111864089966}]"
2587405345,2018-08-16T14:50:36.000Z,"Facial recognition technology in schools. Proponents claim that it will make schools safer but the negative effects of the technology will likely outweigh the benefits. 



",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984509944915771}]"
43335408,2018-08-16T14:25:56.000Z,French bank SocGen aims to onboard 30% of new customers digitally with the help of biometric identity verification by 2020,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7570521831512451}]"
241185642,2018-08-16T14:15:19.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9766967296600342}]"
29144097,2018-08-16T14:00:39.000Z,"AI Robot finds Wally. ""When you think of the great uses possible for machine learning and artificial intelligence probably not chief among them is the opportunity to be faster than a five-year-old "" but indeed here we are. @internetofshit @iot",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9934386610984802}]"
18631209,2018-08-16T13:08:00.000Z," AI robot instantly defeats where's waldo using facial recognition🤖

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987483024597168}]"
783606185895145472,2018-08-16T13:00:08.000Z,"Artificial intelligence: Ready for take-off at an airport near you
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9792373180389404}]"
1024257233201315841,2018-08-16T12:40:51.000Z,Ha! Love this.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998795986175537}]"
229464140,2018-08-16T12:22:11.000Z,"Artificial intelligence: Ready for take-off at an airport near you
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9792373180389404}]"
21579466,2018-08-16T11:48:27.000Z, turns our faces into passwords yet our faces aren’t secret &amp; can't be replaced! Israeli startupdeveloped software to re-code images in way which prevents face recognition algorithms from identifying us while unnoticeable to human eyes ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9990098476409912}]"
783606185895145472,2018-08-16T11:00:34.000Z,":Proof of Concept targeted attack that usesto deliver payload. ""Rapid democratization ofhas made AI-powered attacks an imminent threat""htt",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9322999119758606}]"
783606185895145472,2018-08-16T11:00:02.000Z,"Artificial intelligence: Ready for take-off at an airport near you

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9792373180389404}]"
2992610139,2018-08-16T10:00:31.000Z,A 14-year-old made an app to help alzheimer’s patients recognise loved ones. After watching her grandmother struggle with her memory Emma Yang decided to figure out how to useandto help her–and others coping with the illness. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6931698322296143}]"
757972811143077889,2018-08-16T10:00:15.000Z,"The cameras that know if you're happy - or a threat



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9420976638793945}]"
4694417744,2018-08-16T09:45:36.000Z,"Amazon's Face Recognition Misidentifies 28 Members of Congress as Suspected Criminals 





 via @gizmodo",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981155395507812}]"
3055290779,2018-08-16T09:36:07.000Z,":Proof of Concept targeted attack that usesto deliver payload. ""Rapid democratization ofhas made AI-powered attacks an imminent threat""",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.938110888004303}]"
1016712164990767104,2018-08-16T09:35:00.000Z,playing Where's Waldo? using facial recognition while being ran on a Raspberry Pi computer,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9989520311355591}]"
841964200729681920,2018-08-16T09:22:57.000Z,"Artificial intelligence: Ready for take-off at an airport near you

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9792373180389404}]"
212448103,2018-08-16T07:12:27.000Z,The Aus Government’s proposed nationaldatabase scheme is badly flawed. It will have photos of the vast majority of Australians but has poor safeguards around access misuse &amp; transparency. I’ll be giving evidence tomorrow to a Parliamentary inquiry. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986578226089478}]"
1225397533,2018-08-16T07:10:06.000Z, is leading ininnovation having been granted 53 patents in 2018. Deep dive into four to get a taste! ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9900726079940796}]"
1874555390,2018-08-16T05:40:52.000Z,AfterPolice instarted using Artificial Intelligence assisted face-recognition algorithm to track and catch criminals in the crowd. Police departments want to link this toas well.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7074061036109924}]"
1016644801481957376,2018-08-16T05:17:39.000Z,"We are excited to announce that REAL ID White Paper is now AVAILABLE! 

Click for more information.
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9885969758033752}]"
278163869,2018-08-16T04:30:17.000Z, police arrest man via automatic face-recognition tech - Not a China-only use of tech it seems then :),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9971838593482971}]"
1150574654,2018-08-16T04:02:18.000Z, police arrest man via automatic face-recognition tech -,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9711735844612122}]"
888808440583172096,2018-08-16T03:07:41.000Z,New And StealthWould Soon Attack When It Sees Your FaceFeature of @_OrwellianWould Make Your Lives A Living Hell Warns @Praveen_Dalal. @CECSRDI @CEICSLI @_CEDILRI @_CEPHRC @_SecureInternet @NilDigitalIndia @_AFPOH,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9974415302276611}]"
19655473,2018-08-16T03:02:09.000Z,"Risk Roundup Podcast / Episode 152 / Artificial Intelligence Powered Facial Recognition Technologyis available on iTunes

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9679777026176453}]"
31494406,2018-08-16T03:01:04.000Z,"Risk Roundup Podcast / Episode 152 / Artificial Intelligence Powered Facial Recognition Technologyis available on iTunes

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9679777026176453}]"
15003048,2018-08-16T02:01:51.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944319128990173}]"
16666454,2018-08-16T01:09:28.000Z,“Today’s malware is bad but artificial intelligence may make malicious software nearly impossible to detect as it waits for the right person to sit in front of the computer.” I’m going to have to wear a mask and a hairpiece to work!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9993496537208557}]"
297397741,2018-08-17T23:14:01.000Z,"Trust Security And Efficiency - HowReally Intersects With Artificial Intelligence 


",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8513146042823792}]"
60006673,2018-08-17T23:10:29.000Z,Firstthennow- useless PM @turnbullmalcolm who destroyed thefor @rupertmurdoch has a 100% dystopian Fascist vision for Australia's digital future. No wonder he won't speak up for @JulianAssange!,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994387030601501}]"
949203160362573826,2018-08-17T23:06:22.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 



cc: @… ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9939205646514893}]"
555031989,2018-08-17T23:02:45.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson @amuellerml ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9953581690788269}]"
922987253286297600,2018-08-17T22:18:03.000Z,"How ajudged bycould one day improve your life

@AIBeautyContest",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9726389050483704}]"
758678,2018-08-17T21:15:28.000Z,have a better chance of being recovered withtechnology,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986125230789185}]"
19507168,2018-08-17T19:46:42.000Z,"@AnnCavoukian Thank you for sharing your insights on . Considering how ubiquitous &amp; easy it is to ""tag"" a person in a photo on @Facebook. Implied consent or not the consolidatedis near certain to bear some unintendedconsequences. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761126041412354}]"
184056927,2018-08-17T19:36:43.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;@MikeQuindazz ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9908168315887451}]"
17559092,2018-08-17T19:16:12.000Z," cries foul over government use oftechnology - Privacy advocates civil liberties groups claim technology has a racial genderproblem:
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9995951056480408}]"
1735172144,2018-08-17T19:00:36.000Z,Redpepper’s system comprises anProarm and a Vision Camera Kit and uses a form ofto identify Waldo’s face in the crowded images that make up his famous children’s books.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6686108708381653}]"
463040342,2018-08-17T19:00:01.000Z,Senators to GAO: Time to investigatevia @HealthITNews Lawmakers raise second recent issue with surveillance relative tocivil rights and civil liberties.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9085980653762817}]"
36945471,2018-08-17T18:01:15.000Z,Tokyo Olympics will useto bolster security -via @engadget ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8155264854431152}]"
26478168,2018-08-17T16:26:48.000Z, use bystill requires human analysis to validate or exonerate all possible match candidates!. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959601759910583}]"
2570652956,2018-08-17T16:14:42.000Z,"Good summary of the policy impact ofandby @POST_UK highlighting many of theandchallenges
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979962110519409}]"
40975045,2018-08-17T16:05:08.000Z,.@Google is developing a “face matching” feature that could be integrated with Google Assistant. Similar to @Android’sfeature Trusted Face the new feature will collect data via images &amp; videos,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9827733039855957}]"
478042067,2018-08-17T16:02:52.000Z,"WOULD YOU approve of😇🤥 at airports ✈️ IF it dramatically reduced looong lines - AND improved security? ✅ ❌❓

mt @he_koh @Huawei",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9965553283691406}]"
922987253286297600,2018-08-17T15:53:02.000Z," Enables You to Hide Screen when Youris Approaching
""I swear... I wasn't checking the score of the game... I was coding... promise!""

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9678534269332886}]"
15740610,2018-08-17T15:30:00.000Z,"Despite worries aboutand effectiveness tech companies are offeringtechnologies to school leaders facing pressures to keep students safe.
 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9803783297538757}]"
384332900,2018-08-17T15:27:48.000Z,We underestimate the threat oftechnology ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.5271180272102356}]"
900300126312333312,2018-08-17T15:00:30.000Z,"@MishaalRahman has reported that Google is working on a ""Face Match"" feature for Google Assistant. It appears that it might replace the outdated Trust Face system",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9992701411247253}]"
3815139737,2018-08-17T14:33:29.000Z,Supportingwith livefrom . We discuss with @HiTechSecurity_ how our real-time surveillance solutions are enhancing&amp;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.994623064994812}]"
3545893281,2018-08-17T13:33:01.000Z,"Howwill improve theof tomorrow.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967613816261292}]"
12964542,2018-08-17T12:36:47.000Z,"We underestimate the threat of facial recognition technology at our peril: ""Data could be used to draw conclusions about who you are what you believe what you have done – &amp; what you might do in the future"" - Cynthia Wong (The Guardian)",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.984714686870575}]"
1735172144,2018-08-17T12:28:49.000Z,New executive appointment could help @FaceTecIncto promote itssystem inEast andmarkets.@FindBiometrics ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6977258920669556}]"
593616483,2018-08-17T12:01:22.000Z,@PacktPub: As of 10th Aug 2018 1292have been granted in 2018 on facial recognition. Of thosereceived 53. Here is the summary comparison of leading companies in facial recognition patents in 2018:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9835655093193054}]"
24085642,2018-08-17T12:00:05.000Z,"Calling TiEConDetroit2018 Speakers!

Are you or do you know oforin the area offocusing onor ? We would like to showcase... ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9918277263641357}]"
369041984,2018-08-17T11:20:14.000Z,Yup. Agree with @chesterj1 on dangers of. Also @IllinoisPIRG fighting to preserve landmark Illinoislawfrom attacks by @facebook &amp; otherfirms. ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.8751628398895264}]"
740695214,2018-08-17T11:05:05.000Z,can now find Wally in four seconds flat. Did a robot just ruin our fun!? 🤖🤖 @mbridge82 ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997809529304504}]"
1903560060,2018-08-17T10:22:40.000Z,"We underestimate the threat of facial recognition technology at our peril - some very good arguments here from @Cynthia Wong - and at this stage I thinkandof data are absolutely real threats 
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9712692499160767}]"
783606185895145472,2018-08-17T10:00:10.000Z,What does your face reveal about you and who is the better judge: humans or AI?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9894829392433167}]"
164232593,2018-08-17T09:52:33.000Z,We underestimate the Threat of Facial Recognition Technology:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.990932822227478}]"
941533627157954560,2018-08-17T09:42:15.000Z,"Controversial AI that 'detects political beliefs sexuality and IQ' based on facial features could be used by CCTV cameras to spot dangerous people BEFORE they commit a crime

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957041144371033}]"
803698899085127680,2018-08-17T09:25:08.000Z,"Why have millions of people already signed up to what amounts to a trial run for a publicly endorsed governmentsystem? 


",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9991769194602966}]"
164545254,2018-08-17T08:33:00.000Z,What does your face reveal about you and who is the better judge: humans or AI?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9894829392433167}]"
2798120942,2018-08-17T08:00:00.000Z,From+to+theInnovation Lab is your opportunity to get hands on with + see live demos of the technologies + innovations driving disruption. More details &gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967591166496277}]"
18950544,2018-08-17T07:30:42.000Z,We underestimate the threat oftechnology at our peril Data could be used to draw conclusions about who you are what you believe what you have done – and what you might do in the future | Cynthia Wong,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9917700290679932}]"
140768185,2018-08-17T07:12:05.000Z," What a great use of🤖
 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9869604110717773}]"
2312176156,2018-08-17T06:27:54.000Z,"cut up
 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997270703315735}]"
19402921,2018-08-17T05:11:43.000Z,We underestimate the threat ofrecognition technology at our peril.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9347783923149109}]"
18068926,2018-08-17T03:27:31.000Z,"Artificial intelligence: Ready for take-off at an airport near you
via @robrecruitsdata
 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9848911166191101}]"
957934430693273600,2018-08-17T03:09:00.000Z,I am so excited to be a part of this year’s impressiveprogram! @AdvtgeSolutions,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996055960655212}]"
899230542780022784,2018-08-18T21:50:02.000Z,"Tech News via @7GTech -@Ronald_vanLoon: 'AIY Projects: DIYfor Makers - The Vision Kit
by @googledevs |

…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9540141224861145}]"
44663631,2018-08-18T21:36:52.000Z, robot instantly defeats where's waldo using,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988870024681091}]"
156568938,2018-08-18T21:00:20.000Z,"AIY Projects: DIYfor Makers - The Vision Kit
by @googledevs |


 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9796518683433533}]"
15221598,2018-08-18T20:57:27.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9991492033004761}]"
1536562052,2018-08-18T20:27:15.000Z,"RT Ronald_vanLoon ""AIY Projects: DIYfor Makers - The Vision Kit
by googledevs |

… ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9755868315696716}]"
949203160362573826,2018-08-18T20:26:21.000Z,"AIY Projects: DIYfor Makers - The Vision Kit
by @googledevs |



Cc: @g… ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9856941103935242}]"
555031989,2018-08-18T20:23:00.000Z,"AIY Projects: DIYfor Makers - The Vision Kit
by @googledevs |



Cc: @goodfellow_ian @deepmindai ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.974230170249939}]"
3527715379,2018-08-18T18:26:34.000Z,Welcome to the airport of the future where your face is your passport - CNET,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999273955821991}]"
40601473,2018-08-18T17:58:48.000Z,"FIGHT BACK !!

Here’s WhatWhen We Allow DTALLY FLAWEDTechnology in Our Schools
via @aclu",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9923697710037231}]"
874323733330178053,2018-08-18T17:04:54.000Z,"Bias and inaccuracies plague the technology.

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997549653053284}]"
877249735320621056,2018-08-18T16:36:05.000Z,"Wow didn't know you could dowith🤯! Really cool package by @c_schwemmer using the @LoveKairos . (Not sure though how many features the free developers API from Kairos has)
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933558702468872}]"
224411573,2018-08-18T15:58:25.000Z,State2️⃣State w tha ish😏 securing🔐 tha bag💰. STAY TUNED📺… ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.91089928150177}]"
967541386517020674,2018-08-18T15:45:38.000Z,@bbw1984 It seems in&amp;there are many peoples who are innocent non-criminal customers have been added to database connected tosystems w/o any due process &amp; it has been destroying their lives incl. loosing job damaging reputation etc. in their community.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994533658027649}]"
967541386517020674,2018-08-18T15:26:51.000Z,@Matt_Cagle @cynthiamw We have been focusing on errors made bysystem. But we should also realize about human errors made by || who have added non-criminal customers to their . I found many victims of those errors in Japan not just in .,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.986255943775177}]"
20735165,2018-08-18T14:01:17.000Z,.@veridiumid &amp; @asem_othmanare on the right side of this issue. there is racial bias in,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9938866496086121}]"
967541386517020674,2018-08-18T13:59:50.000Z,Another tweet incl. info/issues related tosystem f/NHK's Close-up Gendai Plus. NHK seems to acknowledge innocent customers may have been wrongly added to the || connected toby . ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9994708895683289}]"
889089952029396994,2018-08-18T12:53:23.000Z,@_CEPHRC @_Biometric @_Orwellian @Praveen_Dalal @ScrapAadhaar Next Level Of @_OrwellianAnd Its Oppression Would Be Implemented Soon In The Form Of . There Is No Limit To Which Indians Can Be Fooled And TheirCan Be Violated. @ScrapAadhaar Now Before It Is Too Late Opines @Praveen_Dalal. @_AFPOH @PTLB ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9932073950767517}]"
718804592973053952,2018-08-18T12:24:50.000Z,"You can be searched without a warrant and without your consent.
The Fourth Amendment of the U.S. Constitution and
The Police Technology Revolution No One is Hearing About
 via @axios",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9845885634422302}]"
148696764,2018-08-18T12:10:26.000Z,The latest The Civil Liberties Daily!Thanks to @DanArbess @ImmigActivists @AthenaGracyk,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9971895813941956}]"
964864007420235776,2018-08-18T11:14:25.000Z,"Brazilian Credit Protection Service Drives Growth With Data

 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982971549034119}]"
30985855,2018-08-18T11:00:01.000Z, use bystill requires human analysis to validate or exonerate all possible match candidates!. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959601759910583}]"
44663631,2018-08-18T09:55:55.000Z,Here’s Why People Are Protesting Against Amazon’s ‘Racist’Software,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9963627457618713}]"
895952520295600128,2018-08-18T09:53:28.000Z,Next Level Of @_OrwellianAnd Its Oppression Would Be Implemented Soon In The Form Of . There Is No Limit To Which Indians Can Be Fooled And TheirCan Be Violated. @ScrapAadhaar Now Before It Is Too Late Opines @Praveen_Dalal. @_AFPOH @PTLB ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9875230193138123}]"
702265614031843329,2018-08-18T07:44:45.000Z,"Tech Mahindra adopts facial recognition to mark attendance 
 via @economictimes
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7945125699043274}]"
998194648207081477,2018-08-18T06:59:49.000Z," 

 


Avo Oriflame Love Nature Facial Kit (Tropical Fruits)

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9842096567153931}]"
967541386517020674,2018-08-18T06:56:06.000Z,It was tweeted by one of victims who was put in| related tosystem used by | in Japan WITHOUT COMMITTED CRIME. I became victim of same system in&amp; now start finding many victims in Japan.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9853788614273071}]"
390673164,2018-08-18T06:02:43.000Z,Should it not scan educators too? I’d love the system to scan my face every 30 seconds to ensure that I am doing my best for my students and also learning from them all the time.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9973071813583374}]"
15003048,2018-08-18T03:15:17.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944319128990173}]"
1021610192180408320,2018-08-18T03:07:30.000Z,"Coming Soon!
Wait For the Best...
Facial Recognition
.
.
.
 
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9976760745048523}]"
257176808,2018-08-18T02:53:35.000Z,"“If you want a picture of the future imagine a boot stamping on a human face—forever.”
- G. Orwell 1984

The policerevolution no one is hearing about 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9722675681114197}]"
30621164,2018-08-18T02:01:32.000Z,Fascinating study: How the brain encodes and stores facial memories.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996844530105591}]"
17879228,2018-08-19T22:03:15.000Z,NYC @MTA not waiting forto mature before collectingvia @WNYCSeeissues addressed by @IEEESAWG ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9899682402610779}]"
60006673,2018-08-19T21:46:25.000Z,On the tram there's a smiling cartoon sign explaining thatsoftware is installed for my own safety and security.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9835231900215149}]"
707909475764707328,2018-08-19T17:55:02.000Z, is the perfect tool for oppression,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9796628355979919}]"
35803593,2018-08-19T17:25:04.000Z, companies just woke up to a big problem with their@qz @davegershgorn HT @Flipboard,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995400905609131}]"
43656472,2018-08-19T17:03:34.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
17819933,2018-08-19T16:19:00.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
120123801,2018-08-19T16:18:37.000Z,"Top story @Po3ZBlog: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975603818893433}]"
436851822,2018-08-19T16:00:01.000Z,New Face Recognition Data on Shoplifting Reveals Extent of Organized Retail Crime | Read more from @FaceFirstInc:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9758055210113525}]"
224411573,2018-08-19T15:34:28.000Z,MAYOR G's hanging out on G Street like a G😏🤘🤙💯. STAY TUNED📺,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.905044436454773}]"
788351146700120068,2018-08-19T14:09:51.000Z,@_SecurityBytes @Praveen_Dalal @StateHacking @cyberextremismIs A Curse And Use OfWould Make You More CursedThere Is No Reason To keep TheAadhaar In Your Lives Opines @Praveen_Dalal. @_AFPOH @_PTLB @CECSRDI @_SecurityBytes @_CEPHRC,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995130300521851}]"
23032990,2018-08-19T13:45:00.000Z,Losing yourorcan be worrying. Increase chances of their safewithLost cats and dogs are found if they are chipped and registered with,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9751846790313721}]"
29649822,2018-08-19T13:33:34.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
10944912,2018-08-19T13:32:01.000Z,We underestimate the threat of facial recognition technology at our peril,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9698529243469238}]"
717029858698772480,2018-08-19T13:14:34.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
8062702,2018-08-19T13:13:41.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
35991485,2018-08-19T13:12:29.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
19642373,2018-08-19T12:28:31.000Z,"Top story: @Ronald_vanLoon: 'This is Yape self-driving deliverythat usesto unlock
via @futurism |
 
…see more ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986257553100586}]"
1013030448706961413,2018-08-19T11:25:22.000Z,You Can Get A New SIM WithoutAnd YourDo Not Fall Into The Trap Of Govt Warns @Praveen_Dalal. @FacialMatch @MyDataIsMine @_CEPHRC @_AFPOH @_PTLB @NilDigitalIndia,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9858019948005676}]"
