author_id,created_at,text,model,YM,gov_sentiment
1688187541,2019-11-24T09:01:07.000Z,San Francisco has become the first U.S. city to ban police use oftechnologyvia @Julez_Norton ,BERT,11/2019,0
99807930,2019-11-24T08:46:00.000Z,San Francisco has become the first U.S. city to ban police use oftechnology,BERT,11/2019,1
1357334300,2019-11-25T16:53:00.000Z,"Governments inhave come up with some creative ways to sell the use oftechnology to access government services take public transport and even for your private viewing
 ",BERT,11/2019,0
1134499768921497601,2019-11-25T16:39:58.000Z,"Does facial recognition help to provide a seamless experience from airport to hotel or is it just freaky surveillance? 



",BERT,11/2019,0
128494703,2019-11-25T11:08:00.000Z,"Live facial recognition surveillance 'must stop' 

",BERT,11/2019,0
45744578,2019-11-26T23:00:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,BERT,11/2019,0
864704845847986177,2019-11-26T10:33:58.000Z,"Face-off oversystems
Opponents cry invasion ofand absence of a proper law while proponents say it automates existing police procedures |",BERT,11/2019,0
605972153,2019-11-26T08:00:16.000Z,"👨‍💻Singapore has launched its National Artificial Intelligence (AI) Strategy to support a goal to become a global hub for developing testing and scaling AI solutions.



",BERT,11/2019,1
905434592999464960,2019-11-26T04:00:19.000Z,"Shanghai deploys smart city system with biometric facial recognition from Alibaba
 ",BERT,11/2019,1
533628149,2019-11-27T17:30:40.000Z,"Facing police oppositionlawmakers limit bill to ban .
(via @CalMatters )
",BERT,11/2019,0
2155556012,2019-11-27T17:10:17.000Z,California To Ease Mandatory Sentences Ban Facial Recognition On Police Body Cameras -,BERT,11/2019,0
164544796,2019-11-27T15:56:28.000Z,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",BERT,11/2019,0
137902540,2019-11-27T15:55:49.000Z,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",BERT,11/2019,0
1102490844412567552,2019-11-27T14:41:13.000Z,"@WW3Info @nytimes @guilfanr @RonanLTynan @mrbcyber @j_smithfinley @PeteCIrwin @lalitpatkiMT @Erky321 @anderscorr @JanJekielek  and surveillance artificial intelligence technology developed inside China to identify  a Muslimminority.
",BERT,11/2019,0
2338086271,2019-11-27T10:52:46.000Z,"Face Recognition – No Effort Key

Explaining the fact how face symmetries has unlocked our world for Biometric Attendance Access Control Security and Surveillance.


 ",BERT,11/2019,0
787150986313801728,2019-11-28T16:42:01.000Z,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",BERT,11/2019,0
266639381,2019-11-28T13:59:19.000Z,"🚩📑@EURightsAgency looks at theimplications of usingtechnologies in EU law enforcement including incontrols.
Margins of error | places of use | legal framework | monitoring | purpose and more.

Read it:",BERT,11/2019,0
902295852240306176,2019-11-28T12:41:00.000Z,San Francisco Considers Ban on Government's Use of Facial Recognition Technology,BERT,11/2019,0
31020455,2019-11-28T02:17:34.000Z,".@Ring doesn’t have— some police want to add their own.

 

",BERT,11/2019,0
787150986313801728,2019-11-29T21:42:00.000Z,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",BERT,11/2019,0
1175607138,2019-11-29T15:26:02.000Z,"Technology can help in the battle against cyber criminals. There are now pieces of software that can take away the burden and pressure of ensuring an ID document you’ve received is legitimate.



",BERT,11/2019,0
879639885178699776,2019-11-29T07:55:00.000Z,"@DVSLTD one of the UK’s leading CCTV camera and components distributors will become the first UK distributor to provide the @Facewatch facial recognition crime deterrent solution to their installer and reseller network.
 
",BERT,11/2019,1
515228826,2019-11-30T09:05:53.000Z,With all the she teams surveillance cameras andtech Hyderabad couldn't prevent crime against women. It is important to understand technology doesn't prevent crimes. It only records them,BERT,11/2019,0
902283255264759808,2019-12-01T20:13:55.000Z,Police Feeding Celebrity Photos into Facial Recognition Software to Solve Crimes,BERT,12/2019,0
84628167,2019-12-01T14:23:03.000Z,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,BERT,12/2019,0
1200330399102197761,2019-12-02T23:57:20.000Z,Homeland Security wants airport face scans for US citizens,BERT,12/2019,0
152725709,2019-12-02T22:32:41.000Z,"Piano piano la saggezza prevale:

Portland Oregon aims tothe use of the controversial technology not only by city government but also by private companies 

 ",BERT,12/2019,0
16306503,2019-12-02T22:30:48.000Z,"... ban –:
for both the government and private businesses in the city.
@JoAnnPDX
—@seancaptain @FastCompany 

",BERT,12/2019,0
787150986313801728,2019-12-02T19:41:00.000Z,"Most Americans Trust Facial Recognition Technology – But Not At The Airport.

Via @Forbes



",BERT,12/2019,1
90647980,2019-12-02T19:15:59.000Z,"Limited regulations of facial recognition has led to some questionable actions specifically by China. The idea of a surveillance state is unfortunately prevalent in many countries including the U.S. 
 ",BERT,12/2019,0
47361215,2019-12-03T19:12:09.000Z,"Big Brother Watch on the Facial Recognition Epidemic: 

""Facial recognition by police and private companies is the perfect tool of oppression and the widespread use we’ve found indicates we’re facing a privacy emergency.""",BERT,12/2019,0
35203319,2019-12-03T18:40:02.000Z,U.S. homeland security proposes face scans for U.S. citizens,BERT,12/2019,0
35203319,2019-12-03T17:38:12.000Z,"Computer vision is bringing rapid advancements to video surveillance. ​
​📸 @SkylarkLabs",BERT,12/2019,1
45744578,2019-12-03T17:30:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,BERT,12/2019,0
2205639907,2019-12-03T16:59:59.000Z, wants to expand airport face recognition scans to include⎮via @techcrunch,BERT,12/2019,0
908230076,2019-12-03T12:35:17.000Z,"China’s government on Sunday made facial scan mandatory for the users who will buy mobile sim.

",BERT,12/2019,0
54882986,2019-12-03T12:12:11.000Z,Another reason to love: Portland plans to propose the strictestban in the country aims to ban use of technology not only by city government but also by private companies ,BERT,12/2019,1
1344887010,2019-12-04T23:35:09.000Z,"""Portland Oregon has plans to ban the use of facial recognition for both the government and private businesses in the city."" Article by @SeanCaptain via @FastCompany",BERT,12/2019,0
251291720,2019-12-04T19:21:25.000Z,"Homeland Security wants to expand facial recognition checks for travelers arriving to and departing from the U.S. to also include citizens.

",BERT,12/2019,1
1280566753,2019-12-04T18:33:03.000Z,China makes facial recognition mandatory for new SIM card purchases. The move will help crack down on scams according to the government,BERT,12/2019,0
47361215,2019-12-04T16:21:00.000Z,"LEAKED: Chinese technology companies are shaping new facial recognition and surveillance standards at the UN 

What could possibly go wrong? 🤔",BERT,12/2019,0
469919231,2019-12-04T14:17:13.000Z,"You may be required to get your picture taken when leaving entering U.S.

The facial recognition identification system may be used on all travelers including U.S. citizens if Homeland Security gets its way.

",BERT,12/2019,0
1018289618,2019-12-04T07:17:36.000Z,DHS Plans to Increase Facial Recognition Airport Checks,BERT,12/2019,0
1606714531,2019-12-05T21:56:45.000Z,Bolide NX Series NVRs come built-in with Suspect Tracking within its iPac AI Facial Recognition System that tracks the movement of intruders as they walk through the eyes of every camera in the surveillance system.,BERT,12/2019,0
101067053,2019-12-05T17:06:55.000Z," is *not* the exclusive monopoly of domestic law enforcement or intelligence agencies - what is touted as ""public protection"" can also be used as a weapon by criminals terrorists or foreign intelligence agencies. ",BERT,12/2019,0
834513602514186240,2019-12-06T23:05:04.000Z,"NoScreening for Americans: Homeland Security:| ""Privacy experts have questioned the accuracy of facial recognition and warned that personal information could be vulnerable to hackers or used improperly...""",BERT,12/2019,0
83268766,2019-12-06T20:25:07.000Z,AI News: Portland proposing to ban the use of facial recognition for both government and private businesses &gt; article outlines growing questions about technical legal and ethical uncertainty highlights lack of consent,BERT,12/2019,0
18552590,2019-12-06T20:10:55.000Z,"Department of Homeland Security drops controversial facial recognition plan
",BERT,12/2019,0
755263167421222912,2019-12-06T18:02:02.000Z, plans to propose the strictest facial recognition ban in the country| .@FastCompany,BERT,12/2019,0
5663932,2019-12-06T17:37:08.000Z,"In celebration of the small wins.


""Dept of Homeland Security drops controversial facial recognition plan"" ",BERT,12/2019,0
18390213,2019-12-06T13:55:44.000Z,"Public pressure leads to victory forrights: ""U.S. homeland security abandons plan for face scans for U.S. citizens""",BERT,12/2019,1
488386178,2019-12-06T12:27:49.000Z,"The US Department of Homeland Security (DHS) has reportedly dropped plans to mandate facial recognition scans for all citizens entering and exiting the country.

",BERT,12/2019,0
123408841,2019-12-06T02:56:00.000Z,👤✈️ U.S. Citizens Can Now ‘opt Out’ of Facial Recognition Use by Homeland Security After Backlash,BERT,12/2019,0
930911099570065410,2019-12-07T20:57:44.000Z,"Portland OR considering nation's strictest facial recognition ban --via@smartcitiesdive 

",BERT,12/2019,0
541829003,2019-12-07T08:42:24.000Z,"threatpost: The Department of Homeland Security plans to extend facial recognition checks to all travelers entering and leaving the U.S. – including previously-exempt U.S. citizens. 
 ",BERT,12/2019,0
369107103,2019-12-07T08:09:17.000Z,"threatpost: The Department of Homeland Security plans to extend facial recognition checks to all travelers entering and leaving the U.S. – including previously-exempt U.S. citizens. 
 ",BERT,12/2019,0
1148120993803595776,2019-12-07T05:48:38.000Z,Are we witnessing the coming of a surveillance state? Perhaps it’s not about whether to abandontechnology or not but how to construct a more innovative regulation system to achieve a balance between public security and privacy.,BERT,12/2019,0
43434359,2019-12-08T06:24:30.000Z,I really hope public security officials start planning leveragingtechnology we have seen first hand how ordinary police becomes super-police with the use of right tools. ,BERT,12/2019,1
19397439,2019-12-09T17:06:06.000Z,In the days left before thechallenge your candidates to reject mass surveillance and banin public spaces ,BERT,12/2019,0
45744578,2019-12-09T16:00:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,BERT,12/2019,0
2573068338,2019-12-09T15:00:08.000Z,"Homeland security to force Facial Recognition on US travellers



",BERT,12/2019,1
2367320131,2019-12-09T14:38:01.000Z,US Homeland Security backs off on scanning US citizens Amazon ups AI ante and more The Register,BERT,12/2019,0
306126928,2019-12-09T14:35:02.000Z,"New business opportunities for data grabbers: 

Moscow Cops Sell Access to City CCTVData ",BERT,12/2019,1
897031697878978561,2019-12-09T14:34:54.000Z,"New business opportunities for data grabbers: 

Moscow Cops Sell Access to City CCTVData ",BERT,12/2019,1
1011170203957432320,2019-12-09T14:31:17.000Z,"True HD CCTV Surveillance Systems powered through IP Camera Technology are our best selling solutions. For details Call: +91 9830041251 / +91 9748403828

",BERT,12/2019,1
107027670,2019-12-09T11:15:02.000Z,Some good news for police forces wanting to make use of new technology,BERT,12/2019,1
204623129,2019-12-10T20:59:22.000Z,Whatsteals from us:data that can be copied an infinite number of times and stored forever HENCE IT ENABLES PERMANENT SURVEILLANCE OF POPULATIONS... FOR CONTROL TRACKING &amp; MANIPULATION.via @voxdotcom,BERT,12/2019,1
17715104,2019-12-10T20:44:49.000Z,"Facial recognition - everywhere in China. People are very worried. 

@JeremyCorbyn wants to seize power with state-controlled Internet in UK. 

LABOUR is a SECURITY THREAT 

 
 
 
 

 ",BERT,12/2019,0
2990402052,2019-12-10T04:02:57.000Z,The US like China has about one surveillance camera for every four people says report @Trixxy via @verge |,BERT,12/2019,0
238489818,2019-12-11T23:50:03.000Z,"""Rolling out government use of facial recognition the right way tech policy leaders and civil liberties advocates say will involve a sweeping set of regulations that democratize input on how these technologies are used. """,BERT,12/2019,1
2356982959,2019-12-11T17:29:05.000Z,San Francisco officials revise ban forget government devices have in-built,BERT,12/2019,0
518238327,2019-12-11T17:06:41.000Z,San Francisco officials revise ban forget government devices have in-built,BERT,12/2019,0
720312042,2019-12-11T13:54:00.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,BERT,12/2019,0
409367125,2019-12-11T03:01:00.000Z,"The latest from ""Crime Prevention Matters Daily!""Thanks to @ProfFerguson ",BERT,12/2019,1
165583357,2019-12-11T01:01:09.000Z, system helps trace 3000 missing children in 4 days ,BERT,12/2019,1
28170108,2019-12-12T19:04:44.000Z,Airport and Payment Facial Recognition Systems Fooled by Masks and Photos Raising Security Concerns,BERT,12/2019,0
1784151,2019-12-12T14:15:26.000Z,From clothes with intricate patterns that confuse surveillance cameras to glasses that blocktechnology -surveillanceis helping people avoid detection.Read more:,BERT,12/2019,0
139593662,2019-12-12T01:46:36.000Z,Great vote bytown meeting to ban government use oftechnology! I filed legislation to ban this at a statewide level to protectof all MA residents!,BERT,12/2019,1
3527715379,2019-12-13T23:44:34.000Z,Privacy advocates raise alarms about growing use of facial recognition by U.S. government,BERT,12/2019,0
787150986313801728,2019-12-13T16:42:01.000Z,"Facial Recognition bad? Facial authentication better? Facial authorization best?



",BERT,12/2019,0
787150986313801728,2019-12-13T13:42:07.000Z,"Facial Recognition and Authentication training has never been that easy with Chooch.

IC2 is the free amazing demofor Chooch AI which usesto tag objects in live video and still images. 

",BERT,12/2019,1
351849650,2019-12-14T20:31:30.000Z,What the Ring camera hacks say about the state of security privacy and technology,BERT,12/2019,0
1102490844412567552,2019-12-14T17:25:34.000Z,"@smyltr  and surveillance artificial intelligence technology developed inside China to identify  a Muslimminority.
",BERT,12/2019,1
851410313580761090,2019-12-14T12:35:14.000Z,Some advocacy groups are suggesting that a ban ontechnology should be applied nationwide rather than just law enforcement.,BERT,12/2019,0
1079831643832152064,2019-12-14T08:48:00.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,BERT,12/2019,0
52507060,2019-12-14T04:25:11.000Z,The Department of Homeland Security plans to extend facial recognition checks to all travelers entering and leaving the U.S. – including previously-exempt U.S. citizens.,BERT,12/2019,0
829243222207639552,2019-12-15T18:02:39.000Z,This mask defeated facial recognition systems at border crossings airports and banks.via @futurism @vtanger,BERT,12/2019,0
823620412101816321,2019-12-15T18:01:40.000Z,This mask defeated facial recognition systems at border crossings airports and banks.via @futurism @vtanger @MCG_ImpactInv @ndahlberg @jocelynjsc3@YudaSaydun,BERT,12/2019,0
1517833200,2019-12-15T17:58:55.000Z,This mask defeated facial recognition systems at border crossings airports and banks.via @futurism @vtanger,BERT,12/2019,0
15304001,2019-12-15T17:58:38.000Z,This mask defeated facial recognition systems at border crossings airports and banks.via @futurism @vtanger,BERT,12/2019,0
68939904,2019-12-15T17:30:06.000Z,What do Uganda's police force a Mongolian prison and Zimbabwean airports have in common? All are testing China-produced facial recognition systems.,BERT,12/2019,0
816253996507820033,2019-12-15T16:06:24.000Z,Airport Facial Recognition System Fooled -,BERT,12/2019,0
787150986313801728,2019-12-16T21:42:00.000Z,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",BERT,12/2019,0
17662020,2019-12-16T20:05:55.000Z,Grassroots organizations delivered more than 75000 petitions to members of Congress calling for an outright ban on government use oftechnology.,BERT,12/2019,1
2356982959,2019-12-16T19:02:11.000Z,Another town bans government use ofcites dubious inaccuracy claim ,BERT,12/2019,0
518238327,2019-12-16T18:46:46.000Z,Another town bans government use ofcites dubious inaccuracy claim ,BERT,12/2019,0
992465178250883072,2019-12-16T18:10:11.000Z,Airport Facial Recognition System Fooled! via ccvia @AudreyDesisto @InfosecurityMag @antgrasso @sallyeaves @HaroldSinnott @cybersecboardrm @ChuckDBrooks,BERT,12/2019,0
2155556012,2019-12-16T17:30:43.000Z,California To Ease Mandatory Sentences Ban Facial Recognition On Police Body Cameras -,BERT,12/2019,0
716348353915686912,2019-12-16T17:16:01.000Z,"""The Death of Privacy is An Abusive Government's Wet Dream""",BERT,12/2019,0
714480767120838656,2019-12-16T15:17:48.000Z,"Do you remember the long path that fingerprint recognition did until they will be trustly? This too!
Airport Facial Recognition System Fooled 
_1k @CioAmaro ",BERT,12/2019,0
131074139,2019-12-16T14:33:19.000Z,"The World Relies on China's Surveillance Technology - China supplies AI surveillance to most of the world positioning the country to have control over the growing $60 billion industry.

",BERT,12/2019,1
1096042347714891780,2019-12-16T06:07:09.000Z,"Airport Facial Recognition System Fooled
",BERT,12/2019,0
114067289,2019-12-17T22:52:42.000Z,Disturbing and frightening how easily fooled! Airport and Payment Facial Recognition Systems Fooled by Masks and Photos Raising Security Concerns,BERT,12/2019,0
14979635,2019-12-17T19:08:53.000Z,Exactly the kind of use ofthat was found to be grossly disproportionate and therefore illegal by the French Data Protection Authority a few weeks ago...,BERT,12/2019,0
501423899,2019-12-17T15:17:05.000Z,Use ofe-identification grows asfirms see the tech's benefits for client onboarding security anti- measures. Use could see grtr adoption on back of @FATF digital ID guidance in draft form; ; ; @ComplianceLearn.,BERT,12/2019,0
20526166,2019-12-17T14:36:02.000Z,Reading ‘Facial Recognition and the Fourth Amendment’‘constitutional design problem at the heart of facial recognition surveillance systems’,BERT,12/2019,0
718255610245038080,2019-12-17T12:06:29.000Z,"NEC's Federal Customer Experience Center in Virginia will demonstrate our award-winning highly regarded end-to-endsolutions that promote the public safety &amp; national security.
Read More:
",BERT,12/2019,1
279505527,2019-12-17T08:29:27.000Z,Airport and Payment Facial Recognition Fooled by 3D Masks Couldn't Trick Apple's Face ID,BERT,12/2019,0
44668684,2019-12-17T03:30:04.000Z,Airport and Payment Facial Recognition Fooled by 3D Masks Couldn't Trick Apple's Face ID,BERT,12/2019,0
787150986313801728,2019-12-18T19:41:00.000Z,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",BERT,12/2019,0
2367320131,2019-12-18T17:24:01.000Z,San Diego to suspend facial recognition tech program used by police ICE access blocked@ZDNet,BERT,12/2019,0
89785537,2019-12-18T17:14:50.000Z,.@latimes takes a look at why law makers and even some tech giants are rejectingfor fighting crime in the US.,BERT,12/2019,1
757444920,2019-12-18T16:40:12.000Z,"You can benefit from biometrics through a diverse range of applications extending beyond crime-fighting border and access control to Unified Communications and Internet of Things (IoT) applications. 


",BERT,12/2019,1
57671304,2019-12-18T16:05:38.000Z,Kneron the leading on-device edge AI solution provider fooled facial recognition systems at border crossing checkpoints banks and airports by wearing printed masks of other people's faces.@Kneron_AI,BERT,12/2019,0
172501837,2019-12-18T12:27:06.000Z," 

Creating a public database of police faces so people can identify cops with their mobile phones... ",BERT,12/2019,0
15595321,2019-12-19T22:12:23.000Z,"so when Ring &amp; other technologies are working w/the police to share videos &amp; usingjust know that is reinforcing a system of racial injustice...

",BERT,12/2019,0
15595321,2019-12-19T22:12:18.000Z,"so when Ring &amp; other technologies are working w/the police to share videos &amp; usingjust know that is reinforcing a system of racial injustice...

 ",BERT,12/2019,0
2284979329,2019-12-19T14:47:57.000Z,"A Surveillance Net Blankets China’s Cities Giving Police Vast Powers ( via @nytimes )
",BERT,12/2019,1
3527715379,2019-12-20T22:06:59.000Z,Facial recognition fails on race government study says,BERT,12/2019,0
236710233,2019-12-20T18:36:05.000Z, fails on race government study says ,BERT,12/2019,0
1108209231147094017,2019-12-20T17:16:26.000Z,Schools are using facial recognition to try to stop shootings. Here’s why they should think twice.,BERT,12/2019,0
145732929,2019-12-20T17:02:07.000Z,A mass study of 189 face-recognition algorithms found widespread racial bias,BERT,12/2019,0
95218114,2019-12-20T16:25:00.000Z," fails on race government study says

A US government study suggests facial recognition algorithms are far less accurate at identifying African-American and Asian faces compared to Caucasian faces.

",BERT,12/2019,0
101754689,2019-12-20T15:15:09.000Z, fails on race government study says ,BERT,12/2019,0
3462475636,2019-12-20T14:10:03.000Z,"Facial recognition fails on race government study says 
",BERT,12/2019,0
19489239,2019-12-20T13:51:20.000Z," government study finds racial bias intools

",BERT,12/2019,0
205109688,2019-12-20T12:00:46.000Z,ANet Blankets ’s Cities Giving Police Vast Powers,BERT,12/2019,1
181307716,2019-12-20T06:05:25.000Z,"With the tense environment around privacy surveillance and data protection I decided to write an article on the future of facial recognition! Check it out!

",BERT,12/2019,1
110312945,2019-12-20T05:32:44.000Z," systems show rampant racial bias government study finds

",BERT,12/2019,0
719472337,2019-12-21T20:30:05.000Z," quietly amends its municipal surveillance law to allow for 'sthough the ban on facial recognition still applies.

It's Hard to Banin theEra",BERT,12/2019,1
225965335,2019-12-21T19:55:01.000Z,"A US government study conducted by @NIST confirms mostsystems are racist 

 via @techreview",BERT,12/2019,0
562967099,2019-12-21T19:00:13.000Z,"Even The Government AdmitsIs Racially Biased 



",BERT,12/2019,0
36388601,2019-12-21T15:23:03.000Z," quietly amends its municipal surveillance law to allow for 'sthough the ban on facial recognition still applies.

It's Hard to Banin theEra",BERT,12/2019,1
3018375669,2019-12-21T14:40:02.000Z,"Facial Recognition Technology Is Being Used To Find Missing Children


",BERT,12/2019,0
1148478285694636032,2019-12-21T08:06:47.000Z," fails on race a government study says

",BERT,12/2019,0
16476911,2019-12-21T02:24:50.000Z,"U.S. government study finds racial bias intools

""falsely identified African-American &amp; Asian faces 10 to 100 times more than Caucasian faces"" 

@cybersecboardrm @Paula_Piccard @Fabriziobustama @AshokNellikar @CaseyCRL @Victoryabro ",BERT,12/2019,0
2573068338,2019-12-22T23:00:12.000Z,"A surveillance net blankets China's cities giving police vast powers



",BERT,12/2019,1
3527715379,2019-12-22T05:23:38.000Z,"Schools are using facial recognition to try to stop shootings. Here’s why they should think twice.
 ",BERT,12/2019,0
3527715379,2019-12-22T05:20:21.000Z,"3-year ban on police use of facial recognition technology in California to start in the new year
 ",BERT,12/2019,0
220087854,2019-12-23T22:31:45.000Z, is unreliable: A US government study confirms most face recognition systems are racist - via @techreview ,BERT,12/2019,0
4876948522,2019-12-23T16:00:12.000Z,EXCLUSIVE: This Is How the U.S. Military’s Massive Facial Recognition System Works,BERT,12/2019,1
4876948522,2019-12-23T14:00:37.000Z,Schools are using facial recognition to try to stop shootings. Here’s why they should think twice.,BERT,12/2019,0
3873643179,2019-12-23T13:00:25.000Z,"The state of security in 2020

",BERT,12/2019,1
98443940,2019-12-24T18:50:02.000Z,San Francisco is first US city to ban facial recognition via @BBCWorld,BERT,12/2019,0
265049463,2019-12-24T13:05:00.000Z,3-year ban on police use oftechnology in California to start in the new year ,BERT,12/2019,0
69918899,2019-12-24T05:44:49.000Z,Schools are using facial recognition to try to stop shootings. Here’s why they should think twice.,BERT,12/2019,0
3527715379,2019-12-24T04:02:55.000Z,Is this ethical? Police cars may soon be able to track your face with AI technology.,BERT,12/2019,0
590339623,2019-12-25T18:35:55.000Z,Even The US Government AdmitsIs Racially Biased a new @NIST study confirms. It’s time to ban it -@infosecsw,BERT,12/2019,0
1209501800388333568,2019-12-26T11:07:37.000Z,"ZKTeco Biometrics security offers bleeding edge identity management solutions to tacklechallenges in .
... technology
High Speedtechnology
Anti Spoofing technology
 Fingerprint recognition ",BERT,12/2019,1
310805588,2019-12-27T20:57:09.000Z,US government study ignites racial bias debate in facial recognition tools @EandTmagazine,BERT,12/2019,0
215369273,2019-12-28T18:28:35.000Z,San Francisco’s precedent-setting ban on government use ofis the @ABAJournal’s top legal tech story of 2019. In a hub of tech innovation everyone succeeds when the public is shielded from the worst abuses of dangerous technologies. ,BERT,12/2019,1
2752157661,2019-12-28T18:28:02.000Z,Facial Recognition/facial ID is a useful technology if been used properly and for the right reasons. Not abusing it I mean use it for mass surveillance. In my opinion.... ,BERT,12/2019,1
777462371149156353,2019-12-29T21:59:55.000Z,"Fighting crime withneeds more transparency former MI5 chief says
@PawlowskiMario ",BERT,12/2019,0
1073002490923270147,2019-12-29T18:49:36.000Z,Brushed up on my anti facial recognition techniques at @cooperhewitt,BERT,12/2019,0
134850542,2019-12-29T15:41:31.000Z," . It's gaining. Police departments nationwide.
To ""fight crime.""
We comfy with that?",BERT,12/2019,1
2356982959,2019-12-30T21:17:05.000Z, use planned by police and border security asreport sparks concern ,BERT,12/2019,0
518238327,2019-12-30T21:08:10.000Z, use planned by police and border security asreport sparks concern ,BERT,12/2019,0
851410313580761090,2019-12-30T17:55:49.000Z,With the lack of laws governing government use oftechnology citizens are being surveilled “just in case” they commit a crime.,BERT,12/2019,0
860854184,2019-12-30T14:50:49.000Z,Racial bias insoftware: What travelers should know as Transportation Security Administration and U.S. Customs and Border Protection expand programs ,BERT,12/2019,0
957465223,2019-12-30T11:37:04.000Z,"IFF @internetfreedom Sends Legal Notice To Govt For Surveillance Using 

",BERT,12/2019,0
969173723457695744,2019-12-30T11:17:19.000Z,What will shape privacy in 2020? @carlykind_says: ‘EU authorities have promisedregulation will be forthcoming in 2020. It’s critical that it looks beyond facial recognition to the entire gambit of AI-enabled biometric technologies...’ ,BERT,12/2019,0
2866064621,,"Government blamed for 'sharp rise in shoplifting' by retailersvia @MailOnline
",SAME,01/2018,0
1970402894,,@NSAGov @FBI Commercial businesses surveillance &amp; . No clone has an after effect of that. I Am Not A Clone ,SAME,01/2018,0
871675827343282177,,"1/ “Top brands like Disney and government services have introduced the technology [] to gauge customer mood.""",SAME,01/2018,1
834844187325513734,,"1/ “Top brands like Disney and government services have introduced the technology [] to gauge customer mood.""",SAME,01/2018,1
32457148,,"1/ “Top brands like Disney and government services have introduced the technology [] to gauge customer mood.""",SAME,01/2018,1
156396195,,"In China the police and security state have been the most enthusiastic about embracingtechnology. It's giving the government ""a sense that it can finally achieve the level of control over people's lives that it aspires to."" ",SAME,01/2018,1
22005371,,Fascinating story. A police state and abuse to be avoided.bets onin big drive for total surveillance.,SAME,01/2018,0
256965214,,Interesting to peruse Surveillance Camera Report by @surcamcom,SAME,01/2018,1
20821758,,"‘Adversarial glasses’ can fool even state-of-the-art facial-recognition tech



",SAME,01/2018,0
1132795518,,Experts sound alarm as biometric data from drivers' licences added to Australian government database@abcnews ,SAME,01/2018,0
721590650563461120,,"Biometric Border Security Comes to the City in Phuket Project

 ",SAME,01/2018,1
920122256365199360,,NEC biometric security trials with Singapore government completed successfully.. test early detection of suspicious behavior identify Persons of Interest (POI) in both indoor and outdoorenvironments...@NEC ,SAME,01/2018,1
3689830636,,"Congrats to D-ID ""Thefor your ""
de-identification has 2 aims
Protect data that already being used for authentication
Never let that data get “read” in the first place
@Pitango @FoundationCap @FenoxVC
",SAME,01/2018,1
563827127,,"UK Judge rules Home Office's Facial Image database is illegal.
HO ignores judges order for 6 years while pushing local police to use it
&amp; suffers no consequences


",SAME,01/2018,0
4166755647,,"""De-identification has two aims: one is to protect data that already being used for authentication; and the other is to never let that data get “read” in the first place.""",SAME,01/2018,1
15707661,, is fighting crime usingsurveillance=&gt;,SAME,01/2018,0
297397741,,"A new bill would ban the US government from using Huawei and ZTE phones

",SAME,01/2018,0
902400205797990400,,Captis Intelligence is leading the way with its new I-4 Crime Solving Platform,SAME,01/2018,1
857517844917088257,,"Tokyo Olympics Will Use Face Recognition to Enhance Security

by",SAME,01/2018,1
537454220,,This is already happening!andis advancing Communist Party control in China! ,SAME,02/2018,1
2423700076,,‘Minority Report’ : Railwayuseglasses to fight crime.,SAME,02/2018,0
10335072,,Chinese police don high-tech glasses to nab suspects &amp;org,SAME,02/2018,0
128494703,,Chinese police are wearing facial-recognition SUNGLASSES to spot suspects,SAME,02/2018,0
102966683,,Chinese police are wearing facial-recognition SUNGLASSES to spot suspects,SAME,02/2018,0
151381533,,Chinese police are wearing facial-recognition SUNGLASSES to spot suspects,SAME,02/2018,0
731915574880677888,,Facial recognition glasses are helping railway police in China get one step closer to fully securing public transportation from fugitives and fake IDs,SAME,02/2018,1
948394560,,Police in China are usingsmart glasses to crack down on crime,SAME,02/2018,0
413585596,,"""Chinese railway station police are now wearing face recognition glasses to catch criminals"". 
",SAME,02/2018,0
79177260,,Chinese police spot suspects withsunglasses --,SAME,02/2018,0
297653310,,Chinese police spot suspects withsunglasses --,SAME,02/2018,0
274391930,,Police personnel at ain 's Henan province have been equipped withhi-tech glasses that can spot suspects in a crowd. ,SAME,02/2018,0
884374051,,Chinese police use sunglasses with facial recognition to identify suspect criminals@BBCTech,SAME,02/2018,0
129457357,,You can run but you can’t hide. Chinese police unveil camera sunglasses.,SAME,02/2018,0
