author_id,created_at,text
20163762,2018-10-15T11:22:00.000Z,"👉What 's RussianLeak Shows About Government Surveillance Andvia @Forbes 



"
31386921,2018-10-15T10:29:36.000Z,"No more passwords! See how FaceTec's ZoOm with true liveness detection works.For more info contact us at: 

"
815266430,2018-10-15T10:25:59.000Z,"Here Are the 7 Top Tech Trends to Watch in 2018 According to @CES 
1.
2. 
3. 
4. Voice: The Fourth Sales Channel
5.on the Go
6. 
7."
31386921,2018-10-15T10:09:08.000Z," takes place in London this week.If you are going let's meet up.

@BiometricsInsti"
2356982959,2018-10-15T10:02:29.000Z,Ensuring fair gambling the latest application forat sporting events 
518238327,2018-10-15T10:00:27.000Z,Ensuring fair gambling the latest application forat sporting events 
990899576734453760,2018-10-15T09:45:57.000Z,"Happy Monday!
"
3116811179,2018-10-15T09:39:28.000Z,".@CodeInnovation:
“Our design processes are flawed”
- Law of amplification: tech making things worse for the vulnerable
-&amp;(eg in )
- Good processes based on core principles &amp; e.g.’s of orgs doing 
 @SUSouthAfrica "
818312780293881856,2018-10-15T09:33:05.000Z,"Do more with data
Click here for full story: 

"
64752558,2018-10-15T07:54:31.000Z,@sureshpprabhu sir hope the LTA rules will also change with paperless boarding. Income tax department wants confirmation of travel with boarding card. @arunjaitley
245813158,2018-10-15T07:50:04.000Z,Human trafficking is now being tackled withfacial recognition technology
304572237,2018-10-15T07:42:57.000Z,Greater Manchester Police monitored every visitor tofor SIX MONTHS using controversial technology until they were told to stop| @SteveRobson04 | @surcamcom post|
273578096,2018-10-15T07:24:01.000Z,Game usesto check players' age
62952341,2018-10-15T07:04:35.000Z,"Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… "
747040693,2018-10-15T07:02:53.000Z, revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt; Tractica via MikeQuindazzi &gt;&gt;&gt;&gt;
747040693,2018-10-15T07:02:44.000Z,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; tractica via MikeQuindazzi &gt;&gt;&gt;&gt; … 
493000535,2018-10-15T06:42:36.000Z,"What did you feel if the government rated you according to social behavior? China which has the most use of deep learning is now taking such action with face recognition body scanning and tracking.

"
724611831785000960,2018-10-15T06:30:35.000Z, usesto check ages.
913866413286281217,2018-10-15T06:14:16.000Z,"Abundance Insider--Oct 12 Edition:
- Humanoid
- Safeapp
- Fiber-winding 
- Zinc-air 
-in the game Honour of Kings
- Paint that cuts air-conditioning costs
 via @PeterDiamandis"
1573612315,2018-10-15T06:01:49.000Z,MikeQuindazzi:revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt; Tractica via MikeQuindazzi &gt;&gt;&gt;&gt;freshsalis
17393008,2018-10-15T06:01:16.000Z,via @MikeQuindazzi:revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt; @Tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;
2344530218,2018-10-15T06:01:03.000Z, revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt; @Tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;
884022229,2018-10-15T05:43:15.000Z,Your brain waves can help you reconstruct mental images &gt;&gt; @Vilynx @UTSC @DigitalTrends via @MikeQuindazzi &gt;&gt;&gt;&gt;
1531785438,2018-10-15T05:00:00.000Z,Allowsandto participate virtually juries and other parties connect by screens.
895512076197679104,2018-10-15T04:15:10.000Z,Thought it was in Vegas already...
14883821,2018-10-15T03:30:06.000Z," executive urgesto focus on ethical uses of 



"
1008259824247713792,2018-10-15T03:11:45.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-15T03:11:12.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-15T03:10:46.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-15T03:10:32.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-15T03:09:35.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-15T03:09:07.000Z,"Your most trusted partner for camera module solutions

@AstridLaufan "
1008259824247713792,2018-10-15T03:08:46.000Z,"Your most trusted partner for camera module solutions

"
1104542611,2018-10-15T01:26:04.000Z,I'm not sure I love this....what do you think?
2356982959,2018-10-15T01:12:08.000Z,Why police use oftechnology raisesfearsvia FT
1652772156,2018-10-16T23:29:04.000Z,The amazing @Sifill_LDF attalking aboutas the “privatization” of the public forum as we “assume that when we step out into the public we will be recorded” - a great point for folks interested in the intersection ofand ...
994870729308073985,2018-10-16T23:23:03.000Z,Never thought this would be one of its uses 🤔 Farmers are using facial recognition to keep farmed fish healthy
344430745,2018-10-16T22:01:26.000Z,Fujitsu has now successfully cut processing size to one-tenth of that offered by convential technology by combiningauthentication withfor . Read more: 
344431826,2018-10-16T22:01:26.000Z,Fujitsu has now successfully cut processing size to one-tenth of that offered by convential technology by combiningauthentication withfor . Read more: 
968828246128283648,2018-10-16T21:24:29.000Z,Sen. Harris tells federal agencies to get serious about facial recognition risks
3341313183,2018-10-16T21:02:21.000Z,"""Where are the Police"" the residents ask? 
 Perhaps they have no money for officers having spent it on asystem at theTrafford Centre?"
17662020,2018-10-16T20:49:24.000Z,"TSA indicates air travel is intended as the frontline for ubiquitous . ""We’ve already begun to receive reports suggesting TSA may already be using automated— without explicit notice or any obvious way to opt out in TSA Pre"""
2382629402,2018-10-16T20:47:02.000Z,Beyond proud of our team @LoveKairos on this launch!! Even in the midst of turmoil they have delivered!!
184056927,2018-10-16T20:35:14.000Z,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;mt: @Mik 
1044633302039232514,2018-10-16T20:14:02.000Z,Less than 1/3 of Americans in this Brookings survey believe that facial recognition does not invade their privacy. So what is the underlying issue here? General techno-phobia or something more sinister? What are your thoughts?
2394498976,2018-10-16T20:04:43.000Z,Powerful op-ed by an Amazon employee abt Rekognition: “If we want to lead we need to make a choice between people and profits. We can sell dangerous surveillance systems to police or we can stand up for what’s right. We can’t do both.”
757444920,2018-10-16T19:41:52.000Z,"NEC'sTechnology Ranks First in NIST Testing
Contact interest@frtinc.com for more information on 
"
26802648,2018-10-16T19:05:23.000Z,Newwill use facial recognition to build individual medical records for millions of@BW@Cargill
1011604134846500868,2018-10-16T18:35:57.000Z,"Hey @tsa and @DHSgov which law authorizes you to collect American travelers'data? 

 "
33584230,2018-10-16T18:27:45.000Z,I wrote a research paper onwhich includedback in the early 2000s.Here we are 15 years later and some of that is finally coming to fruition.
2813213168,2018-10-16T18:27:33.000Z,Gretchen Greene founder and CEO of Greene Strategy is demonstrating the technical feasibility ofadversarial attacks.
61550577,2018-10-16T18:23:47.000Z,.@ACDSee Moves towards Complete A.I.withand| Business Wire 
1974182246,2018-10-16T18:19:01.000Z,"@VICE Like FRIGHTENING—TINYIndependent AI:can kill or destroyvery specific (personnel) targets with explosive shape-charges !!

— Uses 
— Avoids countermeasures
— Must not fall into the wrong hands !!

"
83588783,2018-10-16T18:01:23.000Z,Indian airports will soon useto clear up the congestion responsible for airline delays. Read more in this article from @neelammathews here: 
1974182246,2018-10-16T17:48:52.000Z,"FRIGHTENING—TINYIndependent AIcan kill or destroyvery specific (personnel) targets with explosive shape-charges !!

— Uses 
— Avoids countermeasures
— Must not fall into the wrong hands !!


@DWDD"
301794522,2018-10-16T17:47:02.000Z,"The TSA just released its Biometrics Roadmap to tout usingthroughout travelers airport experience. This is a terrible idea. Roadmap: 
"
91109381,2018-10-16T17:35:45.000Z,We're on the road with FM Valenti in Fairport NY meeting solution integrators and clients interested in Aureus 3D-AI. Aureus 3D-AI delivers unparalleled speed pinpoint accuracy and full scalability facial recognition software.
382680504,2018-10-16T17:03:29.000Z,Why do experts believe thatis the key to transform theindustry? Find out:
968981132816478208,2018-10-16T17:00:12.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|
4474514914,2018-10-16T16:00:47.000Z,Shanghai airport first to launch automated clearance system using facial recognition technology
77312459,2018-10-16T16:00:21.000Z,. @appliedrecog'sstands to reach a range of new clients thanks to newly-announced integration into @VMware’s Technology Alliance Partner Program.
1018723811993112577,2018-10-16T15:51:11.000Z,With new legislation such as the one being introduce to the NYC council this week we can continue to benefit fromtechnologies while still maintaining the line of privacy that we all seek.
100309266,2018-10-16T15:30:31.000Z,We are at @EyeforTravel this week in Vegas. Stop by Boothto see our newdemo. Schedule a meeting here:
899783023813578753,2018-10-16T15:03:44.000Z,"FaceTec's ZoOm is the most advanced 3D face bio solution on the market today. Find our more: 

"
1011980601182773248,2018-10-16T15:01:52.000Z," Market worth $7.76
Billion by 2022 - Report by MarketsandMarkets™ For More Info - "
899783023813578753,2018-10-16T14:59:39.000Z,"Make a date to meet FaceTec @Money2020 next week. See how our ZoOm 3D Faceand our true liveness detection will blow away the competition.

"
967541386517020674,2018-10-16T14:58:12.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @walmarthelp @BedBathBeyond @Gap @OldNavy @Apple @McDonalds @laMadeleine @panerabread @HiltonHotels @Staples @officedepot @MichaelsStores @riteaid @DollarTree @PetSmart @Walgreens @Sears @BurgerKing @marshalls Just to clarify about my previous tweet. I'm ONLY askingto delete my negative info f/anyetc. related tosecurity since both companies stated in writing they had no issue w/me as customer.
1536562052,2018-10-16T14:52:10.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… "
2356982959,2018-10-16T14:50:28.000Z,VisionLabs tech helps cars identify owner from a distance
518238327,2018-10-16T14:41:21.000Z,VisionLabs tech helps cars identify owner from a distance
14440053,2018-10-16T14:02:09.000Z,Company suspends use of mall directory cameras running facial recognition software | Cadillac Fairview had been testing the technology since June but didn’t tell mall patrons
2150377880,2018-10-16T14:00:12.000Z,"No one should be surprised by this new""revolution"". Of course we need apps to be able to recognize pets. 😂 "
1884513522,2018-10-16T13:54:09.000Z," outlines plans to expanduse on domestic flights
"
100560178,2018-10-16T13:47:22.000Z," outlines plans to expanduse on domestic flights
"
781436153228566528,2018-10-16T13:31:41.000Z,"The @TSA Plans To Start TestingAt Security Checkpoints: @Forbes.
"
563027028,2018-10-16T12:23:56.000Z, @chaosupdates fundamentally criticizesexperiment byin/ not accurate enough not respectful of&amp;More: 
22549117,2018-10-16T12:10:17.000Z,"Good morning:Releasing FaceFinder.A set oftools to identify faces in a video stream.



"
988801387,2018-10-16T12:09:43.000Z, is being rolled out as everyday tech. My iPhone is unlocked by Face ID prior to that my fingerprint unlocked it. Mysegment today looks at how TSA rolled out its' facial recognition roadmap + how it is using that tech to be more secure + faster.
815323056625291264,2018-10-16T11:35:19.000Z,"Facial Recognition are going to be used to track the fish 🐟 in ocean 🌊 


 "
3615838583,2018-10-16T11:35:01.000Z,Day 1 has begun at $vuzi
41272609,2018-10-16T11:26:17.000Z,Day 1 has begun at
31280110,2018-10-16T11:10:04.000Z,"This is Yape self-driving deliverythat usesto unlock via @futurism |

"
205109688,2018-10-16T11:01:19.000Z, Says .n Firms 'Scraped'Some for
3317217437,2018-10-16T10:56:03.000Z,Great to have worked together with you on this project @OmegaSecurity1
1341462944,2018-10-16T10:39:27.000Z,continuous growth and we are still only at the beginning
3122211,2018-10-16T10:13:11.000Z,Amazon Is Now A ‘Cheap Mass Surveillance’ Dealer — It’s Selling Facial Recognition To U.S. Cops
1011980601182773248,2018-10-16T10:06:59.000Z, Market worth $7.76 Billion by 2022 - Report by MarketsandMarkets™ For More Info - 
205109688,2018-10-16T10:00:55.000Z,Here Is a List of Every Animal Humans Currently Monitor Using
990899576734453760,2018-10-16T09:58:14.000Z,"""It is better to fail in originality than to succeed in imitation.""- Herman Melville
happy Tuesday! 
"
12754162,2018-10-16T09:11:18.000Z,Here Is a List of Every Animal Humans Currently Monitor UsingTechnology
31386921,2018-10-16T08:32:26.000Z,"Meet FaceTec @Money2020 in Las Vegas next week. See how ZoOm 3D Facewith true liveness detection works.

"
1003107295427899400,2018-10-16T08:11:02.000Z,China'stechnology has become part of life of millions. From retail to banking and insurance validation and clearance using facial recognition has improved because of the large population and centralized databases.via @scmp
747040693,2018-10-16T07:15:35.000Z,RT MikeQuindazzi: By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; tractica via MikeQuindazzi &gt;&gt;… 
62952341,2018-10-16T07:03:39.000Z,"Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… "
230403822,2018-10-16T07:01:01.000Z,"RT:Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… "
2253116190,2018-10-16T07:00:00.000Z,"Baffled by howworks? Here’s an infographic that helps. We will also be revealing common misconceptions of FR every Friday. Watch this space for more! 

"
376230264,2018-10-16T06:19:10.000Z," revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt;via @MikeQuindazzi cc @tractica 

"
1536562052,2018-10-16T06:12:17.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |

… "
884022229,2018-10-16T06:00:58.000Z,By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;
4374719908,2018-10-16T05:02:20.000Z,"By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; 

@tractica MT @MikeQuindazzi &gt;&gt; 

&gt;&gt;"
607826100,2018-10-16T04:20:05.000Z,We are getting so excited! Less than two weeks to go. Come and seeat booth No101. See you there.
1034620378860023808,2018-10-16T03:33:44.000Z,"BUY !! Tretinoin cream 

visit our website : 

---------------
Aaron Rodgers Packers 49ers Grandal Niners Paul Allen Beathard Hader
"
3087410575,2018-10-16T03:26:59.000Z,Newintegration for ...@synecticsglobal
856695702071558146,2018-10-16T03:00:38.000Z,"And soon passports are going to be obsolete?
"
72665057,2018-10-17T23:32:14.000Z,This is a very good thing I hope it has an impact. @amazon has been very derelict in their rush to selltech to LE agencies who are ill-prepared to use it in an ethical &amp; possibly legal manner. False positive IDs are devastating when no correction exists. 
960993497913241600,2018-10-17T23:05:53.000Z," Scanning inHas Arrived Fueling Privacy Concerns 


"
827835024,2018-10-17T21:52:18.000Z,"""I’m anEmployee. My Company shouldn’t sellTech to "" you read in this @Medium article. @JeffBezos you may want to take into acount this petition don't you think? "
245603051,2018-10-17T21:47:49.000Z,7-25 wearing glasses 🤓 1% 🧢 close enough.@adobecreativecloud
724611831785000960,2018-10-17T21:47:05.000Z,Self-checkout tills at British supermarkets are getting an upgrade.
174451720,2018-10-17T21:26:07.000Z,‘450 Amazon employees tell Bezos to kick Palantir off AWS’via @thesociable @TimHinchliffe @Medium
382680504,2018-10-17T21:00:17.000Z,".@Forbes: MakingSmarter with .
"
515598001,2018-10-17T20:54:07.000Z,If theis not corruptedis destined to become safe cities..
741754255,2018-10-17T20:45:17.000Z,"Ourdevices usetechnology to confirm identity during each breath test. This Government-Grade Facial Recognition Softwareadapts to subtle appearance changes and reduces the manual process of test photo review. 

Learn more:"
1051222879348641792,2018-10-17T20:41:49.000Z,"""When social network giantspurchased Tel Aviv-based photo tagging technology start-upin a $70m.-$80m. deal in 2012 the Israeli company’s co-founders...""@ACLU @pursuanceprog"
326370215,2018-10-17T20:30:00.000Z,The airportexperience is about to seetechnology taking on a bigger role as TSA lays out plans to use it for domestic flightsvia @Verge
33501577,2018-10-17T20:15:13.000Z,Shanghaithe First to Fully Automate Check-in with
754363350,2018-10-17T19:51:03.000Z,Anonymous employee calls onWeb Services to stop sellingtechnology to police departments. From @geekwire:The increase ofandin companies. 
72665057,2018-10-17T19:09:17.000Z,It may be too late for average consumers already to understand the implications/risks they face fromtechnology. In retail settings on the street &amp; especially with law enforcement.
3185855460,2018-10-17T18:48:19.000Z,RealNetworks a leader in digital media software known for introducing streaming technology about two decades ago is in the news for offering freetechnology to the… 
827552085470240769,2018-10-17T18:35:40.000Z,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next! 
17392332,2018-10-17T18:32:08.000Z,You Can Now Check Into Shanghai's Airport Automatically WithTechnology.@AITwentyThirty @face_crunch @Zenusinc @DevPhotobooth @DrAliceTowler @ABT_Group_
4337144594,2018-10-17T18:25:55.000Z,"Here is a list of all the (known) animals currently being surveilled withsoftware and why we are watching them:

 "
388376060,2018-10-17T18:05:19.000Z,What are your thoughts on the latest technology that uses your face as an ID? One airline recently announced plans to test this software at a U.S. airport.
83588783,2018-10-17T18:01:41.000Z,An animal shelter in Texas is helping families reunite with their lost pets by usingtechnology. Read more from @KXXVNewsNow here: 
91109381,2018-10-17T17:52:07.000Z,CyberExtruder COO Jack Ives demonstrating Aureus 3D-AI Facial Recognition Software at the F.M. Valenti Fall 2018 Upstate New York Roadshow at the Turning Stone Resort Casino in Verona NY.
145045845,2018-10-17T17:34:34.000Z,@NeurozoInnovat1 @kashthefuturist @DrJDrooghaag @jdelacruz_IoT Passwords may not be more secure or as effective as some forms ofbut they are a lot easier and less costly to implement.is not completely accurate &amp; is highly vulnerable to attack which as yet has not been able to be mitigated by manufacturers.
774277666266607617,2018-10-17T17:21:24.000Z,So all youandwhat's you view ofwhen travelling?Great idea to keep the queues moving or big brother has arrived.... ?! 
3060539594,2018-10-17T17:00:03.000Z,"Beijing is using facial &amp; speech recognition to operate an “internet court” which allows plaintiffs &amp; defendants to participate through computers or mobile devices.

"
57194677,2018-10-17T16:33:20.000Z,Braving the Future releases Oct 30
770937720696868864,2018-10-17T16:29:41.000Z,? Here are Gartner_inc's top strategic predictions for 2019 and beyond.Gartner_SYM 
803698899085127680,2018-10-17T16:25:14.000Z,"Howis already shaping our everyday lives 

 
"
12615582,2018-10-17T16:25:09.000Z,? Here are @Gartner_inc's top strategic predictions for 2019 and beyond.@Gartner_SYM 
983669933111312384,2018-10-17T16:15:06.000Z,"Isobsolete? Or worse... Are people tricked into thinking that password is more effective than other security measures (e.g. ) and thus make theirmore susceptible to 's attack?
@kashthefuturist @NexWebSites @DrJDrooghaag @jdelacruz_IoT "
3018841323,2018-10-17T16:11:01.000Z,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
"
831619001625276417,2018-10-17T16:09:12.000Z,"Existing facial recognition software is often trained on non-diverse datasets. As these examples of software are implemented into daily life in the United States this racial bias is negatively impacting people of color.
"
77312459,2018-10-17T16:00:31.000Z, fromOmniVision Technologies can detect light in conditions too dark for the human eye.
1008259824247713792,2018-10-17T15:21:51.000Z,"Your most trusted partner for camera module solutions
"
921609360,2018-10-17T15:20:07.000Z,:outlines plans to expanduse on domestic flightsvia @CNET
1008259824247713792,2018-10-17T15:20:00.000Z,"Your most trusted partner for camera module solutions
"
1008259824247713792,2018-10-17T15:19:39.000Z,"Your most trusted partner for camera module solutions
"
1008259824247713792,2018-10-17T15:19:23.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-17T15:19:01.000Z,"Your most trusted partner for camera module solutions

"
4771199058,2018-10-17T15:11:55.000Z,"@mashable As described in movie “Déjà vu” probably it’s possible to make imagines of the past from digital data taken by survey cameras on the land or satellite images from the space. 

"
77312459,2018-10-17T15:01:56.000Z,. @TSA officially teams up with US Customs and Border Protection @CBPto expand use oftraveler screening technology.
2946171664,2018-10-17T14:48:57.000Z," lays out plans to usefor domestic flights



"
913128578081947649,2018-10-17T14:37:07.000Z,"""The TSA knows our phones have made us more comfortable with biometric tech."""
790896666828234752,2018-10-17T14:32:00.000Z,"For those concerned about any privacy no data is shared and once the approval has gone through the image is permanently deleted.

Via @HuffPost

"
913128578081947649,2018-10-17T14:11:17.000Z,"""With the development of biometric technology TSA could add facial recognition technology or fingerprints to the airport security lanes."""
276913794,2018-10-17T14:11:05.000Z,Anonymous employee calls onWeb Services to stop selling face-recognition technology to police departments@AnsonMcCade
533403493,2018-10-17T14:00:15.000Z,What does 's recentleak prove about governmentand ? What could this mean forand ?
256965214,2018-10-17T13:55:56.000Z," 
Yesterday'snow . Today's numberyesterday's . Tomorrow's ???

Highly accurate algorithms are a commodity thanks to .

The moral? Focus on theand . 

Avoid . 

"
284445764,2018-10-17T13:14:54.000Z,A combination of AR &amp; Facial Recognition delivers a fiery end to Asda's campaign @Doritos
467571075,2018-10-17T13:02:00.000Z,Find your perfect Axis solution:- whatever your need we have you covered&gt;
27326436,2018-10-17T13:01:56.000Z,Canhelp protect borders? soumikroy
463659150,2018-10-17T13:00:00.000Z,Canhelp protect borders? @soumikroy
21255790,2018-10-17T12:46:19.000Z,"Gordon Wilson from WorldReach Software @worldreach_WRS speaking at @BiometricsInstion ""Trusted Remote ID Verification"" as delivered to UK Home Office 

"
3172531025,2018-10-17T11:09:14.000Z,Supermarkets around the UK are to start usingas a means of verifying someone’s age at self-service checkouts - Via @HuffPostUK 👇 
2814435995,2018-10-17T10:58:04.000Z,"Momentum continues to build in USas @TSA TSA releases roadmap for expandingtechnology to improve the passenger experience. Coordinating with @CBP and developing infrastructure with airports
"
1920091782,2018-10-17T10:28:17.000Z,UK supermarkets set to trialsystem for age restricted items
1026646919035011072,2018-10-17T10:28:15.000Z,"What Is Deep Learning AI ? 
Examples to sort out the confusion and clarify the actual use of deep learning. 

@BernardMarr "
3032925880,2018-10-17T09:55:52.000Z,"The Future Of Biometric Facial Recognition

"
92024210,2018-10-17T09:28:00.000Z,The future of the Swiss Entertainment &amp; Media market? Switzerland is getting smart with&amp; much more. Find out how technological advances are shaping us going forward &amp; what trends are coming up next:
823868404142604290,2018-10-17T09:27:08.000Z,"Check-in WithNow Possible in .



"
4244108561,2018-10-17T09:18:13.000Z,Attentees andPlanning Committee team members will do anything to preventat the !@IDUGDb2 
990899576734453760,2018-10-17T09:16:38.000Z,"Hey! Today is Wednesday 
Read more on how Artificial Intelligence can help in the financial space 
"
2431572679,2018-10-17T09:00:33.000Z,"The Indian government plans to decongest its airports by introducing facial recognition technology by next year.

"
1047515824163049472,2018-10-17T08:54:46.000Z,The team are at @TheShowmansShow today and our stand is looking great so why not come and chat to Mike and Jake aboutand .Stop guessing and start validating
76615723,2018-10-17T08:10:05.000Z,Come and visit us atthis week and find out how we’re enablingto improvewiththrough WWS Customer Management. We’ll be at stand 11! 
319613578,2018-10-17T07:30:23.000Z,Dr. Sandrew is developing an app calledwhich will useandtechnology to identify people and transform the lives ofprosopagnosics.via @techradar
45852946,2018-10-17T07:24:21.000Z,Wonder how effective this is since humans still ask me for my age at the till! Great use ofsoftware to reduce self check out intervention 
1008259824247713792,2018-10-17T07:21:17.000Z,"Your most trusted partner for camera module solutions



 "
1008259824247713792,2018-10-17T07:14:06.000Z,"Your most trusted partner for camera module solutions



 "
27326436,2018-10-17T07:11:21.000Z,Should airports trust ? soumikroy
463659150,2018-10-17T07:07:53.000Z,Should airports trust ? @soumikroy
228023638,2018-10-17T06:44:12.000Z,The Limits of
60646263,2018-10-17T06:43:05.000Z,@ Shanghai airport to go thru
228023638,2018-10-17T05:59:10.000Z,"’sclaims new tricks for finding and reading faces are more accurate than humans and the fastest way to verify who someone is.

Will newreplace humans??? "
228023638,2018-10-17T05:57:44.000Z,darlingwantsstandards - 
1132795518,2018-10-17T05:55:01.000Z,Facial recognition tech allows passengers to clear airport security in Shanghaivia @ZDNet
22057463,2018-10-17T05:48:12.000Z,"Twitterverse need your help.These people robbed my friends house. 

Can you find them?They drove a white brand new Mercedes w black AutoNation paper plates
 


@TustinPolice "
20283282,2018-10-17T03:50:14.000Z, is a multi-billion dollar business in China.From surveillance to retail learn howand facial recognitionon both side of the Pacific is changing the world &amp; shaping the future @
2210844882,2018-10-17T03:19:34.000Z,Get ready for a lot more facial recognition at the airportvia @PopSci
866710545411350528,2018-10-17T03:19:24.000Z, Says Russian Firms ‘Scraped’ Data Some for
21779465,2018-10-17T03:13:32.000Z,A pretty busy day at
92604357,2018-10-17T02:50:10.000Z,Theis helping to hand deliverto the masses@Qualcomm via @MikeQuindazzi&gt;&gt;by @MikeQuindazzi 
2561884374,2018-10-17T02:43:05.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;by @MikeQuind 
3242523302,2018-10-17T02:42:07.000Z,AWESOME! FACIAL RECOGNITION IS THE FUTURE! YES! 😅@Apple 
2253116190,2018-10-17T01:33:33.000Z,"We are at Facial Recognition Conference Fort Canning. Drop by and say hi if you’re here! 

"
960993497913241600,2018-10-18T22:36:13.000Z,"“Covert”Street Lights Coming to a Neighborhood Near You 


"
820845151,2018-10-18T22:29:35.000Z,"""Covert""street lights coming to a neighborhood near you. "
382680504,2018-10-18T21:00:35.000Z,Want to understand howandare transforming the physicallandscape? Here’s a good read for everyone:@Forbes 
3527715379,2018-10-18T20:45:16.000Z,"The problem with using 'super recognisers' to spot criminals in a crowd
"
3527715379,2018-10-18T20:35:10.000Z,"Facial recognition tech to verify age for alcohol sales in UK supermarkets: report
"
741323209,2018-10-18T19:54:03.000Z,"rt: @mikequindazzi

 revenues projected to grow from $3.2 to $89.8 billion by 2025 &gt;&gt; @Tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;"
279572663,2018-10-18T18:58:50.000Z,My new computer is epic... it knows my face and greet me when I look at it!@Microsoft
187976862,2018-10-18T18:58:31.000Z,facial recognition tech at Heathrow. could speed things up !
83588783,2018-10-18T18:30:39.000Z,With the travel industry diving further into the use ofit is no surprise that this technology is now being used inside casinos on the Las Vegas Strip. @Toddprincetv via @reviewjournal shares more here: 
2356982959,2018-10-18T18:30:31.000Z,.getyoti to providefor age verification insupermarkets 
518238327,2018-10-18T18:28:21.000Z,.@getyoti to providefor age verification insupermarkets 
3189256914,2018-10-18T18:15:09.000Z,ep. 282 w/ Shannon Bell of @Amdocs We talk about howis still in its infancy how industries are adopting the technatural&amp;…
301794522,2018-10-18T17:54:44.000Z,And I'm going to keep on saying it.
770937720696868864,2018-10-18T17:34:44.000Z,More applications utilizingare inevitable in the public and private sectors and those will generate plenty of new rules and regulations.
1029329505066868738,2018-10-18T17:34:06.000Z,"mt: @mikequindazzi

By 2025 themarket is estimated to reach $26.2 billion! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;"
12615582,2018-10-18T17:30:08.000Z,More applications utilizingare inevitable in the public and private sectors and those will generate plenty of new rules and regulations.
2573502794,2018-10-18T17:22:10.000Z,Shanghai Airport Unveils New Facial Recognition Technology For Check-Ins
868031833,2018-10-18T17:22:03.000Z,A uniqueby facial recognition &amp; colour recognition delivery systems | via @InParkMagazine
2356982959,2018-10-18T17:00:40.000Z, deployed for curb to gate automation atairport planned for
382680504,2018-10-18T17:00:30.000Z,?can be applied to real-time applications such asto drive actionable insights. 
1735172144,2018-10-18T17:00:28.000Z,The newPro'sreally help it to stand out from the pack with @Huawei combining -basedsecurity with a 3Dsystem.@Goodix
77312459,2018-10-18T17:00:28.000Z,The newwas officially unveiled in London this week withandsecurity setting it apart from the pack.@Huawei@MobileIDWorld 
968981132816478208,2018-10-18T17:00:08.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|
3666587422,2018-10-18T16:56:08.000Z,"Heathrow'scould makemore bearable 

"
518238327,2018-10-18T16:55:47.000Z, deployed for curb to gate automation atairport planned for
15664534,2018-10-18T16:47:34.000Z,Last year’sBasinet Advocates@UN 
83562234,2018-10-18T16:45:02.000Z,"This is really interesting to see how @HeathrowAirport are adopting new- Is this a privacy concern?

You can view the article about this here:"
