author_id,text,model,YM,gov_sentiment
6312372,Major breach found in biometrics system used by banks UK police and defence firms,ALL,08/2019,1
615630658,Another example of why not to trust it. Facial recognition test mistakenly identified 26 California legislators as criminals,ALL,08/2019,0
3391720966,"() Amazon’s facial recognition mistakenly labels 26 California lawmakers as criminals 🤔

v/ @thenextweb -",ALL,08/2019,0
927164722905956352," inat
Delhi Police uses facial recognition to secure Red Fort@DeccanHerald 

@ivyasaa",ALL,08/2019,1
10635462,Facial recognition software mistook 1 in 5 California lawmakers for criminals.,ALL,08/2019,0
8071902,Amazon's Face Recognition Tech Once Again Pegs Politicians as Criminals,ALL,08/2019,0
4166755647,"""BBW said it had uncovered that sites across the country were using facial recognition often without warning visitors.""",ALL,08/2019,1
248726341,"Major breach found insystem used by banks UK police and defence firms

""The fingerprints of over 1 million people...information unencrypted usernames and passwords... personal information of employees""

 via @guardiannews",ALL,08/2019,1
20526166,'Collusion between police and private companies in building thesesurveillance nets around popular spaces is deeply disturbing.' House of Commons ST cttee: stop FR trials until legal framework. GDPR anyone?@MetricLife ,ALL,08/2019,0
366243898," 
‘It's techno-racism’: Detroit is quietly using facial recognition to make arrests ",ALL,08/2019,0
2348518500,: A lack ofclouds the use oftechnology and its popularity among law enforcement authorities is growing. ,ALL,08/2019,1
68939904,"""...facial recognition software can recognize a white face [but] performs much worse for people of color who are already disproportionately affected by over-policing.""",ALL,08/2019,0
304429929,'The collusion between police and private companies in building these surveillance nets around popular spaces is deeply disturbing.is the perfect tool of oppression; (...) we’re facing aemergency' ,ALL,08/2019,1
186933748,How police are manipulating,ALL,08/2019,0
1420660507,‘It's techno-racism’:is quietly usingto make arrests,ALL,08/2019,0
487946922,1/2 Now in the UK we are being tracked in public spaces through facial recognition technology. Is this a clever way of tracking criminals or preparations for social control?,ALL,08/2019,0
20986013,"In the race to providefeature many companies likeand the likes rely only on the front camera and some facial recognition algorithms for authentication 

",ALL,08/2019,1
567614234,"@darrenpjones Irrespective of whether Government has a desire to 'roll out' public organisation use offact remains that there is inadequate provision for regulation of private users
Tech that presumes potential guilt until innocence is determined must be properly regulated",ALL,08/2019,1
707307657271574528,Facial Recognition Test Falsely Identifies 26 Lawmakers As Criminals,ALL,08/2019,0
15226824,‘It's techno-racism’: Detroit is quietly using facial recognition to make arrests,ALL,08/2019,0
25858557,Manchester City face calls to reconsider facial recognition tech: Campaigners say decision to grant fans access by facial scan ‘intrusive’ and ‘disturbing’ Manchester City has been urged to reconsider introducing…,ALL,08/2019,1
10498942,Digital surveillance tools are evolving at an exponential pace. Now anyone can add emotional recognition to their facial recognition systems.,ALL,08/2019,1
1111453475878125568,Facial recognition rears its head again. Now in football. Man City are trying out tech by which fans will gain access to stadium by showing their faces. Reporting by David Collins for the times.,ALL,08/2019,1
4594473976,@andyksheffield The underhanded nature is as worring as the Tech. Simply your Terrorism will use Clean People... is a Waste of money you will never escape public Trust.,ALL,08/2019,0
164958779,"So if police forces are pushing back againstwhat gives a private developer the right to deploy it by stealth in a public-private space? 
",ALL,08/2019,0
1611641905,seem to be rejectingagainst government wishes.,ALL,08/2019,1
186933748, calls for a ban on police use of- The Verge,ALL,08/2019,0
1128343110,Airport security testinglie detector program which detects 'microexpressions' to detect deception.Machine accuracy rate of 80-85% vs average human accuracy rate of 54%.@FT,ALL,08/2019,1
505247210,Bernie called for a nationwide ban on police use oftech.@SenWarren @JoeBiden @JulianCastro etc. will you join? ,ALL,08/2019,0
19674860,Bernie Sanders wants to ban facial recognition use by police,ALL,08/2019,0
1420660507, calls for a ban on police use ofvia @DigitalTrends ,ALL,08/2019,0
1120134046519058432,Giving our privacy up with no thought? Why ever present surveillance cameras? Moreover-why are we all watching each other? Law abiding citizen’s right to ?,ALL,08/2019,1
186933748, calls for a ban on police use of,ALL,08/2019,0
2759196925,"@Copwatch @CopBlock @MXGMCopWatch @Ebemi@peoplesorganiz1 @MLause_HistProf @NYPDCopBlock @CopBlockNOLA
Bernie Sanders wants to ban facial recognition use by police",ALL,08/2019,0
1436070643," police have been usingsoftware on the down-low for 2 years now. The system applies mainly to African Americans raising fears of ""techno-racism.""via @guardian",ALL,08/2019,0
52524273,"‘It’s techno-racism’: Detroit is quietly using facial recognition to make arrests 
",ALL,08/2019,0
111050337,"‘It's techno-racism’: Detroit is quietly using facial recognition to make arrests 

",ALL,08/2019,0
77312459,"Vermont Senator and Democratic Presidential candidate @BernieSanders calls for complete ban on the police use oftechnology. 



 ",ALL,08/2019,0
21905129,"The @ACLU says ""The biggest danger is that this [ ]technology will be used for general suspicionless surveillance systems."" 

",ALL,08/2019,0
2778277496,@BernieSandersannounced his plan to ban police use of facial recognition technology as part of a wider overhaul of the criminal justice system.,ALL,08/2019,0
4784640996,"Bernie Sanders calls for a ban on police use of
@hare_brain",ALL,08/2019,0
700398433702703105,Detroit is quietly using facial recognition to make arrests,ALL,08/2019,0
519582908,@donaldtrumpforc @PeppermintPatr1 Facial recognition is another way to prove that I am me ideally reducing the opportunities for identity theft. Will it help reduce crime? So far I doubt it.,ALL,08/2019,1
1158726140409929728,‘It's techno-racism’. Detroit police &amp; facial recognition: “Critics in the majority-black city point out that flawed facial recognition software misidentifies people of color and women at much higher rates.”,ALL,08/2019,0
3305615771,Manchester City urged to drop facial recognition idea,ALL,08/2019,0
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



 ",ALL,08/2019,0
89785537,Presidential candidate @BernieSanders calls a complete ban on the use ofby police as part of his campaign.,ALL,08/2019,0
2617645478,"Bernie Sanders’s call to ban facial recognition tech for policing explained 

 via @voxdotcom

",ALL,08/2019,0
144184701,Uganda + Huawei to debut a-powered surveillance system as part of Huawei's Safe City program now in 200+ cities,ALL,08/2019,1
574807922,"; Bernie Sanders’s call to ban facial recognition tech for policing explained | Reporting by @voxdotcom 



",ALL,08/2019,0
33893402,"

""Police deny force is using surveillance technology to monitor opposition politicians""

@JustBeMentalist @EmergTechEthics ",ALL,08/2019,0
84156655,"Man City Is reported to be looking into face recognition tech for stadium access which sounds like a bloody awful idea 

 ",ALL,08/2019,0
89785537,Ugandan police have confirmed that Huawei is rolling out a massive surveillance system that usesand othersoftware to fight crime.,ALL,08/2019,0
1108234224664903681,"
Bernie Calls For Facial Recognition Ban In Policing
",ALL,08/2019,0
282716700,"""A fight over facial recognition is dividing Detroit — with high stakes for police and privacy""",ALL,08/2019,0
905032656697475075,"In UK the Welsh force announced recently it would install a facial recognition app on officers’ phones to identify suspects without needing to escort them to a police station. 

",ALL,08/2019,0
801202946272804864,"A fight overis dividing— with high stakes for police and privacy

 
",ALL,08/2019,0
89785537,EU is looking into ways to limit the use oftech to stop the growing public surveillance of European citizens.,ALL,08/2019,0
302543344, is like wearing a number plate on youris exploring ways to impose strict limits on the use of facial recognition technology in an attempt to stamp out creeping public surveillance of European citizens. ,ALL,08/2019,1
17056335,"This company is building tech to recognize people using attributes other than their face. ""Earlier this year San Francisco banned government agencies from the use of facial recognition software.""",ALL,08/2019,0
44393030,"This is terrible. 
""Facial Recognition Test Falsely Identifies 26 Lawmakers As Criminals.""
 ",ALL,08/2019,0
1098770059315548161,GDPR 2.0 ? | The European Commission is planning regulation to impose strict limits on the use of facial recognition technology by companies and public authorities,ALL,08/2019,0
3345194367,"The Best Reason for Your City to Ban&gt; Theisn’t Ready.isn’t Ready. And the Law isn’t Ready &gt;by @WillOremus 

",ALL,08/2019,1
138526255,"@RichSimmondsZA A fight overis dividing Detroit — withfor police and privacy
 ",ALL,08/2019,0
18068926,"Major Breach Found In Biometrics System Used By Banks UK Police And Defence Firms

 @joshgnosis @guardian


",ALL,08/2019,1
1153404823859027968,Everyone will be monitored using the surveillance lamp posts by government of . There'll be nowhere to escape.,ALL,08/2019,0
3306233556,"@lihkg_forum Those lamppost are made for facial recognition system in the future! They can be used to control and limit citizens what to do and create white terror in the society! Big brother is watching you!
#社會信用評分 ",ALL,08/2019,0
2741799055,"Oakland became the third U.S. city to ban municipal departments from using facial recognition technology. Meanwhile Congress began hearings on whether and how to regulate it on a national level. 

",ALL,08/2019,0
1162647920945946624,The government told u that they won’t use those low resolution cameras for monitoring purposes then they installed high resolution camera and send those big data to china server ready to do facial recognition.What a,ALL,08/2019,1
753665337837686784,"AI Facial Recognition Software Has Been Used to Catch a Murder Suspect in Chinavia @InterestingEngi 

cc @HeinzVHoenen @realColinMac @YuHelenYu @Fabriziobustama @enricomolinari @kashthefuturist ",ALL,08/2019,0
884022229,"AI Facial Recognition Software Has Been Used to Catch a Murder Suspect in China 

",ALL,08/2019,0
84887389,Privacy groups are concerned facial-recognition systems risk paving the way for mass surveillance. And unlike a password or phone number your biometric data cannot be changed.,ALL,08/2019,0
17366048,"""The centre refused to give further information about its past or present uses of facial recognition surveillance""

BigBrotherWatch: Facial Recognition ‘Epidemic’ in the UK


",ALL,08/2019,0
3384923242,"Coming soon to the UK if the government and Police continue to ignore the damage that this technology does to privacy freedom and human rights.

Once understood it is clearly about our human rights.",ALL,08/2019,1
1146436457675939840,"Everyone should stop facial recognition system spread out in your country!
 
 
 ",ALL,08/2019,0
1137201708491255808,Ten reasons whycould turn free democracies into police statesvia @scroll_in,ALL,08/2019,1
294129976,Could the revolution against surveillance andcould also extend against big tech co. ? They are a feed to the surveillance machine ,ALL,08/2019,1
14229632,New Orleans Police Claim Not To Use Facial Recognition Tech. Emails Reveal That’s Not Totally True. by @michaelhayes,ALL,08/2019,0
787150986313801728,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",ALL,08/2019,1
191081584,President of @RealNetworks @maxpelle weighs in on why NYCneeds to adopt the Public Oversight of Surveillance Technology Act (POST)via @CrainsNewYork,ALL,08/2019,1
2575461,RealNetworks President @maxpelle weighs in on whyneeds to adopt the Public Oversight of Surveillance Technology Act (POST)via @CrainsNewYork Business,ALL,08/2019,1
1147003902178541568," protesters topple a facial recognition surveillance mast.

 

",ALL,08/2019,0
1147601118249328641,China-based AI company @Megvii Technology which provides facial-recognition authentication solutions for Android smartphones as well as IoT solutions for city management and logistics is planning an initial public offering.,ALL,08/2019,1
3064266184,flagged 26 California lawmakers as criminals. This bill to ban the tech is headed to the Senate - CNN,ALL,08/2019,0
796749579383406592,Here we go. Lauding the benefits ofEven though it’s fatally flawed. How NYPD facial recognition software ID'ed subway rice cooker nut ,ALL,08/2019,0
2887116026,"Everyone please call. 

NOon police body cameras. 😱 ",ALL,08/2019,0
360095087,"Only one candidate is pushing for a ban on facial recognition technology for policing that's @BernieSanders
",ALL,08/2019,0
144494566,"Consideringtech is still in its infancy its systems have much room for growth. In the interest of public security the use of suchneeds regulation and transparency especially when in the hands of the government.

",ALL,08/2019,1
14229632,EXCLUSIVE: The NYPD Is Using Sealed Mug Shots in Its Facial Recognition Program by @michaelhayes,ALL,08/2019,1
2356982959,.IdemiaGroup saysbomb scare suspect ID showsbest practices ,ALL,08/2019,0
518238327,.@IdemiaGroup saysbomb scare suspect ID showsbest practices ,ALL,08/2019,0
3081529131,"I Opted Out of Facial Recognition at the Airport—It Wasn't Easy - 
",ALL,08/2019,0
17714540,""" if live facial recognition surveillance continues to take root in the Britain’s public spaces the right to privacy will become a forgotten relic""
 ",ALL,08/2019,0
87527189,Britain could have Big Brother surveillance society worse than George Orwell's 1984 government watchdog @surcamcom warns,ALL,08/2019,0
15440121,"$RNWK RT RealNetworks President @maxpelle 
 weighs in on whyneeds to adopt the Public Oversight of Surveillance Technology Act (POST)
",ALL,08/2019,1
1387285009,"AI facial recognition software has been used to catch up a murder suspect in China.
",ALL,08/2019,0
332631460,Exclusive: Police and councils in Australian cities have begun quietly integrating facial recognition systems with their CCTV camera networks despite concerns from privacy groups about the data being hacked or misused @australian,ALL,08/2019,0
76052772,Aka Pit Boss Security Cam: TSA is testing face recognition at airport security checkpoints in Las Vegas@catiekeck,ALL,08/2019,1
146536061,"""[Facial recognition] tools are dangerous when they fail and harmful when they work. We need legal guard rails for all biometric surveillance systems particularly as they improve in accuracy and invasiveness."" @katecrawford

",ALL,08/2019,0
19397439," is being used by police and private companies in public places. It’s use is discriminatory and authoritarian. We need to ban it. 

Sign the petition now 
👇👇👇
",ALL,08/2019,0
908803049824464896,Canconstitute a breach of ? According to Sweden's Data Protection Authority the answer is yes. @asokan_akshaya @databreachtoday,ALL,08/2019,1
17145442,"US Gov Agency Is Testing Face 👤 Recognition at Airport ✈️ Security Checkpoints in Las Vegas Now

 via @Gizmodo",ALL,08/2019,1
1029023547325390849,"Sweden has issued its first fine under GDPR after a school was found improperly using facial recognition technology to monitor the attendance of its students
Read more here:",ALL,08/2019,1
1137201708491255808,"Police facial : ‘Big Brother’ claims denied 


",ALL,08/2019,0
979917670886838272,"A watchdog fined a Swedish local authority over $20559 after it was caught trialing facial recognition technology to monitor the attendance of high-school students.

",ALL,08/2019,1
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",ALL,08/2019,0
118788479,Many ethical legal and human rights concerns exist aboutfrom inaccuracies in the technology to its application as a means of general surveillance. @aaas,ALL,08/2019,1
249507889,"'s State Senator Cynthia Creem takes a strong stance for privacy rights and against facial recognition technology.Some cities have moved toward using facial recognition technology for law enforcement purposes.

@cindycreem ",ALL,08/2019,1
19658393,I wouldn’t support an outright ban of police use of facial recognition technology. We need proportionality regulation informed debate and oversight. In practice that might mean throwing away almost all data collected immediately.@libertyhq ,ALL,08/2019,0
19397439,"We're in Cardiff as the police are usingcameras to scan the faces of everyone passing by.

This tech has no place on our streets.



Sign the petition to ban it",ALL,08/2019,0
50636347,The Facial Scan That Launched A Thousand Laws:Legislation Trend Continues To Grow Nationwide -Protection,ALL,08/2019,1
1051864195308900352,"We need to stop installation of facial recognition cameras in Kyrgyzstan. Chinese government is paying all expenses and installing them in Bishkek. It is surveillance violation of privacy.




",ALL,09/2019,0
2356982959,.IdemiaGroup saysbomb scare suspect ID showsbest practices ,ALL,09/2019,0
518238327,.@IdemiaGroup saysbomb scare suspect ID showsbest practices ,ALL,09/2019,0
187796215,Orwell 1984? As facial recognition is perfected companies may harm your privacy with surveillance cameras collecting real-time data on you without your consent and store it in adatabase that can be . ,ALL,09/2019,0
787150986313801728,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",ALL,09/2019,1
1216019334,Incredibly troubling if police are using corporate providers to deployeffectively under the radar. Highlights needs for transparency regulation and a response from police. Police facial recognition web site has no mention ,ALL,09/2019,0
47361215,"Inside China's tech dystopia:
""I walked through a red light and immediately got a fine through the governments facial recognition surveillance""


I discussed this and more in this workshop on Smart Cities: ",ALL,09/2019,1
17626340,Facial recognition: the Swedish data protection authority fines a school - Nicola Fabiano,ALL,09/2019,1
36312734,"Authentication Methods: Security vs. Experience



",ALL,09/2019,1
1954706040,"[] Authentication Methods: Security vs. Experience



",ALL,09/2019,1
19397439,"Police and private company use ofin public places breaches everyone’s rights and is discriminatory and authoritarian. 

It's time to ban it.

Take action : 
",ALL,09/2019,0
185908446,"Police Use ofIs Accepted by British Court

In closely watched case judge ruled that live facial recognition does not violaterights. There has been little legal precedent about its use.

By Adam @Satariano



 ",ALL,09/2019,1
1137201708491255808,Activist loses UK court case on police,ALL,09/2019,0
1095905239,@DCCRichLewis in reality. Good discussion on the subject ofhope i got across the genuine desire @swpolice to be ethical lawful and proportionate whilst using the technology to protect the public by preventing crime and arresting offenders. ,ALL,09/2019,1
29726352,Information Commissioner's Office maintains disquiet over police use ofdespite court victory for South Wales Police,ALL,09/2019,0
730354615716175872,Here's aandintersection - the issue isn't just about use of this type of technology but sensible governance over (very sensitive and personal) data. The police does not and should not have carte blanche to share biometrics data like this. ,ALL,09/2019,1
17405435,"Police use of facial recognition ruled lawful by High Court. Challenge brought by local citizen against South Wales force is rejected by judges

 Full story 👉 
",ALL,09/2019,0
790896666828234752,"There was a lawful basis for it and the legal framework used by the police was proportionate.

Via @Guardian

",ALL,09/2019,1
546313843,🆕court backs Welsh police use of facial recognition technology,ALL,09/2019,0
15071408,"Activist @DrEdBridges loses case against @swpolice's use of automatic() world's first legal challenge over police use of facial recognition tech

@libertyhq",ALL,09/2019,0
832991683876892672,World's firstcourt case warns police over privacy violations ,ALL,09/2019,0
18552590,"Metropolitan and British Transport police admit involvement withproject 

UK police in U-turn on King’s Cross facial recognition project
 ",ALL,09/2019,1
46956207,"""We demand an immediate moratorium on the use oftechnology by law enforcement and other government agencies.""via @OpenMedia @CHardcastleNDP @theJagmeetSingh @Combsthepoet",ALL,09/2019,0
1186286940,"Older people way more OK with police using facial recognition Pew poll findsvia @mashable

cc: @HeinzVHoenen @kashthefuturist @realColinMac @YuHelenYu 
@FrRonconi @enricomolinari @Bill14wall ",ALL,09/2019,1
91109381,"Ensuring the safety of citizens is the task of the Police Department. 

Face recognition is increasingly becoming part of the modern law enforcement biometrics arsenal.

Click here for more:

",ALL,09/2019,1
105197819,".@EPICprivacy and 30+ organizations are calling for a ban ontechnology used by the government.In 2017 EPIC obtained docs showing @CBP's use of facial recognition at a pedestrian border failed to perform at a ""satisfactory"" level. This happens everywhere. ",ALL,09/2019,0
14292458,"We’re joining 30 organizations and calling on lawmakers to ban government and law enforcement use of

Take action and add your name here --&gt;@fightfortheftr ",ALL,09/2019,0
969173723457695744,We now know that the Met Police shared images for private Kings' Crossuse. This makes more pressing our findings on public attitudes - both policy and practice need to work to meet people's expectations and build trust:,ALL,09/2019,1
832991683876892672,Police Use OfRuled Legal: What Will Be The Impact?via @techworldnews,ALL,09/2019,1
17662020,Yes on . No racially biased error-prone and intrusive facial rec on police body cameras.Thank you @latimes ,ALL,09/2019,1
557972021,".@latimesopinion in strong support of : ""It ensures that body cameras continue to work as intended — to enhance confidence in law enforcement — instead of shifting the power of technology from the public back to the police.""",ALL,09/2019,1
754363350,Police Use of Facial Recognition Is Accepted by British Court.From @nytimes:Nowhile outside your home. ,ALL,09/2019,1
3816665602,"Enterprise Talk | IDEMIA Launches MFace Flex enhancing crowd flow management with innovative facial biometrics


",ALL,09/2019,1
1095694821958799360,"Enterprise Talk | @IdemiaGroup Launches MFace Flex enhancing crowd flow management with innovative facial biometrics


",ALL,09/2019,1
382376904,"We're calling for an outright ban on law enforcement and government use of .

But commercial uses like airlines raise serious concerns as well. Our Deputy Director spoke to the LA Times about it ",ALL,09/2019,1
7401702, technology has been proven to be unreliable biased and a threat to privacy + liberty. Tell Congress to ban these dangerous surveillance technologies NOW.,ALL,09/2019,0
19397439,"Mass surveillance doesn’t keep our society safe. Instead it undermines the very rights and freedoms that protect us from state abuse of power and discriminatory treatment.
@Hannah_Couchman on why we need a ban on",ALL,09/2019,0
90647980,More than thirty organizations on Thursday called for a nationwide ban against government use of face recognition:,ALL,09/2019,0
1041051766568177670,More than thirty organizations on Thursday called for a nationwide ban against government use ofcalling the technology “unreliable biased and a threat to basic rights and safety”,ALL,09/2019,0
3341313183,This scandal of the metropolitan Police giving images to a private organisation highlights the problem of mission creep and lack of control of personal data currently associated with . ,ALL,09/2019,0
243284155,U.S. adults trust police withmore than tech companies or advertisers (@pewresearch)via @KhariJohnson|@Venturebeat,ALL,09/2019,1
17405435,"Police use of facial recognition ruled lawful by High Court. Challenge brought by local citizen against South Wales force is rejected by judges

 Full story 👉 
",ALL,09/2019,0
15440121,Police Use of Facial Recognition Is Accepted by British Court =&gt;$MARK$RNWK,ALL,09/2019,1
713262134,"In China face-swapping app Zao went viral triggeredbacklash frm local state-run &amp; private media for lack of data privacy protections. Current tech recognizes yr face frm 3 km away.@CNBC

",ALL,09/2019,0
364334331," in Michigan. No further surveillance of the public utilizingtechnology. Pass SB342 &amp; HB4810 in .please and share! 
 via @ColorOfChange @Allied_Media@DetCommTech",ALL,09/2019,1
705421634790932480," andthat once was ignored is now supercharging surveillance

&gt;&gt; ⁦@Info_Data_Mgmt⁩",ALL,09/2019,0
304429929,Onin the UK and the US. Do you trust the police to use this technology in a way that is respectful of our rights? And private companies? ,ALL,09/2019,1
760046461824409600," technology used by the South Wales Police was found to be “consistent with the requirements of the Human Rights Act and the data protection legislation” in a landmark ruling.
",ALL,09/2019,1
17405435,"Police use of facial recognition ruled lawful by High Court. Challenge brought by local citizen against South Wales force is rejected by judges

 Full story 👉 
",ALL,09/2019,0
46956207,"Extremely troubling: All white all male police services board in era of&amp;technology - morefrom @fordnation
 @CBCWindsor @Combsthepoet @RemyBoulbol @PercyHatfield @CHardcastleNDP",ALL,09/2019,0
1042452414345957376,"Revisions In Store for Detroit's New Facial Recognition Program
The Detroit Board of Police Commissioners put the program under a microscope Thursday to look at a number of revisions. 
",ALL,09/2019,1
3014753362,"UK police can use controversial facial recognition tech court rules.

 ",ALL,09/2019,0
154130317,"Is this substantial in terms of growing&amp;backlash in China? Viral face-swapping apptriggers backlash from local state-run and private media over apparent lack of data privacy protections.
",ALL,09/2019,0
3343144372,“The ability of governments and law enforcement agencies to monitor the public usingwas once the province of dystopian science fiction. . .” @uyghurproject @StudyOfGenocide @eefsample @SAdamsR2P @USCShoahFdn ,ALL,09/2019,1
729500744085180416,"Surveillance and Security System Features to Consider for School Safety and Lockdowns

",ALL,09/2019,1
2356982959, at music festivals targeted California police ban softens and school district pauses,ALL,09/2019,0
518238327, at music festivals targeted California police ban softens and school district pauses,ALL,09/2019,0
4001127017,"@Reema__Patel informs us that the top 4 reasons for people feeling discomfort around police usingare:
1. privacy concerns
2. it normalises surveillance
3. inability to adequately consent
3. lack of trust in police to use the tech ethically",ALL,09/2019,0
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it:,ALL,09/2019,0
611582921, technology 'an epidemic in UK' says @bbw1984. MPs have said authorities should stop trials of facial recognitionuntil a legal framework is set up. Read more at:via @SkyNewsTech,ALL,09/2019,0
3304694299,The federal government needs to abandon its “sloppy and dangerous” facial recognition scheme that would impact the freedoms of all Australians according to the Human Rights Legal Centre.@rightsagenda @EmilyHowie,ALL,09/2019,0
2934239943,@georgegalloway Excellent on creepy surveillance culture andpossibilities AI creations! Deep deep state 🤔,ALL,09/2019,1
382376904,NEW: Detroit City Council's legal advisor is calling on the city to stop letting police usesurveillance: ,ALL,09/2019,0
805741436465512448,Check out: UK Court Dismisses Challenge to Police Use of Facial Recognition Technology,ALL,09/2019,1
557972021,"Why would we stop the technology asks @Steve_Glazer.

Answer: BECAUSE IT'S INACCURATE &amp; it sets up a surveillance state

 ",ALL,09/2019,0
377867202,Poll Finds Americans Trust Police Use of Facial Recognition,ALL,09/2019,1
1067533606170562560,R (on application of Bridges) v. Chief Constable of South Wales Police [2019] EWHC 2341: use of automated facial recognition does infringebut the legal regime was adequate to ensure the appropriate and non-arbitrary use of automatedtechnology.,ALL,09/2019,1
925268847401168897,Must Read: Madurai Police left data of individuals unsecured after usingapp &lt;&gt; ,ALL,09/2019,0
265412695,"Somebody's possibly missing the queue on this piece of legislation!!

California Passes Bill to Ban Police Use of Facial Recognition:via @threatpost",ALL,09/2019,0
816253996507820033,California Passes Bill to Ban Police Use of : -via @threatpost,ALL,09/2019,0
2617469966,California Passes Bill to Ban Police Use of Facial Recognition,ALL,09/2019,0
849737390,CA Senate passed a bill prohibiting law enforcement from installing activating or using biometric surveillance systems w/cameras writes @ZDNet's @SecurityCharlie. This avoids implications forfree speech &amp; racial justice,ALL,09/2019,1
242463076,Thelegislature is considering a bill to ban realtime and analyticalscanning via police bodycams -@utahhousereps @LibertasUtah @fightfortheftr @RepBrianKing@GeorgetownCPT @WIRED @GregoryJBarber -,ALL,09/2019,0
166202252,"Grim - Tokyo 2020 Olympic Games will use NeoFace- the same system used by UK police forces. ""The facial recognition technology will be used to identify over 300000 people at the games"". ",ALL,09/2019,0
2356982959, places moratorium onmoves ahead with police body cam ban,ALL,09/2019,0
518238327, places moratorium onmoves ahead with police body cam ban,ALL,09/2019,0
805741436465512448,UK Court Dismisses Challenge to Police Use of Facial Recognition Technology,ALL,09/2019,1
3074916952,Civil liberties lawyers applied to the High Court yesterday for leave to appeal against a ruling that the use of facial recognition technology by police is lawful.,ALL,09/2019,1
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",ALL,09/2019,0
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",ALL,09/2019,1
16228337,"""The [East China ] system can access every student's personal information and monitor their behavior in class such as nodding off and playing with their mobile phones... some students think the system is an invasion of their :""

",ALL,09/2019,1
152348706,"As an Intel IOT alliance partner we are very pleased to hear that Intel and NEC will be supplying facial recognition security systems to the Tokyo Olympics next year



 ",ALL,09/2019,1
268982945, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW. ,ALL,09/2019,0
854408984530386945,NEW. Can we have trust in the Metropolitan Police if they can't get their data tech right?@sianberry @unmeshdesai @ICOnews,ALL,09/2019,1
20063121, ban on California police body cams headed to Newsom :via @siliconbeat,ALL,09/2019,0
369107103,teamcymru: California Passes Bill to Ban Police Use of,ALL,09/2019,0
21232519,California Passes Bill to Ban Police Use of,ALL,09/2019,0
17366048,"“I don’t want Big Brother at my shows targeting fans for harassment deportation or arrest""

Musicians and fans call for ban on facial recognition at festivals and shows


",ALL,09/2019,0
920259727661166592, Passes Bill to Ban Police Use of :via @threatpost,ALL,09/2019,0
15563350,"California Passes Bill to Ban Police Use of Facial Recognition 

",ALL,09/2019,0
89785537,A bill that would ban law enforcement in California from usingbody camera's has cleared the state Senate.,ALL,09/2019,0
864704845847986177,California Passes Bill to Ban Police Use of| ,ALL,09/2019,0
2990402052,California lawmakers have temporarily banned state and local law enforcement from using face recognition software in body cameras @rachelmetz via @CNN |,ALL,09/2019,0
67469565,"NEW: California lawmakers vote to ban facial-recognition software in police body cameras: 

ACLU found tech incorrectly identified 26 lawmakers—mostly people of color—as criminal suspects. 

@ACLU_NorCal @PhilTing @sfchronicle",ALL,09/2019,0
31020455,"California lawmakers might banon police body cameras.

Should they do this?

No.

But should police have unfettered access to facial recognition tech?

Absolutely not!

Gov't needs to strike balance between public safety and .
 ",ALL,09/2019,1
3338829779, Tech Used to Monitor Patient Safety in,ALL,09/2019,1
787150986313801728,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",ALL,09/2019,1
174257221,"A California bill approved by the state senate would set a three-year moratorium on police use of recognition algorithms. Privacy advocates want a permanent ban. 

",ALL,09/2019,0
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",ALL,09/2019,1
20473084," is racist. It systematically misidentifies people of color putting us at high risk of police violence. 

Tell Congress to :",ALL,09/2019,0
382376904,"You can't separate government surveillance from corporate surveillance.

Companies like @Ticketmaster may be looking intojust to make money

But law enforcement agencies will want to get their hands on it

 at fests",ALL,09/2019,1
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",ALL,09/2019,1
152348706,"Facial Recognition launched at Gatwick airport



 ",ALL,09/2019,1
2990402052,Britain's National Crime Agency (NCA) is building a database of voiceprint recordings that raises questions of ethics and legal compliance similar to face recognition technology @martinbeckford via @DailyMailUK |,ALL,09/2019,0
19397439,"We’re still fightingin the courts.

This tech has already violated the privacy of 500000 people scanned by police in south Wales.

It should be banned!



",ALL,09/2019,0
1083307357835350016,"Day 1 atDubai Police Security Camera Show at Dubai Police Officers Club. Showcasing our latest technology inandto Dubai Police officials and guests. 

@DubaiPoliceHQ",ALL,09/2019,1
418195419,VIC driver licence image data to be uploaded to Federal Gov National Driver Licence Facial Recognition Solution; only to be shared wth VIC gov agencies apparently,ALL,09/2019,1
