author_id,created_at,text,model,YM,gov_sentiment
17099990,2019-02-10T21:59:16.000Z,Microsoft supports Washington state facial-recognition bill$MSFT $AMZN,BERT,02/2019,0
1735172144,2019-02-11T18:15:16.000Z,"Amazon asks government for clear facial recognition legislation. 



",BERT,02/2019,0
786579859464003588,2019-02-11T15:29:01.000Z,"Baidu has built an AI cat shelter to care for strays. ""The shelter which comes complete with toys regular dispatches of food and water and warm spaces to sleep features feline facial recognition to grant access."" 😻😻😻",BERT,02/2019,0
19901149,2019-02-11T15:09:49.000Z,Jeff Bezos Protests the Invasion of His Privacy as Amazon Builds a Sprawling Surveillance State for Everyone ElsePrivéeédiairesPrivésèglementationNécessaire,BERT,02/2019,0
855111428403023872,2019-02-11T07:42:28.000Z,"While the usage of  technology is growing across the world the absence of any data protection and data privacy law in  makes the country ill-prepared to deal with the misuse of the technology:

",BERT,02/2019,0
55373985,2019-02-12T18:25:01.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,BERT,02/2019,1
17509045,2019-02-12T16:16:35.000Z,"When does pervasive public surveillance start to infringe on our basic rights?

With Facial Recognition starting to be used for general surveillance it is important for all of us to agree on what level of monitoring we will allow. 

➤",BERT,02/2019,1
963101584422068225,2019-02-12T08:26:42.000Z,San Francisco proposal would ban government facial recognition use in the cityvia @Verge,BERT,02/2019,0
2833333983,2019-02-13T17:41:01.000Z,"£200k onand zero arrests: UK police slammed for wasting public money

 

 ",BERT,02/2019,0
904007123696328704,2019-02-13T15:45:23.000Z, proposal would ban the use ofby the government in the city:,BERT,02/2019,0
1080256214,2019-02-13T11:37:13.000Z, - Whyon body-wornwill now transform security for frontline policing:,BERT,02/2019,0
303640627,2019-02-13T11:18:10.000Z, - Whyon body-wornwill now transform security for frontline policing:,BERT,02/2019,0
1683220639,2019-02-13T09:18:08.000Z, - Whyon body-wornwill now transform security for frontline policing:,BERT,02/2019,0
842051543662755841,2019-02-14T21:00:00.000Z,"The Lockport City School District is exploring additions to its security policy that includes facial recognition software.
",BERT,02/2019,1
14440053,2019-02-14T15:03:06.000Z,"San Francisco proposal would ban government facial recognition use in the city. Would become first city in the nation to ban the tech.
",BERT,02/2019,0
935212642972692480,2019-02-14T09:02:00.000Z,A lawsuit has alleged Alphabet Inc’s Google violated Illinois state law by collecting and storing biometric data from people’s photographs using facial recognition software without their permission through its Google Photos service.,BERT,02/2019,0
55373985,2019-02-15T19:25:02.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,BERT,02/2019,1
1603034772,2019-02-15T19:21:46.000Z,"Good story showing how surveillance technology is creeping into everyday settings.is the new normal - not only in China.
",BERT,02/2019,1
985884385382666240,2019-02-15T06:06:02.000Z,Wan Xi; A Computer Engineer Created An AI Shelter That Takes Care Of 174 CatsAnd Even Has A Facial Recognition System,BERT,02/2019,0
2862367135,2019-02-16T04:03:04.000Z,"The Hyderabad Airport is all set to be the first in India to introduce facial recognition. Trials are showing promising results and the technology will be open to the public soon!
@MoCA_GoI @jayantsinha @sureshpprabhu ",BERT,02/2019,1
130806148,2019-02-17T19:22:12.000Z,Police use oftechnology must be governed by stronger legislationvia @ConversationUK,BERT,02/2019,0
3527715379,2019-02-17T17:51:45.000Z,Using Face Recognition Telangana Police Find Girl Missing Since 2 Years,BERT,02/2019,0
543880648,2019-02-17T06:46:26.000Z,"RT WeAreHyderabad ""RT RGIAHyd: The Hyderabad Airport is all set to be the first in India to introduce facial recognition. Trials are showing promising results and the technology will be open to the public soon!
… ",BERT,02/2019,1
15221598,2019-02-18T22:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,02/2019,0
55373985,2019-02-18T20:25:02.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,BERT,02/2019,1
1128389389,2019-02-18T19:02:00.000Z,"San Francisco considering a ban on the police &amp; city agencies usingtech saying its risks far outweigh its potential benefits.

",BERT,02/2019,0
17103069,2019-02-18T08:00:13.000Z," will be using our Cogent Automated Biometric Identification System (CABIS) to automatically match suspect data using&amp;leading to rapid identity match &amp; authentication:via @africanews

 ",BERT,02/2019,0
3332975518,2019-02-19T17:59:37.000Z,As part of theirprogramme thewant to integratetechnology into law enforcement and border security.,BERT,02/2019,0
18068926,2019-02-19T16:27:09.000Z,"Airport facial recognition software is catching people trying to use a fake passportvia @julez_norton
",BERT,02/2019,0
492677033,2019-02-19T09:24:16.000Z,"China Facial Recognition Database Leak Sparks Fears Over Mass Data Collection via @forbes 
",BERT,02/2019,0
718804592973053952,2019-02-20T22:43:39.000Z,Civil rights groups sue New Orleans for map of surveillance camera locations- Southern Poverty Law Centervia @splcenter,BERT,02/2019,0
2425836948,2019-02-20T12:59:06.000Z,"Exposed Chinese database shows depth of surveillance state

of

",BERT,02/2019,0
608873165,2019-02-20T12:45:01.000Z, - Whyon body-wornwill now transform security for frontline policing:,BERT,02/2019,0
55373985,2019-02-21T21:25:03.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,BERT,02/2019,1
542050805,2019-02-21T18:25:16.000Z,"How Taylor Swift showed us the scary future of facial recognition
Surveillance at concerts is just the beginning as fears grow around an unregulated billion-dollar industry",BERT,02/2019,0
291785111,2019-02-21T17:49:02.000Z,When surveillance meets incompetence,BERT,02/2019,0
77312459,2019-02-21T17:00:26.000Z,"For the first time Japan will be usingtechnology to enhance security during a government-sponsored event

",BERT,02/2019,1
900300126312333312,2019-02-21T15:30:14.000Z,@amazon is now calling for government regulation oftechnology even as it defends sales of its own such technology to law enforcement authorities,BERT,02/2019,0
998050001912643585,2019-02-21T14:58:53.000Z,"Facial Recognition…..The road to World War against terrorism. Read the full story.

",BERT,02/2019,1
15861402,2019-02-22T16:26:18.000Z,"Surveillance Camera Commissioner @surcamcom in annual report in part says: ""a society cowed by ubiquitous surveillance technology monitoring our every movement ... is not an approach supported in this society.""",BERT,02/2019,0
868645594327379968,2019-02-22T14:10:09.000Z,"San Fran could become the first US city to ban the use of facial recognition software by city departments. Could this point to a broader reaction against new surveillance tech?
",BERT,02/2019,0
55373985,2019-02-24T21:25:01.000Z,Join yourindustry peers at the 13th Annual Biometrics for Government and Law Enforcement Summit Feb. 27 - Mar. 1 in . Covered topics include mobiletech&amp; more! &gt;&gt;,BERT,02/2019,1
516642056,2019-02-25T15:23:30.000Z,"""China is using facial recognition technology to crack down on hospital scalpers in the country’s capital as authorities seek to eliminate the illegal sale of medical appointments at inflated prices.""",BERT,02/2019,0
105150346,2019-02-25T14:55:09.000Z,In this Year of the Pig Chinese companies are pushing facial and voice recognition and other advanced technologies as ways to protect the country’s swinevia @nytimes,BERT,02/2019,0
1375454288,2019-02-25T13:54:20.000Z,@PCAPPS3 @privacyint @libertyhq Yes! I hope facial recognition is installed in all @TfL stations! Reduce the Crime rate! What means privacy? If you are going on a public street then you are NOT in private territory! ,BERT,02/2019,0
790896666828234752,2019-02-26T15:37:00.000Z,"REPORT: Ethical principles to guide police facial recognition trials

Via Biometrics and Forensics Ethics Group

",BERT,02/2019,1
832479909532405761,2019-02-26T02:00:40.000Z,Great to read about the Singapore Government and Changi Prison working withandtechnology to optimise inmate surveillance and management.,BERT,02/2019,1
26478168,2019-02-28T19:48:09.000Z,Gun crime suppression efforts are also impacted byandalong with,BERT,02/2019,0
567614234,2019-02-28T12:56:04.000Z,"On the subject of Automatic Facial Recognition here's an very interesting interim report from the working group looking at experimental use of the technology by London's Met Police and South Wales Police


",BERT,02/2019,1
224657541,2019-02-28T11:28:26.000Z,"Yes I did know Police are usingcameras.

So.... ",BERT,02/2019,0
250069039,2019-02-28T10:00:24.000Z,We are exhibiting along with @NEC_EMEA at the Security &amp; Policing 2019 event next week in London. Do visit our stand A1 to meet our colleagues and find more information on our innovative safety solutions. ,BERT,02/2019,1
511001249,2019-03-01T21:00:54.000Z,"There’s rising concern over the use ofsoftware by law enforcement border security the military and more. @Microsoft called for new legislation to governsoftware for recognizing faces.

 ",BERT,03/2019,0
868645594327379968,2019-03-01T19:00:46.000Z,"Amazon joins the ACLU’s call to regulate how police forces employ their facial recognition AI

",BERT,03/2019,0
30985855,2019-03-01T13:51:42.000Z,Gun crime suppression efforts are also impacted byandalong with,BERT,03/2019,0
2862367135,2019-03-03T13:12:53.000Z,"All passengers will soon enjoy paperless entry at the Hyderabad Airport thanks to Facial Recognition Technology which is soon going to be open to the public! 

@MoCA_GoI @jayantsinha @HiHyderabad @SINewsUpdates ",BERT,03/2019,1
314684314,2019-03-04T07:22:00.000Z,A report on the ethics of live facial recognition technology in policing has warned that more needs to be done to identify the scope for bias and errors,BERT,03/2019,0
957967846247673856,2019-03-05T15:47:41.000Z,Facial recognition technology experts cite concerns related to policing algorithmic bias and accuracy gaps by race and gender. Will these issues block adoption?,BERT,03/2019,0
15756475,2019-03-05T15:11:01.000Z,San Francisco may be the first city in the U.S. to ban government . The Stop Secret Surveillance Ordinance bans city depts from using the technology &amp; requires board approval before new surveillance devices are purchased. Read more ,BERT,03/2019,0
1735172144,2019-03-06T19:15:12.000Z,".@Ipsidy's new biometric security app combineswith government IDs. 



",BERT,03/2019,0
4437229695,2019-03-06T12:45:42.000Z,@TelegraphTech For the Crime and Security Research Institute's full evaluation into automated facial recognition follow,BERT,03/2019,0
18760406,2019-03-07T19:31:05.000Z,'Adversarial Glasses' Fool Even State-Of-The-ArtTech | Digital Trends ,BERT,03/2019,0
3527715379,2019-03-07T17:18:07.000Z,Police cars in the future will have facial recognition tech to scan for criminals and suspects,BERT,03/2019,0
22438378,2019-03-08T15:40:09.000Z,We are so pleased to have @nsnix87 moderate today’s @OpenTheGov'spanel discussion on the impact of private technology on policing surveillance &amp; immigration enforcement.; See our report: ,BERT,03/2019,1
913128578081947649,2019-03-08T15:36:09.000Z,Government to request Japan'suseto restrict admission of addicts ,BERT,03/2019,0
16476783,2019-03-08T15:06:03.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @SPMiles42 @enfein ,BERT,03/2019,1
16476783,2019-03-08T14:47:03.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @Antiwarcom ,BERT,03/2019,1
16476783,2019-03-08T14:17:28.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @digiphile ,BERT,03/2019,1
16476783,2019-03-08T14:15:42.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @POGOBlog @IntelOperator @TsarKastik @Vlahos_at_TAC ,BERT,03/2019,1
16476783,2019-03-08T14:14:44.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc Great work @JFranzblau @EmilyManna ! ,BERT,03/2019,1
16476783,2019-03-08T14:13:54.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @MiekeEoyang,BERT,03/2019,1
16476783,2019-03-08T14:11:50.000Z,. @OpenTheGov landmark report on thesecrecy surrounding privatecontractors and government security:andcc @JasonDJolley ,BERT,03/2019,1
16476783,2019-03-08T14:11:22.000Z,. @OpenTheGov landmark report on thesecrecy surrounding private contractors and government security:andcc @natsecHeather ,BERT,03/2019,1
16476783,2019-03-08T14:09:50.000Z,. @OpenTheGov is excited to release our landmark report on thesecrecy surrounding private contractors and government security:andcc @SetonMotley,BERT,03/2019,1
22438378,2019-03-08T14:00:42.000Z,"Open the government is excited to release our landmark report on the secrecy surrounding private contractors and government security:
 and",BERT,03/2019,1
374155739,2019-03-08T10:58:46.000Z,"Top story: @TheFuturist007: 'This school in China utilizes facial recognition to monitor students' behaviors &amp; emotions! 🏫🤯

#…see more ",BERT,03/2019,1
19642373,2019-03-08T09:13:23.000Z,"Top story: @TheFuturist007: 'This school in China utilizes facial recognition to monitor students' behaviors &amp; emotions! 🏫🤯

#…see more ",BERT,03/2019,1
16116519,2019-03-11T16:26:03.000Z,"In our @ConPro's new report we dive deep into the risks ofsurveillance from a task force of current &amp; former law enforcement officials &amp; experts on privacy civil liberties and technology.

Read ""Facing the Future of Surveillance"": ",BERT,03/2019,0
252681721,2019-03-11T13:54:25.000Z,These Documents Detail The Government’s Plan To Use Facial Recognition On All International Passengers In Top 20 US,BERT,03/2019,1
46899643,2019-03-11T12:58:56.000Z,Never arrested? State Police still likely has your photo in its databasevia @freep ,BERT,03/2019,0
748444728828530689,2019-03-11T11:35:26.000Z,"TITAN AI Detect - Advanced Facial Recognition System Rewarded at Counter Terror Awards.
TITAN's Artificial Intelligence &amp; Neural Network based high perfromance AFR solutions was ""Commended"" at recent London Security Award event.",BERT,03/2019,1
98687810,2019-03-11T10:48:10.000Z,Never arrested? State Police still likely has your photo in its databasevia @freep,BERT,03/2019,0
832479909532405761,2019-03-11T02:20:28.000Z,Surveillance systems powered bycontinue to be adopted in Australia helping to improve security and customer experience.,BERT,03/2019,1
15221598,2019-03-11T01:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,03/2019,0
31020455,2019-03-12T22:25:04.000Z,The US government will usein top airports.,BERT,03/2019,0
220087854,2019-03-12T18:25:57.000Z,These Documents Reveal The Government’s Detailed Plan For Using Facial Recognition On All International Passengers In Top 20 US Airportsvia @daveyalba,BERT,03/2019,1
20961296,2019-03-12T17:30:18.000Z,Great start by my home state to pass legislation to protect privacy and regulate facial recognition.,BERT,03/2019,1
144367359,2019-03-12T17:24:56.000Z,The United States Government Will Be Installing Full Facial Recognition Scanning Machines In America's Top 20 Airports @DHSgov,BERT,03/2019,0
1430824584,2019-03-12T13:55:21.000Z,"The 🇺🇸 Government Will Use Facial Recognition In Top🛫 - “This is opening the door to an extraordinarily more intrusive and granular level of government ”

",BERT,03/2019,1
261997975,2019-03-12T09:47:15.000Z,"
 
The US Government Will Use Facial Recognition In Top Airports -",BERT,03/2019,1
946698641602961409,2019-03-13T21:54:01.000Z,A Chinese subway is experimenting with facial recognition to pay for fares,BERT,03/2019,0
396914008,2019-03-13T17:11:21.000Z,"What's your take?

“Government without consulting the public is using facial recognition to create a digital ID of millions of Americans.”

OR

“CBP is solving a security challenge by adding a convenience for travelers”


 via @daveyalba",BERT,03/2019,0
77312459,2019-03-14T17:00:22.000Z,". @Ipsidy's Access out-of-the-boxplatform allowing users to monitor building entry with tablets anddevices instead of expensive security cameras or hardware.

",BERT,03/2019,1
234516181,2019-03-14T17:00:16.000Z,A Chinese subway is experimenting with facial recognition to pay for fares - The Verge 📸,BERT,03/2019,0
500895276,2019-03-14T13:39:38.000Z,A subway in China is testing facial recognition as a way to pay for fares.,BERT,03/2019,0
105082810,2019-03-15T19:25:56.000Z,"China: getting into the subway thanks to facial recognition... 


@Alipay @WechatPay @GlobalCenterfo1 @YuHelenYu
Via @verge @Shannon_Liao

",BERT,03/2019,0
285289780,2019-03-15T19:01:02.000Z,Howtechnology helps public safety officials fight crime:,BERT,03/2019,1
386723934,2019-03-15T17:19:01.000Z,Safety and Security or Freedom.. perhaps both: “The US Government Will Use Facial Recognition In Top Airports”,BERT,03/2019,0
168701756,2019-03-15T16:27:34.000Z,"Notice how this doesn't even mention what local state and federal agencies can do with facial recognition data. That worries me more than what private companies do with it.
 ",BERT,03/2019,0
283215907,2019-03-15T03:37:32.000Z, +built into a police car rooftop light bar and connected to in car computer. Pro: helps fight crime. Con: Surveillance state kills privacy.,BERT,03/2019,0
612134273,2019-03-15T02:19:37.000Z,A Chinese subway is experimenting with facial recognition to pay for fares - The Verge,BERT,03/2019,0
885088352386637824,2019-03-16T13:10:33.000Z,Theclaiming that the public support the rolling out of facial recognition is irrelevant the public do not decide policing policy that should be left up to politicians and the courts.,BERT,03/2019,0
968642814786465792,2019-03-16T07:58:22.000Z,The Government’s Detailed Plan For Using Facial Recognition On All International Passengers In Top 20 US Airports,BERT,03/2019,1
14669189,2019-03-17T12:14:03.000Z,Had a great pleasure sharing the AI Application and Building solution to the consultants on perimeter security access control and crowd management.,BERT,03/2019,1
563827127,2019-03-18T23:26:33.000Z,"Police have what they want stop pretending that Facial Recognition was ever about combating terrorism

 …
",BERT,03/2019,0
1055020896992280576,2019-03-18T21:34:44.000Z,Facial recognition: Apple Amazon Google and the race for your face. These issues will eventually find their way to impact policing/privacy concerns.,BERT,03/2019,1
897031697878978561,2019-03-18T21:07:14.000Z,The US government uses images of vulnerable people to testsoftware,BERT,03/2019,0
18595682,2019-03-18T14:47:08.000Z,"Oh 😶 ...""Gambling venues in Japan have been asked by government officials to implement facial recognition systems in order to restrict access to their facilities by those suffering from gambling dependency.""",BERT,03/2019,0
895230639737319425,2019-03-18T14:09:53.000Z,A Chinese subway is experimenting with facial recognition to pay for fares. Withprototype software available soon in our facility this type of story is interesting!,BERT,03/2019,1
1066392391987412995,2019-03-18T12:54:41.000Z,The Government Is using the most vulnerable people to testsoftware. ,BERT,03/2019,0
91109381,2019-03-18T12:45:06.000Z,U.S Customs And Border Protection has begun to implement facial-recognition technology in the nation's top 20 airports. For the full story read here:,BERT,03/2019,1
328318014,2019-03-18T11:00:00.000Z,"The National Soccer Hall of Fame and NEC partnered on a facial recognition-enabled guest experience.

",BERT,03/2019,1
111050337,2019-03-19T23:20:43.000Z,"The Government Is Using the Most Vulnerable People to Test Facial Recognition Software

",BERT,03/2019,0
1072508497,2019-03-19T19:16:12.000Z,"""The Government Is Using the Most Vulnerable People to Test"":",BERT,03/2019,0
77312459,2019-03-19T15:00:25.000Z,". @Atos to play an important role in implementing the 2020 Tokyo Olympics’access control system.

",BERT,03/2019,1
91109381,2019-03-19T12:50:06.000Z,CyberExtruder has earned its reputation for having the best technology and utilizing a state-of-the-art AI facial recognition algorithm all while highly responsive to client needs. Find out more about here:,BERT,03/2019,1
608431030,2019-03-20T21:34:33.000Z,Before you take advantage of @MayorBowser's surveillance camera rebate read this and be sure you're willing to put your camera in service of law enforcement,BERT,03/2019,0
2990402052,2019-03-20T13:39:49.000Z,“People don’t have to be convicted of a crime to be placed on a private business’ watchlist. There aren’t any rules or standards governing how companies use facial recognition technology” @alfredwkng via @CNET |,BERT,03/2019,0
89785537,2019-03-20T13:11:15.000Z,"Research shows that the ""U.S. government researchers and corporations have used images of immigrants abused children and dead people to test their facial recognition systems all without consent.""",BERT,03/2019,0
304429929,2019-03-20T10:45:05.000Z,Regulatingis urgent. 'The U.S. government researchers and corporations have used images of immigrants abused children and dead people to test their facial recognition systems all without consent.'via @slate,BERT,03/2019,0
205758443,2019-03-21T16:54:24.000Z,Facial recognition takes off at airports. Privacy experts want it grounded. A growing Customs and Border Protection program pits convenience and security against privacy.,BERT,03/2019,0
1106174388628537347,2019-03-21T11:51:02.000Z,In the Face of Danger We’re Turning to Surveillance,BERT,03/2019,0
1735172144,2019-03-22T21:15:09.000Z,"FBI investigators tested the legal bounds of privacy and biometric authentication when they wanted to gain access to Michael Cohen's phone.



 ",BERT,03/2019,0
2595482646,2019-03-22T19:35:37.000Z,"Interactive gargoyle at Denver airport. A great work of AI and ML. Facialrecognition and more.
",BERT,03/2019,1
35203319,2019-03-22T12:54:01.000Z,Facial recognition can speed you through airport security but there's a cost,BERT,03/2019,0
291831562,2019-03-22T12:07:00.000Z,Facial recognition can speed you through airport security but there's a cost,BERT,03/2019,0
1090926215441969153,2019-03-22T01:02:04.000Z,"Foresee the future of AI Drone. It can be use for home surveillance to ensure better security for your property and your love one.
",BERT,03/2019,0
992552080639430656,2019-03-23T07:01:47.000Z,RT Paula_Piccard: Facial recognition can speed you through airport security but there's a cost,BERT,03/2019,0
35043821,2019-03-24T20:04:07.000Z,China's state surveillance as its best,BERT,03/2019,1
50636347,2019-03-24T11:41:15.000Z, takes off at airports.experts want it grounded. A growing Customs and Border Protection program pitsandagainst privacy - @CNET,BERT,03/2019,0
328318014,2019-03-24T09:00:00.000Z,"The National Soccer Hall of Fame andprovide a unique facial recognition-enabled guest experience for visitors.

",BERT,03/2019,1
566810805,2019-03-25T21:29:39.000Z,"NEW!!FACIAL RECOGNITION AT AIRPORTS IS WARNING OF NEW WORLD ORDER SURVEILLANCE TO COME!

",BERT,03/2019,0
722773924124045313,2019-03-25T15:23:03.000Z,New York City students protest school surveillance cameras,BERT,03/2019,0
221759028,2019-03-25T03:10:03.000Z, technology used to discover emotional state of pigs,BERT,03/2019,1
835153966870605824,2019-03-26T17:22:08.000Z,"The Science and Technology Committee has heard from the information andcommissioners about the flawed use of livetechnology by UK police



ComputerWeekly",BERT,03/2019,1
8099262,2019-03-26T17:19:23.000Z,"The Science and Technology Committee has heard from the information andcommissioners about the flawed use of livetechnology by UK police



",BERT,03/2019,1
16974619,2019-03-26T12:53:00.000Z,"""While ever-watchingsurveillance may seem like science fiction the technology is very much part of today’s world.""

""However...there are practically no laws limiting facial recognition surveillance. It’s time for that to change."" ",BERT,03/2019,1
704754789406486528,2019-03-27T21:34:57.000Z,U.S. The Deptof Homeland Security has been testing facial recognition at airports for years &amp; Delta Airlines' systems in several airports scan travelers' faces for check-in,BERT,03/2019,0
1930146834,2019-03-27T16:37:55.000Z,We are demonstrating our Face Recognition technology for passenger facilitation today at . And we're proud to announce that IDEMIAalgorithm outperforms other U.S. Government Agency providers in recent NIST test,BERT,03/2019,1
16974619,2019-03-27T15:07:01.000Z," surveillance is in wide use by police—with no rules limiting this dangerous tech.

Our Task Force of civil rights &amp; civil liberties advocates tech experts &amp; law enforcement came together w/ strong common-sense solutions we need now:",BERT,03/2019,1
22194235,2019-03-28T19:33:00.000Z, government controls public behavior with over 300 million surveillance cameras powered by artificial intelligence. This same creepywill be showing up at airports across the U.S. See how they will work.,BERT,03/2019,1
722773924124045313,2019-03-28T15:33:32.000Z,This state-backed AI unicorn has helped Chinese police arrest 10000criminals,BERT,03/2019,0
1103379897861459968,2019-03-28T10:49:33.000Z,Facial recognition at LAX: glimpsing the new face of airport security:,BERT,03/2019,0
1096400847636959232,2019-03-28T10:41:21.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,BERT,03/2019,0
50636347,2019-03-28T10:41:02.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,BERT,03/2019,0
608431030,2019-03-29T14:46:00.000Z," systems still have trouble with women's faces and dark skin. And according to @GeorgetownLaw 1 in 2 ""American adults is in a facial recognition network used by law enforcement."" What does this mean for a city that's 47% black? 
",BERT,03/2019,0
272087341,2019-03-29T12:46:07.000Z,"""Facial recognition technology is absolutely outstanding but you always need someone at the end to confirm it.""

Fascinating story by @katiecollins about how London police are pairingtech with people who have an uncanny ability to remember and recognize faces ",BERT,03/2019,1
1014429078026219520,2019-03-30T13:30:20.000Z,State-backedunicorn helps Chinese police arrest 10000 criminals,BERT,03/2019,0
16974619,2019-04-01T22:19:02.000Z,"Social media platforms could be co-opted for investigative identification by police accessing and scanning personal photos.

Our Task Force report onoffers common-sense solutions to reduce the harms associated w/ this tech:",BERT,04/2019,0
25167160,2019-04-01T19:25:39.000Z,"@biancawylie @amyczhoutechnology should be illegal.

If you live in a world where your movement is regularly scanned &amp; identified by government and/or by corporations you are no longer free.

Any public surveillance camera use should be clearly posted &amp; limited in scope. @nytimes",BERT,04/2019,0
3438031576,2019-04-02T08:04:01.000Z,China’s airport facial recognition kiosks should make us fear for our privacy,BERT,04/2019,0
16666454,2019-04-03T22:16:06.000Z,AI researchers ask Amazon to stop sellingto law enforcement. This is wrong-headed in my opinion. The tech should be available to cities. It is up to elected officials to decide whether or not to allow their police to use it.,BERT,04/2019,0
1109746297911816192,2019-04-03T22:05:32.000Z,"Three surveillance technologies that protesters need to know about



",BERT,04/2019,0
15221598,2019-04-03T11:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,04/2019,0
827333143438974976,2019-04-04T21:04:32.000Z,Experts from Facebook Google and Microsoft Ask Amazon to Stop Selling Its Facial Recognition Software to Police - L7 Today's Tech Journal,BERT,04/2019,0
1357334300,2019-04-04T19:46:43.000Z,A group ofscholars called onto stop selling itssoftware that couldn’t detect dark-skinned facesto police,BERT,04/2019,0
105150346,2019-04-04T10:45:09.000Z,"Facial recognition can speed you through airport security but there's a cost
A growing Customs and Border Protection program pits convenience and security against privacy.via @CNET",BERT,04/2019,0
4876948522,2019-04-04T08:00:12.000Z,The Government Uses Images of Abused Children and Dead People to Test Facial Recognition Tech,BERT,04/2019,0
4876948522,2019-04-04T08:00:09.000Z,"AI researchers tell Amazon to stop selling ""flawed"" facial recognition to the police",BERT,04/2019,0
117214508,2019-04-04T07:36:09.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police



",BERT,04/2019,0
739164545306918912,2019-04-05T19:43:29.000Z,Artificial intelligence experts from Facebook Google and Microsoft called on Amazon not to sell its facial recognition software to police - Business Insider,BERT,04/2019,0
14606873,2019-04-05T19:29:53.000Z,Bias is built intoplatforms being sold to police per AI researchers ,BERT,04/2019,0
11276612,2019-04-05T15:37:03.000Z,"The limitations of facial recognition technology have been widely reported and that’s what makes it all the more confusing that Amazon would sell its tech to police.

",BERT,04/2019,0
3063629509,2019-04-05T15:14:05.000Z,AI researchers tell @amazon to stop selling “flawed”system to the police -- biased against,BERT,04/2019,0
4362796456,2019-04-05T14:39:22.000Z,"This is irresponsible and the software is biased.
Amazon Criticized for Selling Faulty Facial-Recognition Tech to Police ",BERT,04/2019,0
1049307746691047425,2019-04-05T11:36:19.000Z,"Why are they worried about the police having facial recognition?

 experts from @facebook @Google &amp; @Microsoft called on @amazon not to sell itssoftware to police

",BERT,04/2019,0
827145700911624192,2019-04-05T10:49:31.000Z,"AI researchers tell Amazon to stop selling ‘flawed’ facial recognition to the police.

Click here to know more -

@amazon",BERT,04/2019,0
910124917701664768,2019-04-05T09:25:04.000Z,"Facial recognition technology aims to detect emotional state in pigs - 

@onairesearch @UWEBristol @SRUC

",BERT,04/2019,0
811069062218334208,2019-04-06T11:48:17.000Z,"@techinsider PROS &amp; CONS OF FACIAL RECOGNITION 4S TOOLS IN THE :

 as a 4S Tool of Surveillance State Security &amp; Safety is a definite PRO.

But CONS are when it falls in wrong hands to be misused &amp; abused for CONNING EXTORTION &amp; BLACKMAIL. ",BERT,04/2019,0
18106298,2019-04-07T22:02:24.000Z,"Police won't release the name of the phone. Release the name! 😂: ""Sleeping man robbed of US$1800 as phone’s facial recognition caught napping""",BERT,04/2019,0
915280097745166336,2019-04-09T10:52:01.000Z,Detect criminals in the crowd using Giscle Facial Recognition.,BERT,04/2019,0
18080729,2019-04-09T05:45:56.000Z,"A Metropolitan Transit Authority pilot program in which facial recognition technology captures New Yorkers as they drive has failed according to a new report.
",BERT,04/2019,0
17662020,2019-04-10T18:05:27.000Z,On April 15will take the first step to stopping secretSan Francisco's community control of surveillance legislation will ban the use ofsoftware by *any* city department agency or personnel.,BERT,04/2019,0
718804592973053952,2019-04-10T15:48:02.000Z,"The state of innovation in Latin America:
Lessons from innovative companies across the region



via @Visa",BERT,04/2019,1
3745091300,2019-04-10T07:09:50.000Z,Honeywell Integrates Intel® Vision Products To Add Artificial Intelligence Capabilities To Video Security And Surveillance,BERT,04/2019,1
1344088226,2019-04-11T13:27:58.000Z,"Which airport is the first to commit to processing 100% of all arriving and departing international travelers with facial recognition technology?

",BERT,04/2019,0
